Dates,PNL,DD
2000-12-31,0.30279985000000037,0.0
2001-12-31,0.33784159999999996,0.0
2002-12-31,0.13069789999999984,0.0
2003-12-31,0.5750787499999996,0.0
2004-12-31,0.1965010000000004,0.0
2005-12-31,0.2824622499999994,0.0
2006-12-31,0.08217040000000006,0.0
2007-12-31,-0.043310049999999496,-0.043310049999999434
2008-12-31,0.38740830000000015,0.0
2009-12-31,0.1233119500000005,0.0
2010-12-31,-0.004839600000001051,-0.004839600000000832
2011-12-31,0.11113904999999942,0.0
2012-12-31,0.03557969999999993,0.0
2013-12-31,0.0429374999999996,0.0
2014-12-31,0.09942439999999939,0.0
2015-12-31,0.012883049999999431,0.0
2016-12-31,-0.10594065000000019,-0.10594065000000041
2017-12-31,0.1925248000000005,0.0
2018-12-31,0.06454540000000004,0.0
2019-12-31,-0.11874844999999984,-0.11874845
2020-12-31,0.15431269999999958,0.0
