,ADSEZ IS Equity,APNT IS Equity,AXSB IS Equity,BAF IS Equity,BHARTI IS Equity,BJAUT IS Equity,BJFIN IS Equity,BPCL IS Equity,CIPLA IS Equity,COAL IS Equity,DIVI IS Equity,DRRD IS Equity,EIM IS Equity,GAIL IS Equity,GRASIM IS Equity,HCLT IS Equity,HDFC IS Equity,HDFCB IS Equity,HDFCLIFE IS Equity,HMCL IS Equity,HNDL IS Equity,HUVR IS Equity,ICICIBC IS Equity,IIB IS Equity,INFO IS Equity,IOCL IS Equity,ITC IS Equity,JSTL IS Equity,KMB IS Equity,LT IS Equity,MM IS Equity,MSIL IS Equity,NEST IS Equity,NTPC IS Equity,ONGC IS Equity,SBILIFE IS Equity,SBIN IS Equity,SUNP IS Equity,TATA IS Equity,TCS IS Equity,TECHM IS Equity,TTAN IS Equity,TTMT IS Equity,UPLL IS Equity,UTCEM IS Equity,VEDL IS Equity,WPRO IS Equity
2000-11-30,0.0,-0.015807000000000074,0.16179407000000004,-0.040811260000000064,0.0,0.0,0.0,0.06603022000000033,0.012738889999999933,0.0,0.0,0.05734164000000015,-0.024250410000000017,-0.1016675700000002,0.1747828300000001,-0.003210240000000129,-0.020196900000000115,0.0690303100000001,0.0,0.062244679999999955,0.10541380999999994,-0.01301949000000014,0.24992006999999994,0.23614906,0.04161103000000019,-0.024907840000000177,0.03611565999999996,-0.08045094000000017,0.021681400000000017,0.10311059999999991,-0.06385565999999993,0.0,-0.016940699999999833,0.0,-0.0038686699999999456,0.0,0.03903029999999995,-0.05476914000000018,0.26475549999999987,0.0,0.0,0.020900999999999986,0.08748215999999993,-2.98616598,0.0,0.76996436,0.019171879999999898
2000-12-31,0.0,0.04319483000000003,-0.10219815000000022,-0.018910870000000114,0.0,0.0,0.0,-0.017366359999999983,-0.09889085999999989,0.0,0.0,-0.03594158000000025,0.007936500000000013,0.0785612900000001,0.0964456799999999,0.03603097999999999,0.024128930000000184,-0.020421750000000113,0.0,-0.01345464000000017,0.07449170999999999,0.06743526000000001,0.033333419999999954,0.13991379000000004,0.1258069900000001,0.017125159999999834,0.06266251999999994,-0.0014094400000001263,-0.14919514999999992,0.10112405000000013,0.00025619999999978993,0.0,-0.04412039999999979,0.0,0.11316692000000021,0.0,0.016947049999999977,-0.08260708000000003,-0.027632999999999984,0.0,0.0,0.014572339999999934,0.09979559999999996,0.043478259999999824,0.0,0.05446531999999993,0.23612795999999997
2001-01-31,0.0,-0.010180979999999984,-0.0697668300000001,-0.030117690000000016,0.0,0.0,0.0,0.14052152999999998,0.0004788400000000706,0.0,0.0,0.02064498000000011,0.006872840000000007,-0.10772355999999986,0.0018913199999999828,-0.05108875999999983,-0.12419487000000004,0.13692907000000012,0.0,-0.016493549999999985,-0.10311923999999992,-0.0774863799999999,-0.38394011,-0.0765478499999999,-0.0290328000000001,0.02120519999999999,-0.054717999999999975,-0.5119554899999996,-0.0658146300000001,0.07675804000000006,0.02324840999999988,0.0,-0.05089810000000011,0.0,-0.023236559999999882,0.0,0.08989591999999985,-0.0703927000000001,-0.16236948,0.0,0.0,-0.06688959999999994,-0.2045710499999999,-0.5057467900000002,0.0,-0.003984060000000078,-0.23051906000000005
2001-02-28,0.0,-0.03449452999999998,0.14798229000000007,-0.014760119999999842,0.0,0.0,0.0,0.2705087199999999,0.17759028999999993,0.0,0.0,-0.10856366000000003,-0.19931236000000005,0.12057848999999993,-0.0032344400000002688,-0.08258253999999993,0.021621600000000043,-0.00957807000000015,0.0,0.053486220000000084,0.029545030000000326,-0.16200752000000002,-0.16508431000000026,0.13669064000000003,-0.00817290000000001,0.062396969999999906,0.0018884399999997276,0.11743178999999992,0.009232099999999757,0.14720280000000005,0.0018653500000000364,0.0,-0.055927200000000094,0.0,0.10450009000000005,0.0,-0.02726237999999996,-0.000885439999999983,0.11931010000000011,0.0,0.0,0.07779501000000014,-0.14346335999999982,-0.2857142400000001,0.0,0.1218586000000002,0.1166940500000001
2001-03-31,0.0,0.06933633999999972,0.27469350999999986,0.010329180000000259,0.0,0.0,0.0,-0.13774715999999998,0.014936500000000168,0.0,0.0,-0.07647467999999996,0.23299534000000005,0.09677325000000006,0.22581098,0.1723185000000001,-0.15680833000000005,0.09555528000000005,0.0,-0.05083754999999987,-0.08337528,-0.09966080000000013,-0.5130628899999998,0.2405415599999999,0.12146231999999996,-0.013011839999999972,-0.12187370000000018,0.19693731000000017,0.18722428000000002,0.11769893999999997,0.22089934000000003,0.0,-0.2439754,0.0,-0.017354759999999834,0.0,0.042833139999999964,0.10277163999999991,0.12611936000000007,0.0,0.0,0.36607136999999995,0.3194447100000001,0.27035326,0.0,0.2980767800000002,0.44088240000000006
2001-04-30,0.0,0.04337177000000005,-0.04216863000000002,-0.20866099999999993,0.0,0.0,0.0,0.03961722999999989,-0.006586650000000187,0.0,0.0,0.13004527999999999,-0.09051713999999998,-0.0853077900000001,-0.1546083000000001,-0.19635642999999983,-0.14117374000000002,0.020997120000000025,0.0,-0.07765495000000017,-0.017056479999999895,-0.07295226000000012,-0.013484699999999829,-0.054764709999999966,-0.28991429999999996,-0.13479840000000026,0.004422319999999903,-0.12670823000000006,-0.2750829399999999,-0.12541711000000033,0.12662868000000005,0.0,-0.0850853499999999,0.0,-0.09320255999999998,0.0,-0.0010548399999999666,-0.14803120000000006,-0.0975803399999999,0.0,0.0,-0.08823528000000008,0.13271356999999998,-0.3548386599999999,0.0,0.10497825000000008,-0.13337577000000017
2001-05-31,0.0,0.015326249999999774,0.23046159,-0.022181190000000017,0.0,0.0,0.0,-0.12865488999999977,-0.17955299999999982,0.0,0.0,0.25522921,0.022266180000000114,0.14649637000000004,0.05864062000000002,0.07256306000000001,0.08883179999999996,-0.10840968000000002,0.0,-0.03869704999999983,0.11067858999999991,0.0037182999999998342,0.06622847999999992,-0.0531832599999998,0.04056155999999994,-0.03790974000000012,0.050426639999999835,0.0,-0.06902610000000008,0.09963480000000001,-0.15687328000000006,0.0,-0.17926929999999947,0.0,0.0053242600000002055,0.0,0.10695735999999982,-0.066822,-0.07001378999999984,0.0,0.0,0.30323594,0.023896930000000028,-0.15624999999999997,0.0,-0.05844149999999987,0.18771068
2001-06-30,0.0,-0.09047808000000028,-0.14599541999999996,-0.11487645000000002,0.0,0.0,0.0,-0.08981628000000025,-0.036324020000000165,0.0,0.0,-0.03529020999999998,0.06733081000000007,0.04417593000000011,0.05942771999999993,0.24122028000000006,-0.05747045999999986,0.0732350200000001,0.0,-0.015154950000000205,-0.016542179999999986,0.045458999999999986,-0.0038794600000001296,0.07368335999999988,0.02505556000000003,-0.022208700000000046,-0.11148594999999976,-0.05050485000000012,0.02499997999999992,0.05141032000000015,0.35377783999999984,0.0,0.04963549999999996,0.0,0.09332893999999985,0.0,-0.10075150000000008,0.09714274999999997,0.13416999999999973,0.0,0.0,0.06441181999999997,0.18565045999999982,-0.5208332999999999,0.0,-0.1349829900000003,0.14257240000000002
2001-07-31,0.0,-0.05977230000000021,-0.06788560000000006,0.059827999999999916,0.0,0.0,0.0,-0.05295308000000012,-0.15605849999999988,0.0,0.0,-0.15848726999999987,-0.009661819999999991,0.07606959999999996,-0.11657108000000009,-0.0879431799999999,-0.024046760000000146,0.07674193999999995,0.0,-0.001107399999999814,0.03896567999999988,0.035588189999999874,-0.10256806000000013,-0.061389850000000044,-0.20331432000000005,0.10386584999999998,-0.14374754999999997,0.17409119000000003,0.052380859999999925,-0.08773742000000014,-0.012093159999999971,0.0,-0.11052705000000013,0.0,-0.22461108999999987,0.0,0.02430624999999994,-0.0069103799999999365,0.17704914999999996,0.0,0.0,0.02746102999999991,-0.014482439999999985,0.3999999799999999,0.0,-0.07086609000000005,0.08138748000000026
2001-08-31,0.0,-0.013513420000000026,-0.056672649999999936,-0.024489780000000204,0.0,0.0,0.0,-0.11225784000000012,-0.0030721899999999417,0.0,0.0,-0.13468369000000005,-0.05263149999999993,0.02669183999999994,0.03857681999999987,-0.3197347999999997,-0.004307669999999998,-0.06100666000000013,0.0,0.11593609999999993,0.044833299999999965,-0.07406175000000036,-0.03746175000000006,0.025211250000000116,-0.12736520000000007,-0.07707771000000004,0.00755350000000015,-0.06938134,-0.023809499999999914,-0.02557456000000021,-0.058411000000000005,0.0,0.053142450000000035,0.0,0.04631940000000012,0.0,-0.048335080000000086,-0.03014429999999997,0.027903660000000014,0.0,0.0,0.017142840000000017,-0.07023804000000006,-0.36666669999999973,0.0,-0.009182420000000167,-0.09270683999999987
2001-09-30,0.0,-0.03445059999999976,-0.010452959999999768,-0.0809715999999999,0.0,0.0,0.0,0.14395403000000015,0.07629087000000008,0.0,0.0,-0.1074129400000001,-0.03333329999999991,0.16582158000000008,-0.10280345000000005,0.16531149,-0.05014951999999975,1.5048726154098802e-16,0.0,-0.05398995000000022,0.10710416000000002,-0.05005950000000012,0.30678605999999997,0.010152199999999967,0.33198782000000004,0.02413116999999998,-0.005194399999999887,0.13876268,-0.009302320000000211,0.24114519000000006,-0.03637205999999997,0.0,-0.09370484999999978,0.0,0.11690423999999994,0.0,0.15405886999999993,-0.100725,-0.015911160000000004,0.0,0.0,-0.03779498000000002,0.05010360000000015,-0.18181816000000003,0.0,-0.04822996999999988,0.09705856999999993
2001-10-31,0.0,-0.09554455999999983,0.04801751999999986,0.010409070000000019,0.0,0.0,0.0,0.030730999999999897,-0.02989170000000003,0.0,0.0,-1.0881203800000003,0.015873000000000106,0.1844045,0.04004021999999999,-0.015434810000000083,-0.19824024000000023,0.0027573299999999355,0.0,0.10563060000000021,0.032893320000000045,-0.00013059999999995298,0.29308628999999997,0.07335319999999994,0.13072474000000003,-0.01765244999999991,0.09140815000000002,-0.08607092999999955,-0.14000000000000012,0.019167979999999918,0.2760011199999998,0.0,-0.055602750000000103,0.0,-0.0018853799999999543,0.0,0.12567547999999992,-0.08608870000000016,0.04211543000000006,0.0,0.0,0.08051169000000007,0.12615316000000001,-0.49999994000000025,0.0,0.03278688000000003,0.07873389999999965
2001-11-30,0.0,-0.038402009999999875,0.02682376000000011,0.014981239999999825,0.0,0.0,0.0,0.07810233000000005,-0.026745439999999968,0.0,0.0,0.0013515900000000743,0.2713235300000002,0.08244841000000014,-0.11462950000000012,0.3977858800000001,-0.05542613999999987,-0.014921640000000083,0.0,-0.07468817999999991,0.24542606000000003,-0.048182500000000024,0.010832110000000152,0.13363620000000004,0.19359420000000022,0.0017050699999999635,-0.11156534000000008,0.0,0.17435879999999995,0.21834106999999994,0.18409508000000016,0.0,-0.028872000000000064,0.0,-0.001839359999999646,0.0,0.052393879999999976,0.013419119999999864,0.1056165699999999,0.0,0.0,0.19804674999999994,0.22687331000000016,-0.1964017000000003,0.0,0.18925395000000003,0.2637343899999999
2001-12-31,0.0,-0.025186940000000047,0.0253806799999999,-0.02167890000000009,0.0,0.0,0.0,0.1757639099999997,0.03021333999999997,0.0,0.0,0.00726224999999997,0.0024510400000000016,-0.03462220000000001,0.10086444000000003,0.05307232000000024,0.020014770000000067,-0.06353021999999976,0.0,-0.00328560000000005,0.09377436000000003,-0.01614054999999989,0.11462335999999991,0.08222730000000006,0.061938360000000095,0.04182837999999987,-0.07985068,0.0,-0.04564306999999996,0.11314877999999987,-0.06551820999999988,0.0,-0.00026499999999997186,0.0,0.04958626000000005,0.0,0.05745040999999994,-0.044470889999999985,-0.021447620000000004,0.0,0.0,-0.18116173000000013,-0.08742772000000013,-0.3807470499999999,0.0,0.14657124999999996,-0.03733925999999987
2002-01-31,0.0,-0.08699171999999994,0.045714239999999864,0.03355699999999988,0.0,0.0,0.0,-0.11070590000000001,-0.016836600000000014,0.0,0.0,0.06327060000000001,0.22505502999999977,-0.005317840000000143,-0.06511327999999997,0.03315986999999987,0.04353479999999997,0.027016240000000125,0.0,0.2130477900000003,-0.1114322699999998,-0.04623550000000004,-0.08685806,-0.0422532000000001,-0.1417639499999998,-0.03666360000000003,0.05879422000000004,0.0,0.09025016000000025,-0.01245090000000005,0.2155167400000002,0.0,-0.03604319999999994,0.0,-0.049242800000000045,0.0,-0.019275629999999863,0.08272256999999998,-0.055233240000000086,0.0,0.0,-0.02732239999999992,0.07893223000000008,0.03985505999999992,0.0,-0.1128067200000001,-0.2624561500000002
2002-02-28,0.0,0.03905639999999999,0.22983633999999992,0.05013917999999977,-0.07611484999999996,0.0,0.0,0.33313983999999996,0.022662749999999888,0.0,0.0,0.07378265999999997,0.61290986,0.20253860999999998,-0.05162481999999986,-0.25321840000000034,0.03212211999999994,0.005449729999999981,0.0,-0.038277259999999966,0.06821546000000006,0.10373649999999997,0.36173925000000007,0.4159453000000001,-0.15483159999999985,0.23939869000000008,-0.01605037000000004,0.0,0.18098436000000004,-0.03520268000000003,0.04410474000000006,0.0,-0.07782540000000004,0.0,0.56651143,0.0,0.0010095799999998057,-0.0018371199999999525,-0.22053899000000002,0.0,0.0,0.30177459999999995,-0.04799640000000008,-0.13043477999999986,0.0,-0.05847337000000005,-0.10321127999999999
2002-03-31,0.0,-0.00898199999999999,-0.10026674999999988,-0.29920751,0.005725370000000002,0.0,0.0,-0.15260913999999998,-0.03798563999999998,0.0,0.0,-0.040980419999999976,0.09697103999999997,-0.07541975999999999,-0.012998639999999976,0.008374280000000098,-0.07869737999999965,-0.034644510000000094,0.0,0.04715273999999985,-0.17095675999999999,0.050315649999999996,0.10559100999999999,-0.2912262499999998,0.016369800000000195,-0.0411079,0.008642049999999912,0.0,0.39377305999999995,0.06052882000000014,-0.01756702000000001,0.0,-0.03436859999999996,0.0,0.08003008000000007,0.0,0.03406799999999994,0.0006835199999999843,0.04097592999999996,0.0,0.0,-0.1068375,0.052673249999999935,0.0,0.0,-0.041597780000000036,-0.043375479999999994
2002-04-30,0.0,-0.12740462000000005,0.03136750000000011,0.018582880000000784,-0.020903890000000064,0.0,0.0,0.03635727999999983,-0.020240079999999966,0.0,0.0,0.03938658000000028,-0.06579233999999998,0.12214911000000012,-0.03302548999999979,-0.007839990000000192,0.030824989999999997,-0.01260338000000003,0.0,-0.19822787999999997,0.004398089999999997,0.10088684999999992,0.05950374000000015,0.014727499999999881,-0.04421174000000014,0.05203684,0.059289829999999946,0.0,0.06629020999999982,0.05544879999999994,-0.014399800000000086,0.0,0.0405003,0.0,0.14050380000000023,0.0,-0.006559660000000185,0.03181178999999989,0.09083997999999999,0.0,0.0,0.09289190999999992,-0.07042249999999997,-0.14166664000000007,0.0,0.15012818999999997,-0.12348004999999994
2002-05-31,0.0,0.07047136000000002,-0.0035583300000000366,0.32100642000000007,-0.023512780000000066,0.0,0.0,0.02017475999999966,0.018537880000000048,0.0,0.0,-0.018308460000000075,0.12503685000000014,-0.09331787000000005,0.028943869999999986,-0.002787590000000107,-0.014207600000000155,-0.024086790000000007,0.0,0.08415264000000003,0.027267119999999964,-0.015575500000000032,-0.05743614000000006,0.03817000000000008,-0.01040466999999979,-0.022766000000000126,-0.04153071999999987,0.0,0.21398220000000007,-0.017032080000000095,0.06367980000000006,0.0,-0.02107089999999976,0.0,0.04238680000000001,0.0,0.036209730000000065,-0.0006381699999999588,0.10955757999999993,0.0,0.0,0.048055810000000046,0.12832248000000002,0.8333332599999999,0.0,-0.013349449999999825,-0.14847884999999983
2002-06-30,0.0,-0.010947440000000086,0.004458300000000151,-0.10722365999999992,-0.09675093999999998,0.0,0.0,-0.04525655999999974,0.05236033999999998,0.0,0.0,-0.029565999999999888,-0.200102,-0.046473459999999876,-0.07396839999999993,-0.15913913999999973,-0.025618380000000142,0.05185271999999987,0.0,-0.05523760000000032,0.018559660000000144,-0.10767343999999993,-0.0028878800000001655,0.14575925,-0.04687794000000003,-0.058823520000000025,-0.009645019999999798,0.0,0.03169504000000012,-0.0508849499999999,0.15022127999999987,0.0,-0.007863999999999998,0.0,-0.11551296000000011,0.0,0.01056717000000016,-0.03398753999999983,0.09396476000000022,0.0,0.0,0.28561874999999987,-0.05687087999999986,0.28333322,0.0,0.7302283999999999,-0.04987556000000006
2002-07-31,0.0,0.07453868000000008,0.0691073499999999,0.10956659000000009,0.06824038999999997,0.0,0.0,0.06645496000000004,-0.018478660000000008,0.0,0.0,-0.11678301000000012,0.17734565000000016,-0.012244270000000005,0.08089303000000017,0.13975094999999993,-0.10490312000000021,-0.11700408000000015,0.0,0.12781584000000015,0.08989625000000002,0.0486132999999998,-0.05938023999999999,0.12295480000000007,0.03024521999999999,-0.05345340000000024,0.17219806999999995,0.0,-0.16934606000000027,0.05622152000000005,0.1811825400000001,0.0,-0.03172140000000002,0.0,-0.06394178000000013,0.0,0.008348039999999876,-0.024653119999999886,0.09049659999999979,0.0,0.0,0.011499069999999972,0.18434466,0.1315788,0.0,0.21565154000000003,0.2311704600000001
2002-08-31,0.0,-0.09216768999999997,-0.04252183000000001,-0.2369659999999998,0.03544091999999999,0.0,0.0,-0.013469699999999998,0.0060555600000000405,0.0,0.0,-0.06400064999999994,-0.07294720000000009,0.05275909000000004,0.007424119999999845,0.02810023999999998,0.0005071000000000155,-0.05781763999999985,0.0,-0.03003079999999983,0.06773811999999994,0.058855100000000146,0.009463219999999915,-0.07547159999999964,0.11826318000000005,0.18196900000000044,-0.13055937000000004,0.0,-0.04369504999999997,0.08184143999999996,0.019965150000000036,0.0,0.0415973999999999,0.0,-0.03541205000000019,0.0,0.031511820000000114,0.030293880000000186,0.01962479999999997,0.0,0.0,-0.023391759999999998,0.001001639999999998,-0.17582415999999998,0.0,-0.007049589999999904,0.038856339999999934
2002-09-30,0.0,-0.022045499999999996,-0.025108879999999983,-0.06167392000000004,-0.10976880000000001,0.0,0.0,0.40558531999999986,-0.04316808000000001,0.0,0.0,-0.07623695999999996,-0.04314356000000004,0.02130393000000004,-0.02524592000000023,-0.12832752000000003,-0.06961998999999991,-0.07816895999999987,0.0,-0.13009716000000016,0.03755092000000006,-0.010186700000000114,-0.035544659999999936,0.06244829999999989,0.03671126999999986,0.07376155000000022,-0.04005029999999993,0.0,0.013666670000000042,0.026898899999999955,-0.016164630000000138,0.0,-0.03106725000000021,0.0,-0.04941738999999993,0.0,-0.05377734000000001,0.012281699999999887,-0.0013749699999999914,0.0,0.0,0.08156016000000008,-0.011223299999999905,-0.009708729999999888,0.0,0.030150719999999697,-0.2138143999999998
2002-10-31,0.0,0.006723800000000009,-0.030152379999999968,-0.04588325000000005,0.17190763999999994,0.0,0.0,-0.2056789799999999,-0.03612491999999992,0.0,0.0,0.02816690000000004,0.13313835999999998,0.047773500000000045,-0.040170399999999606,-0.17167640000000023,0.048065549999999985,0.09901154000000001,0.0,-0.22713904000000001,0.05698744000000014,-5.685000000000412e-05,-0.052359960000000004,0.07744100000000002,-0.05217294999999992,-0.038405580000000154,-0.005007960000000023,0.0,0.05136524000000001,-0.035788410000000034,-0.09551578000000004,0.0,-0.0004482999999998825,0.0,-0.1156374,0.0,-0.033194879999999954,-0.05474170999999979,-0.06826225,0.0,0.0,-0.13197623000000003,-0.0702717599999999,0.005303040000000009,0.0,0.17480676000000003,-0.03702594000000005
