,ADSEZ IS Equity,APNT IS Equity,AXSB IS Equity,BAF IS Equity,BHARTI IS Equity,BJAUT IS Equity,BJFIN IS Equity,BPCL IS Equity,CIPLA IS Equity,COAL IS Equity,DIVI IS Equity,DRRD IS Equity,EIM IS Equity,GAIL IS Equity,GRASIM IS Equity,HCLT IS Equity,HDFC IS Equity,HDFCB IS Equity,HDFCLIFE IS Equity,HMCL IS Equity,HNDL IS Equity,HUVR IS Equity,ICICIBC IS Equity,IIB IS Equity,INFO IS Equity,IOCL IS Equity,ITC IS Equity,JSTL IS Equity,KMB IS Equity,LT IS Equity,MM IS Equity,MSIL IS Equity,NEST IS Equity,NTPC IS Equity,ONGC IS Equity,SBILIFE IS Equity,SBIN IS Equity,SUNP IS Equity,TATA IS Equity,TCS IS Equity,TECHM IS Equity,TTAN IS Equity,TTMT IS Equity,UPLL IS Equity,UTCEM IS Equity,VEDL IS Equity,WPRO IS Equity
2000-12-31,0.0,0.4753237199999997,0.35123642000000005,-0.8761141300000005,0.0,0.0,0.0,0.5059738900000006,0.5096877299999999,0.0,0.0,-0.9936058500000003,0.07197745000000073,-0.3915057499999992,0.5583253599999997,0.11715764999999984,-0.37104514000000016,0.24658399999999994,0.0,0.0834729299999996,0.13791991000000028,-0.34926409000000075,0.6088254500000004,0.7734079600000001,0.24736047000000008,0.4225178899999997,0.09430600999999997,-0.4473600000000002,-0.22337070000000006,0.7458266700000004,0.3101558399999996,0.0,-0.15488894999999905,0.0,0.6332831699999995,0.0,0.27385953999999973,0.32701836999999956,0.6254687899999993,0.0,0.0,0.6482834100000001,0.3464068599999998,-8.24638739,0.0,1.2975050000000001,2.6533019500000004
2001-12-31,0.0,-0.2739890600000005,0.3604172600000002,-0.42218923999999997,0.0,0.0,0.0,0.3577694999999992,-0.13872165999999972,0.0,0.0,-1.2944995200000005,0.23365662000000073,0.71580642,0.03340534999999923,0.349131010000001,-0.6813495599999995,0.1487694900000004,0.0,-0.0568562599999998,0.48312732000000047,-0.5159163700000011,-0.4279249799999994,0.5296100400000004,0.24752504000000008,-0.0475262000000007,-0.47273657,-0.21739786999999924,-0.18048254000000052,0.8457788299999994,0.8572481100000002,0.0,-0.8013490499999998,0.0,0.05383348000000107,0.0,0.47616750999999957,-0.34113710000000025,0.36496188000000024,0.0,0.0,0.76059486,0.5446531300000003,-2.7786632999999994,0.0,0.5678386800000002,0.9148329399999998
2002-12-31,0.0,-0.23417100000000032,0.3197490800000002,-0.2943437999999993,-0.016734170000000003,0.0,0.0,0.45881643,-0.011520629999999723,0.0,0.0,0.11942782000000027,0.8680207899999993,0.21561612999999996,-0.16250457999999934,-0.48360669000000095,-0.18111292000000037,-0.21566527999999985,0.0,-0.2599974600000001,0.2689198200000005,0.29113280999999963,0.23978667999999978,0.5990243000000008,-0.14776466999999935,0.31759061000000016,0.0763101800000002,0.0,1.0944772300000005,0.11107558999999947,0.7544488600000004,0.0,-0.14122324999999986,0.0,0.3446892499999999,0.0,0.09527380999999954,0.11025068000000045,0.23957556000000005,0.0,0.0,0.73797627,0.3043572900000003,0.5570192099999997,0.0,1.0814562899999995,-0.68453633
2003-12-31,0.0,0.1778160800000005,0.9518238599999994,0.2873506199999995,0.6088256599999998,0.0,0.0,0.26094171,0.4090420499999996,0.0,1.5310909500000005,0.3986266099999999,0.8008415300000001,0.6040155999999995,0.4151004699999997,-0.6028075800000009,-0.08970866999999982,-0.09826501999999973,0.0,-0.1690326399999996,0.11894782000000055,0.40049194999999976,0.07366827999999978,0.36253100999999993,-0.33374154000000045,0.6801204400000005,0.07588646999999993,2.593841570000001,-0.36927290999999995,0.2775341999999997,0.1914612000000001,0.46181045000000026,-0.23934505000000011,0.0,0.47809953999999943,0.0,0.05991136999999978,-0.15810784000000042,0.5475691099999993,0.0,0.0,0.2741633000000002,0.23491344999999964,0.36025210999999946,0.0,1.3608610500000007,0.09532161000000003
2004-12-31,0.0,-0.17971067000000018,0.11698426000000002,-0.04603155000000051,0.04172778000000084,0.0,0.0,-0.11347554999999913,0.6558250599999997,0.0,0.20613731999999954,-0.3083991200000004,-0.31930345999999954,0.24755033999999973,-0.008760970000000007,-0.5217285099999998,-0.015244989999999218,-0.10152878999999973,0.0,-0.0660767900000004,0.20335103999999976,0.12681472000000085,0.06856134999999985,0.4223833000000002,-0.29571723000000005,0.3845892299999995,0.2952693700000001,0.5275884599999999,-0.21123959000000092,-0.12987103999999983,-0.15881041000000046,0.22429792000000018,0.0,0.1403672899999999,0.07309697000000022,0.0,0.2894115699999995,-0.0943752900000004,0.33521556999999946,-0.0910839300000002,0.0,0.31878795000000026,0.00946329000000026,-15.324909320000002,-0.17890369999999975,-0.41621276000000085,-0.3057380900000002
2005-12-31,0.0,-0.06924516000000006,-0.13265782999999964,0.7121468499999996,-0.11739250999999976,0.0,0.0,0.1464055599999996,0.022493310000000037,0.0,0.34608171000000015,0.09661378999999973,-0.5480591999999996,0.17871282,0.28286598000000074,-0.07372373999999923,0.14059871999999984,-0.24992721000000012,0.0,-0.19911892999999992,0.3503954200000005,0.10198824999999974,-0.24109346000000065,-0.4203807999999997,0.15214252,-0.006463829999999718,0.15677734000000065,0.2931278900000003,0.3083786300000005,0.23073878000000064,0.43912232999999956,0.2999491499999997,0.0,-0.11412017000000033,0.3100192300000001,0.0,0.40443263999999995,-0.001534890000000554,-0.006515269999999577,0.1615045700000003,0.0,0.6386611799999997,0.1837057399999993,-0.05451830999999927,-0.32405414999999965,0.8015276600000013,-0.2370525100000004
2006-12-31,0.0,-0.4040435900000001,0.15034398999999973,-0.21805027000000085,0.09023660999999962,0.0,0.0,0.40745396999999917,0.13204972999999975,0.0,0.4970866899999998,-0.12757477000000006,0.32390817000000016,-0.2956849599999995,0.5091376799999996,0.012356520000000138,-0.32002861000000066,-0.061502290000000244,0.0,-0.25621675000000027,0.23105575000000006,0.29610220000000015,-0.14975109000000003,-0.00850054999999968,-0.021979079999999818,0.6087744800000002,0.004400789999999608,1.15967096,0.013097120000000516,0.08845900000000045,0.13795754999999976,0.05208950000000025,0.0,0.2808586900000001,-0.036385540000000056,0.0,0.24438807000000032,0.27227631000000024,0.4194130300000009,0.03417626000000053,0.7499615299999999,-0.2540330399999995,0.09669412000000026,-0.19909181999999953,0.5174101000000002,-0.26077733999999997,-0.3424196700000003
2007-12-31,0.02811012999999995,-0.10164057999999974,-0.17128323000000065,-0.38736756000000083,-0.057319320000000534,0.0,0.0,0.4289317099999998,-0.48736759999999946,0.0,0.7370848199999992,0.30136214999999955,0.2888102499999999,-0.4659689400000009,0.08427846999999897,-0.2964331599999999,-0.16666162000000045,-0.29427333999999994,0.0,-0.41932634999999974,0.15561199000000003,-0.08363944999999957,-0.18728924000000088,0.24938529999999923,-0.10673433000000045,0.5824789400000007,0.27068898999999946,0.6109136800000005,0.7336900899999997,0.16169372000000026,0.24634386999999983,0.11166829999999994,0.0,-0.10103536000000028,0.12325330000000047,0.0,0.11664704999999978,0.10019413999999993,0.04502150999999994,-0.10631616999999977,0.44060903999999923,0.4814631899999992,0.2776368800000006,-0.2667789099999996,-0.36542294999999975,0.4147077999999998,-0.34434547999999987
2008-12-31,1.3421277600000001,0.1478535899999993,-0.4007957400000008,1.0197636199999993,-0.76575514,0.5808259300000003,1.6380897399999996,-0.12184665999999969,-0.24895399999999987,0.0,0.07274681000000016,-0.2725067999999999,0.32088552999999975,-0.4746045799999999,0.6739530799999995,-0.042773829999999693,-1.0618075500000006,0.17627396000000034,0.0,-0.24940015000000004,-0.09539137000000052,-0.3908631499999996,0.9144115599999992,0.0163189000000002,-0.34591956999999895,-0.21417565000000033,0.12376708000000111,1.6181995199999997,0.17699705999999976,-0.2666744699999996,-0.0059817500000000565,0.0949482499999998,0.0,-0.27113273000000004,-0.23251201000000052,0.0,0.20363170999999977,-0.13862138000000002,0.94646998,-0.6400185900000005,0.5264583999999994,-0.08810592000000007,0.47178887999999997,0.8448031700000005,0.5461685499999995,0.6927567599999997,-0.17998691999999927
2009-12-31,0.6410020000000004,0.2056553200000004,0.4215380400000001,0.42166842999999965,0.039055309999999885,1.0138022699999993,1.065230950000001,-0.08051636000000086,-0.10275110000000048,0.0,0.45030084999999953,0.1749888000000003,0.2604152099999995,-0.08072435999999979,0.21006041999999966,-0.3641617199999997,-0.6051752300000006,0.30294482999999983,0.0,-0.028236100000000604,0.6187283999999994,-0.33686379999999916,0.9022830700000001,-0.12160679999999997,0.1999098800000007,0.12902634000000027,-0.5766980500000007,0.6843848700000004,0.7046698700000003,0.43318919000000067,0.14472623999999995,0.37345524999999974,0.0,-0.2835641200000004,-0.16496207000000035,0.0,0.15238059999999992,-0.5261012099999997,0.5985398200000002,-0.01797637999999979,0.41181016999999964,0.36179543999999975,1.1227920399999993,0.30913647000000016,0.06974450000000021,1.0077706499999997,0.1904754800000001
