Dates,ADSEZ IS Equity,APNT IS Equity,AXSB IS Equity,BAF IS Equity,BHARTI IS Equity,BJAUT IS Equity,BJFIN IS Equity,BPCL IS Equity,CIPLA IS Equity,COAL IS Equity,DIVI IS Equity,DRRD IS Equity,EIM IS Equity,GAIL IS Equity,GRASIM IS Equity,HCLT IS Equity,HDFC IS Equity,HDFCB IS Equity,HDFCLIFE IS Equity,HMCL IS Equity,HNDL IS Equity,HUVR IS Equity,ICICIBC IS Equity,IIB IS Equity,INFO IS Equity,IOCL IS Equity,ITC IS Equity,JSTL IS Equity,KMB IS Equity,LT IS Equity,MM IS Equity,MSIL IS Equity,NEST IS Equity,NTPC IS Equity,ONGC IS Equity,SBILIFE IS Equity,SBIN IS Equity,SUNP IS Equity,TATA IS Equity,TCS IS Equity,TECHM IS Equity,TTAN IS Equity,TTMT IS Equity,UPLL IS Equity,UTCEM IS Equity,VEDL IS Equity,WPRO IS Equity
2000-01-17,0.0,0.0032362000000000462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06054271999999982,0.0,0.0,-0.10100783999999986,0.0,0.0,0.0,0.0,-0.02290035000000008,-0.04512185999999998,0.08535628,0.0,0.0,-0.04387954999999997,-0.10116599999999991,0.0,0.0,0.0,0.09159830999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054756,0.0,0.0,0.0,0.0560845000000001,0.0,0.0,0.0,0.0
2000-01-18,0.0,0.007119639999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006263040000000052,0.0,0.0,-0.017557600000000027,0.011920649999999927,-0.07877291999999993,0.0,0.007578959999999898,0.0,-0.01599696000000003,-0.007358299999999974,0.0,0.0,-0.023556390000000073,0.005836499999999991,0.0,0.0,0.0,0.02947383000000003,0.0,0.018971199999999924,0.0,0.0,0.0,0.0,0.0,0.04051943999999998,0.0,0.0,0.0,-0.01282650000000013,0.0,0.0,0.0,0.0
2000-01-19,0.0,0.014886520000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010438399999999964,-0.01731240000000007,0.0,0.04947111999999992,-0.0017029499999999032,0.08057687999999999,0.0,-0.018411929999999875,0.0,-0.01412775,0.09124291999999988,0.0,0.0,-0.03741308999999994,0.007133499999999963,0.0,0.0,0.0,0.055770840000000196,0.0,-0.012836799999999949,0.0,0.0,0.0,0.0,0.0,0.00036504000000001384,0.0,0.0,0.0,0.0120720000000001,0.0,0.0,0.0,0.0
2000-01-20,0.0,0.003236199999999816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07724415999999984,-0.037097999999999944,0.0,-0.060212239999999986,-0.04734201000000002,-0.0024052800000001627,0.0,-0.016393620000000074,0.0,-0.001999620000000035,0.06401721000000007,0.03135678000000001,0.0,0.0,-0.05771650000000004,0.0,0.0,0.0,-0.059300639999999995,0.0,-0.03703360000000003,0.0,0.0,0.0,0.0,-0.014946539999999934,-0.06582888000000013,0.0,0.0,0.0,-0.07142600000000009,0.0,0.0,0.0,0.0
2000-01-21,0.0,0.014239280000000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009618340000000013,0.018789119999999968,-0.018136800000000054,0.0,0.01518215999999999,0.02792838000000001,0.057125400000000166,0.0,-0.008608710000000014,0.0,0.010302390000000019,0.04047065000000005,-0.010337400000000024,0.0,0.0,0.0,0.0,0.0,0.0,-0.04924071000000011,0.0,-0.011700799999999949,0.0,0.0,0.0,0.0,0.07473269999999993,-0.004745519999999834,0.0,0.0,0.0,-0.016850499999999866,0.0,0.0,-0.02166060000000002,0.07104706999999999
2000-01-24,0.0,0.08802463999999997,-0.011299380000000093,-0.05882343999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020272909999999988,-0.07098111999999997,-0.0016487999999999648,0.0,0.09191920000000006,-0.02213835000000007,0.075165,0.0,-0.025373039999999986,0.0,0.013214879999999965,0.10669534999999995,-0.04169418000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.07783208999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.049821800000000076,0.0,0.0,0.0,0.0,-0.08953400000000006,0.0,0.0,0.0,0.08773818999999994
2000-01-25,0.0,0.09773323999999987,0.009416150000000133,-0.04751123999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04461103000000006,0.0,-0.023907599999999928,0.0,0.09935535999999989,0.034399590000000056,0.09621119999999987,0.0,0.005395890000000009,0.0,-0.01147607999999994,0.11552531000000002,0.0,0.014777999999999977,0.0,0.0,0.0,-0.01314456000000008,0.0,-0.01641357000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.024910899999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09487584000000002
2000-01-27,0.0,-0.05889884000000001,0.0753291999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017557600000001645,0.045979650000000045,0.07937424000000003,0.0,-0.02607327000000005,0.0,0.00330371999999996,0.12509109999999996,0.08132087999999997,0.04302039999999996,0.0,0.0,0.0,0.07785623999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039857440000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245272999999998
2000-01-28,0.0,0.020711680000000017,0.08286212000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07508455999999981,0.02656602000000004,-0.010823759999999983,0.0,0.008526330000000089,0.0,0.0,0.13539272,0.08821248000000008,0.02824239999999998,0.0,0.0,0.0,0.0798784800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03131656000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11057866999999992
2000-01-31,0.0,-0.04370435999999999,0.0732481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08199359999999993,0.0272781599999999,0.04114138000000002,0.0,0.0,0.0,0.0,0.07415694000000002,0.07479599999999995,-0.054002559999999984,0.0,0.0,0.0,0.0735546,0.0,0.0,0.0,0.0,0.0,0.020458,0.0,0.0,0.005287440000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0690195799999999
2000-02-01,0.0,0.0,0.08120984999999996,0.02719025999999996,0.0,0.0,0.0,-0.008487719999999987,-0.03964776000000014,0.0,0.0,-0.02446136000000004,0.0038834800000000897,-0.001833179999999961,0.04889195999999993,0.06488532000000002,0.050959200000000086,0.013433920000000012,0.0,0.02468922000000002,-0.01344903999999993,0.04641901000000005,0.08014942000000003,0.08021600000000002,0.02717892000000002,-0.008746200000000159,-0.01365398999999994,-0.027110649999999972,0.014010400000000013,0.0002830800000001448,0.05088864999999995,0.0,0.010857600000000057,0.0,0.02577707999999996,0.0,0.0,0.07997252999999994,-0.008270720000000007,0.0,0.0,0.010432170000000043,0.024382680000000097,-0.09836064000000008,0.0,-0.008230440000000007,0.08002497999999994
2000-02-02,0.0,-0.0005202899999998965,0.08757924999999997,-0.04531709999999998,0.0,0.0,0.0,0.05595608000000004,0.04369779999999994,0.0,0.0,-0.07004843999999999,-0.08155307999999999,-0.04216314000000008,-0.008775479999999886,-0.06796008000000003,0.0026978399999998894,0.013014109999999947,0.0,0.06578184000000006,-0.08115273000000003,-0.03289891,0.08651642999999995,0.08726199999999996,-0.00719442000000002,-0.05247719999999992,-0.01820531999999996,0.00929507999999994,-0.03765294999999998,-0.03340343999999999,-0.07609664999999986,0.0,-0.009734400000000086,0.0,-0.002454959999999948,0.0,0.004329000000000062,0.08658182999999992,-0.003876899999999963,0.0,0.0,0.04023836999999994,-0.026704840000000053,-0.08196719999999989,0.0,-0.02469131999999984,0.08639239000000007
2000-02-03,0.0,-0.00884493000000009,0.09235630000000002,0.01208456000000001,0.0,0.0,0.0,-0.04841143999999997,-0.023341019999999976,0.0,0.0,0.0,-0.06407742000000001,0.0018331800000001238,-0.01671520000000009,-0.03334932000000003,-0.028477199999999873,-0.07598560999999994,0.0,0.008243759999999914,-0.035456559999999894,-0.012659730000000015,-0.09288343999999989,-0.04498599999999991,0.010391940000000014,-0.011175700000000021,0.0071520899999999625,-0.00929507999999994,-0.06392245000000005,-0.025760280000000104,0.002678349999999803,0.0,0.009609600000000057,0.0,-0.02332212000000001,0.0,0.045887399999999946,-0.024454409999999833,0.007495339999999978,0.0,0.0,0.026825579999999957,0.015384310000000033,0.0,0.0,-0.004115220000000095,0.09331007000000004
2000-02-04,0.0,0.0015608700000000592,0.1019104000000001,-0.018126840000000016,0.0,0.0,0.0,-0.028606760000000005,-0.02323444000000007,0.0,0.0,0.0,0.0,0.018331799999999933,0.005014560000000041,0.014821920000000077,0.045863279999999826,0.01259430000000003,0.0,0.03503598000000006,0.05211502999999995,0.03736464000000002,-0.08539284000000004,-0.06937600000000006,0.06315102,-0.0068026000000000275,0.02015589000000003,0.00929507999999994,-0.014886049999999994,0.00920010000000008,0.019693750000000114,0.0,0.03843839999999994,0.0,0.011456479999999901,0.0,-0.011688299999999981,-0.039655800000000095,-0.000646150000000147,0.0,0.0,0.013412790000000112,-0.008998370000000066,0.0,0.0,0.03703697999999994,0.10077801999999994
2000-02-07,0.0,-0.0067637699999999485,-0.10827980000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019248389999999917,0.0008357599999999822,0.03760668000000008,-0.005395679999999991,0.0747261799999999,0.0,0.019347599999999975,0.014366019999999965,0.015486660000000005,0.07677865000000002,0.04769599999999995,0.0829578799999999,-0.016034699999999916,-0.07477185000000014,0.008520490000000094,-0.05429029999999993,0.0,0.006617100000000027,0.0,0.004243199999999971,0.0,0.020867160000000065,0.0,-0.03463200000000003,-0.005287439999999888,0.007883029999999992,0.0,0.0,0.07153487999999993,0.006385939999999967,0.0,0.0,0.02469132000000002,0.02161775
2000-02-08,0.0,0.0,-0.05254755000000001,0.0,0.0,0.0,0.0,0.0,-0.012896179999999932,0.0,0.0,-0.017468220000000083,0.0,0.03116406000000015,-0.07459158,-0.03137832000000015,-0.014688239999999847,0.017212210000000006,0.0,0.02792784000000006,0.05776974000000002,0.0008193999999999535,-0.027715220000000075,-0.08726199999999996,0.055690140000000096,0.0,-0.023406839999999964,-0.008520490000000094,-0.007880850000000144,0.0,-0.07972030000000015,0.0,0.018096,0.0,-0.031914480000000044,0.0,-0.02077920000000002,0.05683997999999996,-0.015119909999999837,0.0,0.0,-0.029806200000000026,-0.015674579999999976,0.0,0.0,0.02469132000000002,-0.10274326999999994
2000-02-09,0.0,0.0,-0.06050929999999998,0.08459192000000007,0.0,0.0,0.0,-0.07041664000000006,0.0,0.0,0.0,-0.018492319999999982,0.04077654000000017,-0.03116406000000015,0.0,0.0,-0.06414864000000002,0.007136770000000072,0.0,-0.007444620000000042,-0.04263956999999988,-0.04555864000000002,0.034082230000000005,-0.08021600000000002,-0.02611307999999998,-0.03255529999999991,0.0,0.008520490000000094,0.0,-0.022221779999999903,0.0,0.0,-0.07225919999999997,0.0,0.013911439999999995,0.0,0.0,-0.039655800000000095,-0.02364909000000016,0.0,0.0,0.004470930000000037,-0.01683565999999995,0.13114751999999993,0.0,0.012345660000000102,0.08969400999999998
2000-02-10,0.0,0.0,0.09235630000000002,0.09063419999999996,0.0,0.0,0.0,-0.07984744000000009,-0.017585700000000058,0.0,0.0,-0.0036282400000000265,-0.025242620000000153,-0.04674608999999998,-0.016506259999999984,0.0,0.0,-0.0029386700000000117,0.0,0.013501260000000032,-0.031482980000000035,0.03564390000000007,0.08614190000000002,0.0,0.06919077999999992,0.0,0.09492774000000005,0.017815569999999895,0.0,0.03736656000000001,0.0,0.0,-0.018470399999999942,0.0,-0.029050360000000032,0.0,0.01385279999999986,-0.007931160000000066,0.01822143000000014,0.0,0.0,0.002980620000000069,0.014223230000000057,-0.13114751999999993,0.0,0.016460879999999834,0.10958233999999999
2000-02-11,0.0,-0.0052029000000000745,0.09872569999999987,0.09667648000000008,0.0,0.0,0.0,0.059099679999999974,0.0,0.0,0.0,0.004154920000000046,0.03106784000000003,-0.020164980000000058,-0.03907178000000009,-0.07868231999999992,0.0,-0.08270256999999995,0.0,0.029526119999999923,-0.04523768000000013,-0.018600380000000083,-0.06029932999999998,0.0,0.10196536000000016,0.023809100000000097,0.10338020999999999,0.02633605999999999,0.006129550000000024,-0.0008492400000000322,0.08996105000000013,0.0,0.0,0.0,0.0,0.0,0.005194800000000043,-0.024454409999999833,0.011889160000000022,0.0,0.0,0.06110270999999989,0.06298859000000005,0.0,0.0,0.016460880000000015,0.11822943999999995
2000-02-14,0.0,0.025494210000000104,-0.10509509999999987,-0.10573990000000015,0.0,0.0,0.0,-0.06381508000000004,0.0,0.0,0.0,0.03683833999999992,0.05048523999999996,-0.05407880999999999,0.0,0.0,0.04646280000000012,0.005457529999999958,0.0,0.02149266000000006,0.0,0.031219140000000017,0.07790223999999993,0.0,0.11022561999999997,0.04810409999999993,-0.042262350000000136,0.017815570000000034,0.060419849999999956,-0.07048692000000005,0.07263054999999999,0.0,-0.07949759999999992,0.0,0.009410680000000017,0.0,0.06753240000000009,0.008592089999999934,0.03980283999999997,0.0,0.0,0.04918023000000001,0.06676209999999992,0.016393440000000013,0.0,0.04526742000000013,0.12781985999999992
2000-02-15,0.0,0.03277826999999994,-0.09872570000000001,-0.09365533999999988,0.0,0.0,0.0,0.04998324,0.0,0.0,0.0,0.00828058000000012,0.06407742000000001,0.0,0.0,0.09042947999999999,-0.07943639999999995,0.024348980000000076,0.0,0.0015141599999999378,-0.03041317000000014,-0.0006964899999999487,-0.05131060999999991,-0.06802099999999994,-0.10800511999999997,0.0072884999999999305,0.10663116000000003,0.0,0.03415035000000005,-0.06411762000000001,-0.1030377000000001,0.0,0.0,0.0,0.055236599999999914,0.0,-0.051948000000000126,-0.042960450000000025,0.020806029999999993,0.0,0.0,0.0,-0.04470157999999997,0.0,0.0,-0.004115220000000095,0.13796055000000007
2000-02-16,0.0,0.03798117000000002,0.0,-0.04531710000000011,0.0,0.0,0.0,0.0075446400000000625,0.0,0.0,0.0,-0.020745340000000095,0.06990264000000006,0.0,-0.025490679999999974,-0.041942879999999946,-0.026978399999999958,-0.07682523000000008,0.0,0.0015141600000000573,-0.00382075,-0.0036873000000000235,0.08801454999999991,0.0,0.01056957999999998,-0.003887199999999917,-0.013003799999999954,-0.02633605999999999,-0.05253899999999997,0.0,-0.09468754999999986,0.0,0.0,0.0,-0.039688519999999956,0.0,-0.01601729999999989,-0.009913950000000024,-0.025846,0.0,0.0,-0.014903099999999947,0.005224859999999992,-0.09836064000000008,0.0,-0.028806539999999936,0.14896594999999993
2000-02-17,0.0,0.014047829999999978,0.012738800000000012,0.0,0.0,0.0,0.0,0.005972839999999928,0.0,0.0,0.0,-0.08072833999999993,-0.019417399999999932,0.0,0.021102940000000108,0.09429263999999984,0.0,0.0,0.0,-0.001135620000000043,0.0,-0.006555199999999977,0.018351970000000075,0.0,0.03606092000000002,-0.009717999999999966,0.047463870000000026,0.0,-0.05691725000000003,0.0,-0.047265,0.0,-0.021964800000000027,0.0,-0.002045800000000029,0.0,0.0,-0.08459904000000008,-0.0034892100000001322,0.0,0.0,-0.043218990000000006,-0.008127560000000034,0.0,0.0,0.028806539999999936,0.1609146700000002
2000-02-18,0.0,-0.021331890000000006,-0.06050929999999998,-0.015105700000000081,0.0,0.0,0.0,0.06853047999999999,-0.04828074000000001,0.0,0.0,0.08719480000000003,0.011650439999999923,0.08615945999999995,0.03029629999999991,0.0794707200000001,0.03387288000000008,0.0,0.0,0.04710720000000007,0.0,-0.0762042000000001,-0.03670394000000002,0.0,-0.06004232000000018,0.04324510000000003,-0.10598096999999992,-0.017815570000000034,-0.0008756499999999813,0.0,0.0,0.0,0.027081600000000056,0.0,0.01636639999999994,0.0,-0.03636359999999999,0.0,0.01899681000000017,0.0,0.0,0.023844960000000023,0.06763291000000005,0.0,0.0,0.041152200000000035,0.17380671000000011
2000-02-21,0.0,-0.0005202899999998965,0.03821640000000003,0.0,0.0,0.0,0.0,0.01980468000000008,-0.029416079999999904,0.0,0.0,-0.025982879999999986,0.0019417399999999585,0.09257558999999999,0.07187535999999996,0.02120795999999998,0.02637887999999986,0.0,0.0,-0.01922142000000009,-0.0021396200000000087,0.08239066999999994,-0.028464280000000057,0.026016000000000022,0.054002560000000116,0.037900199999999884,0.033159689999999874,0.0,0.014010400000000013,0.0,-0.02331739999999995,0.0,0.024086399999999942,0.0,0.018821360000000033,0.0,-0.012986999999999877,0.09847856999999989,0.0003876899999998311,0.0,0.0,0.0014903099999999682,-0.06879399000000004,0.0,0.0,0.020576100000000017,0.1732564399999997
2000-02-22,0.0,0.0046826099999999924,0.05254755000000001,0.0,0.0,0.0,0.0,0.061614559999999916,0.0,0.0,0.0,-0.07332556000000001,0.02135914000000006,0.10174148999999995,0.06581610000000013,-0.058499280000000126,0.039568320000000004,0.07808465999999997,0.0,0.010725300000000049,0.01115659000000006,0.08898684000000011,0.0,0.06937600000000006,-0.05879884000000004,0.029639899999999973,-0.05526614999999986,0.0,0.0367773,0.0,-0.014967250000000156,0.0,0.034070400000000084,0.0,0.018821360000000033,0.0,0.02900429999999992,0.04758696000000016,0.013569150000000148,0.0,0.0,-0.005961240000000006,-0.07430912000000006,0.0,0.0,0.04938263999999996,-0.20155603999999988
2000-02-23,0.0,-0.013527540000000081,-0.025477600000000024,0.0,0.0,0.0,0.0,0.015718,0.0,0.0,0.0,0.08619995999999994,0.03106784000000003,0.07699355999999999,0.019849299999999914,-0.07458263999999984,-0.07344119999999986,-0.007976389999999904,0.0,-0.009379379999999958,0.012073570000000096,-0.02265641000000012,0.013483079999999979,-0.0271,-0.08517838000000004,-0.04227329999999988,-0.10923192000000022,0.0,0.012259099999999894,0.04486818000000002,0.0014179500000000536,0.0,-0.021340800000000028,0.0,0.001636639999999965,0.0,0.012554099999999964,-0.046265099999999955,0.01796297000000001,0.0,0.0,-0.008941859999999942,-0.0658912900000001,0.0,0.0,-0.01234566000000001,-0.18544099000000025
2000-02-24,0.0,0.013527540000000081,-0.08917159999999993,0.0,0.0,0.0,0.0,-0.014774919999999964,0.0,0.0,0.0,-0.016005219999999914,0.04466001999999991,-0.11457375,0.0027162200000000534,-0.04170636000000016,-0.06384888000000008,-0.03190556000000007,0.0,0.017244599999999978,0.0033622599999999824,0.08636475999999994,0.05543044000000002,0.010839999999999963,0.0,0.005830799999999876,0.0,-0.01704098000000005,0.028896450000000008,-0.008350860000000048,0.0017330499999999912,0.0,-0.012230399999999943,0.0,0.01513892000000004,0.0,-0.038095199999999954,0.09385205999999988,-0.001033839999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1705836999999997
2000-02-25,0.0,0.016649280000000013,0.0,-0.05438052000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01003618000000002,0.0,-0.10540784999999987,-0.05265288000000006,-0.0722962799999999,0.0,0.0,0.0,0.014300400000000024,0.018186769999999963,0.022328650000000186,-0.07865130000000005,0.033875,0.04290005999999986,0.0121475,0.04681367999999993,0.0,0.04640945000000002,-0.04232045999999993,0.03481855000000001,0.0,0.03444479999999989,0.0,0.04009768000000002,0.0,0.00995670000000002,-0.052874400000000044,0.0028430599999999854,0.0,0.0,0.0,0.07053560999999998,0.0,0.0,0.045267420000000044,-0.15698416999999998
2000-02-28,0.0,-0.016649280000000013,0.0,0.0,0.0,0.0,0.0,-0.05627043999999997,0.0,0.0,0.0,0.08359581999999997,-0.05436871999999988,-0.020164980000000058,-0.06330881999999988,0.026884439999999975,0.08962823999999985,-0.00209905000000003,0.0,-0.004163940000000039,-0.034081090000000064,-0.035111290000000205,-0.08801454999999991,-0.021680000000000116,0.06617090000000016,-0.04664639999999987,0.009752849999999907,0.0,-0.0035026000000000033,0.02038175999999997,-0.02772879999999997,0.0,-0.02046719999999997,0.0,-0.06219231999999999,0.0,-0.01818180000000007,0.10971438,-0.01615375,0.0,0.0,0.0,-0.010449719999999984,-0.24590160000000003,0.0,-0.02469132000000002,-0.033094809999999836
2000-02-29,0.0,0.06428952999999987,0.0,0.0,0.0,0.0,0.0,0.06307488000000006,-0.03991492000000002,0.0,0.0,-0.07706460000000001,0.058394159999999834,-0.06295981999999996,0.015135929999999985,0.08697390000000002,-0.01991039999999993,0.049723200000000085,0.0,0.0051084999999999655,0.0435240000000001,-0.06676369999999998,0.0,0.044085800000000085,-0.030758260000000058,-0.004872689999999992,0.07594902000000009,-0.018297420000000033,0.025495740000000086,0.07151759999999997,0.05823791999999997,0.0,0.03950940000000003,0.0,0.054899560000000014,0.0,0.07268472000000002,-0.07932539999999993,0.08454907999999994,0.0,0.0,0.0,-0.08672316,0.0,0.0,0.028409050000000026,0.05704240000000002
2000-03-01,0.0,-0.06237994000000002,-0.07905672000000004,-0.04398824999999997,0.0,0.0,0.0,-0.0061322800000000255,0.0,0.0,0.0,-0.014860799999999978,-0.03163016999999997,0.0,0.006947639999999852,-0.08005289999999998,0.08013935999999997,-0.08010960000000009,0.0,-0.0040868000000000414,0.03993599999999993,0.04414850000000012,0.0,-0.068409,-0.08000069999999991,-0.0016242300000000617,-0.009644320000000008,0.0,-0.07932008000000007,-0.005526359999999939,0.044964320000000016,0.0,0.020327300000000065,0.0,-0.03129788000000015,0.0,-0.03240719999999997,-0.07355628000000006,0.03988446000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.03977267000000004,-0.07973280000000006
