Dates,Open,High,Low,Close,Volume
2000-01-03,121.8,121.8,121.8,121.8,5260288
2000-01-04,130.95,131.54,126.69,131.39,57534464
2000-01-05,122.39,126.67,120.88,120.88,168555520
2000-01-06,118.92,119.26,111.21,111.21,83964928
2000-01-07,102.31,102.31,102.31,102.31,7771136
2000-01-10,102.31,110.5,94.13,107.24,241843200
2000-01-11,102.89,107.57,98.66,98.66,125266944
2000-01-12,93.15,104.05,91.71,101.94,207947776
2000-01-13,102.11,102.5,93.78,94.25,160307200
2000-01-14,95.48,95.85,87.33,94.91,128320512
2000-01-17,95.1,100.44,91.36,92.53,144743424
2000-01-18,91.51,94.86,88.28,93.04,162327552
2000-01-19,97.79,100.48,96.81,100.48,159958016
2000-01-20,102.89,105.63,98.3,99.36,158228480
2000-01-21,100.55,105.93,97.46,104.61,166288384
2000-01-24,106.01,112.94,106.01,108.18,202050560
2000-01-25,107.57,111.08,104.45,109.98,163757056
2000-01-27,118.01,118.48,113.7,115.22,103630336
2000-01-28,115.77,120.03,115.77,118.66,138252288
2000-01-31,117.48,117.61,111.11,112.58,60786176
2000-02-01,113.03,116.14,111.47,115.64,56443392
2000-02-02,118.33,120.04,114.58,114.83,75932160
2000-02-03,115.61,117.08,114.9,116,48256512
2000-02-04,116.53,123.94,116.53,123.11,161413632
2000-02-07,123.14,132.96,123.14,132.45,135908864
2000-02-08,132.44,142.65,132.44,138.72,119222272
2000-02-09,146.53,146.53,134.07,135.78,84764160
2000-02-10,137.17,144.6,137.17,143.57,150221824
2000-02-11,144.5,155.05,144.5,155.05,16801792
2000-02-14,167.46,167.46,167.46,167.46,12151296
2000-02-15,167.46,167.46,154.06,155.3,170719744
2000-02-16,156.68,160.57,150.21,156.49,101763584
2000-02-17,155.9,168.37,155.9,160.55,97001984
2000-02-18,162.43,163.69,152.39,153.79,85026304
2000-02-21,153.56,163.69,151.24,159.87,142012416
2000-02-22,161.18,161.18,152,153.25,96532480
2000-02-23,163.69,163.69,140.99,143.66,95556608
2000-02-24,146.39,150.43,140.12,144.94,66083840
2000-02-25,146.54,147.94,137.97,140.11,39438848
2000-02-28,138.75,138.75,128.9,132.66,60931072
2000-02-29,134.07,143.28,130.17,136.87,128254464
2000-03-01,141.85,147.82,140.31,147.82,50286592
2000-03-02,158,159.64,154.84,159.64,12856320
2000-03-03,172.42,172.42,172.42,172.42,13665792
2000-03-06,186.14,186.21,164.63,186.21,11086336
2000-03-07,199.55,201.11,199.55,201.11,27818496
2000-03-08,209.68,217.2,186.84,191.99,179462144
2000-03-09,197.83,202.67,181.31,184.87,66677760
2000-03-10,188.62,198.69,178.14,181.85,82077184
2000-03-13,182.4,190.18,167.3,167.3,60109312
2000-03-14,159.17,159.17,153.92,153.92,67124736
2000-03-15,142.35,159.8,141.61,155.38,130097152
2000-03-16,149.66,149.66,142.95,142.95,45804544
