Dates,Open,High,Low,Close,Volume
2008-05-26,449,449,275.68,302.38,7944970
2008-05-27,312.35,319.5,290.15,296.57,3502126
2008-05-28,280.82,310.95,280.82,304.07,3304710
2008-05-29,309.7,309.7,288,299.73,1338538
2008-05-30,302.7,303.5,269,285.85,2524234
2008-06-02,302.75,307.5,285.35,290.4,413280
2008-06-03,298,301,277.57,289.85,314566
2008-06-04,298.93,298.93,273.75,276.05,652900
2008-06-05,276.5,294.4,266.2,281.2,477830
2008-06-06,283.5,287.35,272.2,284.4,147840
2008-06-09,287.5,287.5,262,274.4,642398
2008-06-10,287.75,287.75,273.5,275.2,116236
2008-06-11,280,280,264,265.25,175586
2008-06-12,255.5,263.5,255.35,259.73,101458
2008-06-13,257.13,262.5,250.6,252.95,247868
2008-06-16,255,259,244.73,247.32,123184
2008-06-17,245.23,255,241.3,253.35,142952
2008-06-18,255.05,265.5,250,258.23,211010
2008-06-19,250.1,263.5,250.1,256.27,280966
2008-06-20,253.5,259.5,246.8,256.05,153312
2008-06-23,250,257.45,249.5,251.15,179776
2008-06-24,247.5,253,235.57,239.5,348262
2008-06-25,225,251,225,248.65,145066
2008-06-26,259.95,259.95,234.53,244.48,370468
2008-06-27,232.95,238.43,217.5,226.98,521218
2008-06-30,227,229.98,222.68,225.18,230012
2008-07-01,225,228.5,216.5,223.55,340394
2008-07-02,215.07,228.98,215.07,226.75,490592
2008-07-03,222.5,224,195.07,204.3,616336
2008-07-04,201.75,216.5,200.5,210.5,124174
2008-07-07,212.5,220.5,212.5,217.75,261416
2008-07-08,209.05,219.95,207,217.25,524244
2008-07-09,223,228.45,220,225.88,209494
2008-07-10,225,266,220.53,249.23,494042
2008-07-11,254,254.05,241,249.98,270676
2008-07-14,257.5,257.5,240.5,250.82,220828
2008-07-15,240.18,248.9,238.5,239.93,89516
2008-07-16,250,250,222.07,227.5,825630
2008-07-17,237.5,242.48,230.5,233.8,249604
2008-07-18,230.5,236.5,227.5,232.05,143226
2008-07-21,237,252.5,235,249.45,647426
2008-07-22,245.07,252,242.53,247.53,50084
2008-07-23,257.07,264.5,249,259.5,233938
2008-07-24,253.1,267,253.1,260.32,53294
2008-07-25,251.63,262.5,251.63,254.98,108408
2008-07-28,250.13,262.35,250.13,257.77,61754
2008-07-29,253,257.5,250.68,254.7,19828
2008-07-30,241.98,262.48,241.98,259.88,17340
2008-07-31,250.57,269.5,247.3,266.85,88782
2008-08-01,258,266.45,253.5,258.82,477716
2008-08-04,255.03,262,255,259.5,29630
2008-08-05,252.85,265,250.5,263.3,1170088
2008-08-06,262.55,285.7,262.55,281.13,214046
2008-08-07,283,287.2,272.5,280.02,111972
2008-08-08,275.6,284.5,274,275.95,31966
2008-08-11,277,288.5,276,284.68,48652
2008-08-12,284.93,287.45,274.25,276.68,32786
2008-08-13,271.5,287.5,271.13,285.45,55164
2008-08-14,281.02,285.5,277.57,282.93,264920
2008-08-18,277.43,280,266.48,275.7,208540
2008-08-19,277.4,277.43,266.13,273.73,40584
2008-08-20,268.57,286.5,268.57,272.13,50636
2008-08-21,267.5,277.5,256,260.07,36664
2008-08-22,253.05,271.5,253.05,265.93,335592
2008-08-25,285,285,263.57,270.95,76718
2008-08-26,270.5,275,265.05,274.52,821724
2008-08-27,277.45,292.5,274.4,289.4,947664
2008-08-28,288,295,282,291.85,742012
2008-08-29,289,295.13,284.35,294.1,267284
2008-09-01,292.15,295,286.32,292.9,333252
2008-09-02,297.15,304,293.5,301.52,662448
2008-09-04,296.8,309,295,305.15,477774
2008-09-05,304.77,307.48,295.57,303.48,253384
2008-09-08,306,309.45,298.02,299.45,48668
2008-09-09,293.57,302.5,292.6,296.07,79202
2008-09-10,295,312.45,293.65,309.8,434372
2008-09-11,308,311,305,308.6,570700
2008-09-12,309.98,320.95,303.8,316.2,475238
2008-09-15,303.35,312.23,303.35,307.63,158070
2008-09-16,302.63,311.25,301,310.25,143608
2008-09-17,304.55,312.5,293.55,304.27,192132
2008-09-18,286,314.75,279.5,308.57,303032
2008-09-19,312.5,312.5,301.15,303.9,539446
2008-09-22,303,309.48,301.5,303.75,120532
2008-09-23,305.9,305.9,293.63,302.9,329288
2008-09-24,296.75,305.5,280.55,290.7,457884
2008-09-25,284.98,304.95,280.75,299.38,182118
2008-09-26,293.25,299.9,293.25,295.8,229704
2008-09-29,295,298.93,279.5,285.5,203790
2008-09-30,274,304.95,267.63,297.45,520334
2008-10-01,300.5,308.5,285.65,300.02,108674
2008-10-03,290.68,299.35,285.13,288.48,108260
2008-10-06,278,300,278,287.15,307560
2008-10-07,289.52,300.5,280.1,291.32,92226
2008-10-08,277.5,285.98,248,272.07,172266
2008-10-10,250.55,262.45,212.5,231.32,416644
2008-10-13,228.5,263.95,225,257.25,306206
2008-10-14,263.5,295.32,262.5,270.3,366402
2008-10-15,261.52,272.5,229.75,264.6,312878
2008-10-16,249.65,275,249.65,267.73,358194
2008-10-17,257.57,274.93,253.5,261.82,50122
