Dates,Open,High,Low,Close,Volume
2000-01-03,53.51,54.55,52.9,54.55,507890
2000-01-04,54.45,54.77,52.28,54.41,630585
2000-01-05,52.29,55.75,51.28,54.72,819385
2000-01-06,56,59.1,56,59.1,221240
2000-01-07,58.75,63.83,58.75,63.83,942820
2000-01-10,68.93,68.94,59.12,62.48,1842165
2000-01-11,61.86,61.86,57.5,59.04,980885
2000-01-12,57.88,58.75,54.39,57.06,342105
2000-01-13,57.26,59.12,55.01,56.3,518600
2000-01-14,57.26,57.26,51.8,54.14,468870
2000-01-17,54.02,56.45,54.02,56.12,614505
2000-01-18,56.14,56.91,53.02,53.68,429555
2000-01-19,55.39,56.01,51.03,52.15,1545030
2000-01-20,53.27,54.14,52.53,52.97,1079190
2000-01-21,52.9,52.9,50.47,50.96,537385
2000-01-24,51.28,52.64,51.28,51.67,593060
2000-01-25,50.41,51.78,47.54,48.51,1126280
2000-01-27,49.4,51.63,48.29,49.49,1665745
2000-01-28,49.79,51.03,47.67,47.97,1943545
2000-01-31,48.29,48.54,46.05,47.86,1434335
2000-02-01,47.42,47.42,45.43,45.52,1748845
2000-02-02,46.92,47.28,45.62,45.94,1294885
2000-02-03,47.17,47.17,45.93,46.74,637565
2000-02-04,47.3,47.3,46.3,46.5,475035
2000-02-07,46.92,46.92,45.62,46.46,747985
2000-02-08,47.05,50.19,46.43,50.03,1742960
2000-02-09,52.88,54.03,50.29,50.71,1862275
2000-02-10,50.29,51.65,49.41,49.92,924155
2000-02-11,49.16,49.85,46.68,48.05,1160715
2000-02-14,48.54,49.54,45.26,45.9,738175
2000-02-15,44.83,45.79,43.09,44.27,1368035
2000-02-16,45.43,46.05,44.81,45.49,570260
2000-02-17,45.06,45.9,43.81,44.48,406630
2000-02-18,43.94,45.27,40.95,43.03,1696620
2000-02-21,42.19,42.94,39.59,39.59,468995
2000-02-22,38.34,38.82,36.43,36.44,1525435
2000-02-23,37.71,37.71,34.98,35.49,1462600
2000-02-24,36.08,36.47,34.61,35.36,1012575
2000-02-25,35.46,38.19,35.35,37.88,1502500
2000-02-28,38.83,40.91,38.83,40.91,523850
2000-02-29,42.32,44.19,38.46,40.3,2590645
2000-03-01,39.46,41.07,37.96,40.02,326035
2000-03-02,41.07,43.22,41.07,43.22,884265
2000-03-03,43.44,46.68,42.19,46.2,1447985
2000-03-06,46.69,47.92,44.82,46.11,754255
2000-03-07,46.3,46.68,42.42,42.46,407860
2000-03-08,43.31,45.86,42.57,45.42,334880
2000-03-09,46.21,47.3,43.56,46.19,582920
2000-03-10,46.3,46.3,43.56,43.74,151040
2000-03-13,43.94,44.05,40.28,41.3,602500
2000-03-14,41.45,41.45,38.59,39.73,623815
2000-03-15,39.71,41.57,39.58,40.33,176640
2000-03-16,39.83,41.11,39.21,39.61,443775
2000-03-21,38.83,38.83,36.44,36.46,315760
2000-03-22,36.97,37.09,34.23,35.7,967045
2000-03-23,35.97,35.97,34.23,34.53,364380
2000-03-24,34.23,34.23,33.24,33.68,168830
2000-03-27,33.61,35.41,33.48,34.55,258485
2000-03-28,33.11,35.72,33.11,34.98,540360
2000-03-29,35.35,36.58,34.85,35.73,307100
2000-03-30,35.04,35.93,34.85,35.56,222900
2000-03-31,34.23,38.41,34.23,38.27,425920
2000-04-03,40.42,41.33,38.34,40.56,715555
2000-04-04,38.71,42.32,37.59,39.81,1012335
2000-04-05,42.06,42.77,39.39,42.24,403155
2000-04-06,42.19,42.57,39.71,41.73,310950
2000-04-07,42.07,45.08,41.82,44.98,574060
2000-04-10,45.56,48.58,45.56,48.58,756740
