Dates,Open,High,Low,Close,Volume
2000-01-03,242.74,250.18,236.87,244.28,53155
2000-01-04,242.74,246.79,237.89,242.71,99245
2000-01-05,233.64,238.29,230.6,231.37,12625
2000-01-06,239.3,240.71,232.68,234.93,21875
2000-01-07,230.6,230.6,216.24,223.84,45465
2000-01-10,223.53,229.59,222.51,227.84,55565
2000-01-11,222.51,229.59,221.5,227.59,56665
2000-01-12,237.89,242.34,232.63,237.67,21765
2000-01-13,242.34,242.34,230.6,231.9,36105
2000-01-14,241.53,242.34,234.14,240.78,64490
2000-01-17,245.98,260.05,245.98,260.05,222750
2000-01-18,270.86,276.12,256.9,261.89,86230
2000-01-19,262.97,268.01,256.9,257.42,115285
2000-01-20,257.91,257.91,250.08,253.44,19935
2000-01-21,250.83,253.97,249.82,251.35,15625
2000-01-24,242.94,254.93,242.94,245.19,13120
2000-01-25,242.94,262.97,236.67,246.5,25280
2000-01-27,246.99,250.22,239.3,240.17,15475
2000-01-28,238.69,244.76,238.69,242.24,12135
2000-01-31,240.11,241.73,236.89,237.74,7455
2000-02-01,234.65,242.54,227.57,231.87,17580
2000-02-02,231.61,236.47,214.82,216.23,106050
2000-02-03,219.42,222.31,213.21,214.27,68805
2000-02-04,214.42,218.26,203.9,205.94,74265
2000-02-07,206.33,206.33,200.26,201.34,80390
2000-02-08,208.35,208.35,192.17,194.7,101925
2000-02-09,207.34,208.76,195.2,196.47,97625
2000-02-10,198.24,199.45,192.17,193.26,46730
2000-02-11,192.17,197.63,183.12,186.24,76025
2000-02-14,181.04,182.86,175.18,181.13,119435
2000-02-15,173.96,185.09,173.96,180.77,104085
2000-02-16,180.44,185.9,179.23,180.41,30135
2000-02-17,180.03,182.06,175.99,180.68,29120
2000-02-18,181.14,182.06,166.28,169.48,79685
2000-02-21,171.94,175.18,168.5,174.05,44315
2000-02-22,170.52,173.56,168.91,171.5,49850
2000-02-23,182.06,182.06,171.13,173.73,27370
2000-02-24,169.92,173.96,165.89,169.63,13605
2000-02-25,175.95,175.95,163.85,166.23,21080
2000-02-28,171.74,171.74,165.67,167.22,16310
2000-02-29,170.32,175.99,163.85,166.37,83790
2000-03-01,173.96,173.96,161.83,167.05,96615
2000-03-02,162.84,168.7,160.02,161.25,28000
2000-03-03,165.67,173.96,151.71,161.35,127860
2000-03-06,173.3,173.3,163.85,166.3,59655
2000-03-07,166.88,166.88,157.38,164.16,62095
2000-03-08,171.94,171.94,159.8,162.86,62015
2000-03-09,165.87,175.9,163.85,175.9,96325
2000-03-10,186.1,189.96,178.01,189.32,98480
2000-03-13,193.99,199.25,187.11,191.67,58970
2000-03-14,188.33,188.33,176.39,182.63,82695
2000-03-15,187.11,196.21,185.85,186.96,48605
2000-03-16,190.15,190.15,180.03,184.22,17485
2000-03-21,180.01,182.41,180.01,180.35,47885
2000-03-22,188.01,194.78,184.21,194.78,36355
2000-03-23,203.01,210.37,203.01,210.37,30610
2000-03-24,220.01,224.97,198.51,217.6,154150
2000-03-27,211.01,214.01,200.2,200.2,32770
2000-03-28,192.01,200.21,189.01,197.32,40900
2000-03-29,194.01,196.81,185.01,188.88,30215
2000-03-30,188.01,195.01,180.21,187.21,48995
2000-03-31,190.01,197.21,181.01,194.09,90845
2000-04-03,199.81,203.81,192.61,199.82,47165
2000-04-04,196.21,200.01,184.01,189.51,110100
2000-04-05,198.01,198.01,189.81,190.44,26690
2000-04-06,188.21,193.81,180.01,186.48,44295
2000-04-07,188.01,201.4,188.01,201.4,40755
2000-04-10,200.01,217.52,196.01,208.79,45985
2000-04-11,205.21,205.21,196.73,200.19,28050
2000-04-12,200.01,200.01,192.01,192.59,23510
2000-04-13,189.01,189.01,180.41,185.18,22055
2000-04-17,176.01,184.01,172.04,181.66,30305
2000-04-18,180.43,188.01,180.01,181.3,30415
2000-04-19,185.01,187.81,168.01,170.94,43980
2000-04-20,170.01,184.61,166.01,179.21,37505
2000-04-24,178.01,179.01,168.21,170.66,34785
2000-04-25,165.01,168.81,160.01,162.86,32600
2000-04-26,168.01,175.89,168.01,175.89,21800
2000-04-27,180.21,186.57,177.01,181.07,79560
2000-04-28,186.81,188.01,180.41,185.27,27575
2000-05-02,190.01,197.01,188.01,191.05,89345
2000-05-03,180.01,188.01,174.61,174.99,58820
2000-05-04,176.21,183.01,173.62,178.25,37265
2000-05-05,182,182.01,175.01,176.01,28145
2000-05-08,177.86,179.98,176.01,177.23,22460
2000-05-09,175.21,178.01,174.57,175.3,23310
2000-05-10,177.01,178.01,174.01,174.01,5550
2000-05-11,175.61,176.01,170.01,174.63,21125
2000-05-12,174.61,174.61,161.01,162.11,41325
2000-05-15,158.03,169.01,156.23,164.29,19090
2000-05-16,164.01,165.81,162.74,164.51,18365
2000-05-17,166.81,171.01,164.01,165,16995
2000-05-18,162.01,166.01,161.01,163.88,4000
2000-05-19,164.01,164.99,161.01,163.93,8710
2000-05-22,165.01,167.41,162.01,166.06,15410
2000-05-23,161.01,169.71,160.21,164.78,33665
2000-05-24,160.21,164.96,160.01,161.33,11855
2000-05-25,161.03,169.81,161.01,165.74,189420
2000-05-26,166.21,176.01,163.41,173.09,22510
2000-05-29,177.61,186.61,174.05,175.21,23930
2000-05-30,174.01,182.01,172.01,179.52,28170
2000-05-31,183.81,188.01,179.01,184.81,52055
2000-06-01,182.01,188.41,182.01,187.68,36790
2000-06-02,188.01,191.01,186.21,189.33,53935
2000-06-05,191.01,191.81,182.21,185.27,44305
2000-06-06,183.21,188.01,183.21,186.75,19630
2000-06-07,179.05,188.01,187.17,187.17,17680
2000-06-08,185.02,188.01,183.03,185.6,11580
2000-06-09,190.01,190.01,184.01,189.45,30335
2000-06-12,189.81,190.01,186.21,188.8,6835
2000-06-13,194.21,194.21,182.66,189.75,18455
2000-06-14,191.99,199.76,188.12,194.5,38660
2000-06-15,191.21,197.59,191.03,196.85,24145
2000-06-16,192.04,202.41,192.04,201.73,47705
2000-06-19,200.01,206.01,197.01,200.76,20065
2000-06-20,198.01,202.01,196.23,199.12,30900
2000-06-21,200.01,200.01,189.21,195.49,10755
2000-06-22,195.01,196.96,193.02,195.73,11495
2000-06-23,192.22,196.39,194.6,194.6,55355
2000-06-26,199.8,199.8,192.72,195.13,15235
2000-06-27,193.01,195.39,188.02,190.37,17385
2000-06-28,193.41,193.44,191.03,192.97,12070
2000-06-29,195.01,200.02,194.01,198.21,109690
2000-06-30,198.01,198.01,195.41,197.39,57645
2000-07-03,190.01,200.01,190.01,199.62,13310
2000-07-04,197.21,201.81,197.21,199.92,24975
2000-07-05,202.01,202.01,196.43,199.66,27225
2000-07-06,196.22,199.81,196.13,197.77,6605
2000-07-07,199.81,199.81,196.7,197.6,2980
2000-07-10,199.21,199.41,197.07,197.87,12195
2000-07-11,197.01,199.01,196.41,198.39,8910
2000-07-12,198.41,207.81,206.38,206.38,103125
2000-07-13,203.01,212.01,203.01,207.14,48705
2000-07-14,207.61,209.99,204.01,208.95,40720
2000-07-17,210.01,224.21,210.01,221.85,183995
2000-07-18,222.01,227.01,217.03,221.79,166610
