Dates,Open,High,Low,Close,Volume
2008-05-26,589.48,608.15,492.21,500.17,3201589
2008-05-27,496.14,600.24,482.49,544.92,4426772
2008-05-28,554.11,653.93,554.11,629.71,4670664
2008-05-29,645.13,690.67,597.34,621.31,4603021
2008-05-30,631.13,656.29,577.98,632.71,3112245
2008-06-02,638.6,686.74,611.09,674.9,2287513
2008-06-03,660.22,677.7,621.46,660.26,2340425
2008-06-04,662.18,662.18,556.66,588.45,2883286
2008-06-05,592.43,628.58,562.26,620.77,1368714
2008-06-06,628.04,631.63,597.39,619.84,808907
2008-06-09,609.13,636.64,569.83,618.85,771930
2008-06-10,607.16,663.16,607.16,657.51,955943
2008-06-11,660.22,670.04,629.86,642.04,764113
2008-06-12,617.97,627.25,590.46,595.27,421715
2008-06-13,596.36,613.55,562.71,570.62,466698
2008-06-16,584.57,607.16,576.95,603.28,505300
2008-06-17,599.3,615.02,594.49,600.33,253292
2008-06-18,604.22,606.38,574.84,581.57,144927
2008-06-19,569.83,614.04,567.91,601.12,476392
2008-06-20,592.43,607.41,522.67,545.22,294517
2008-06-23,541.34,565.8,540.36,555.49,524184
2008-06-24,555.58,561.97,527.58,539.52,299723
2008-06-25,532.5,621.41,530.53,566.98,126482
2008-06-26,567.86,589.48,567.86,579.9,136858
2008-06-27,574.74,574.74,540.36,552.14,174019
2008-06-30,555.09,560,510.88,528.42,107260
2008-07-01,525.62,527.48,493.84,508.67,87566
2008-07-02,502.04,520.71,486.32,513.39,229338
2008-07-03,486.52,504.84,438.18,470.11,296687
2008-07-04,463.08,491.23,439.16,490.94,100469
2008-07-07,485.98,534.46,485.98,512.65,429729
2008-07-08,467.46,508.92,467.46,501.99,240498
2008-07-09,540.36,540.36,503.02,508.97,92666
2008-07-10,505.97,510.73,491.23,497.91,85217
2008-07-11,510.78,510.88,458.47,470.55,46581
2008-07-14,489.27,489.27,447.02,453.8,80460
2008-07-15,439.16,454.88,428.4,440.64,53488
2008-07-16,432.28,444.02,410.18,417.5,274172
2008-07-17,431.3,431.3,407.82,414.35,398469
2008-07-18,398.24,420.49,381.25,403.5,169910
2008-07-21,403.79,414.21,400.94,403.5,111003
2008-07-22,395.29,417.5,395.29,412.63,127249
2008-07-23,425.41,442.06,420.54,430.17,533607
2008-07-24,431.3,472.07,431.3,443.48,149484
2008-07-25,428.35,447.02,428.35,438.42,39756
2008-07-28,429.34,444.07,424.47,428.4,15449
2008-07-29,427.37,427.37,418.53,422.31,54941
2008-07-30,401.24,434.74,401.24,429.88,14589
2008-07-31,421.48,439.16,421.48,434.89,14121
2008-08-01,422.46,442.01,415.58,435.23,24031
2008-08-04,423.69,446.97,423.69,444.71,12404
2008-08-05,444.71,466.67,430.32,459.69,15954
2008-08-06,456.85,488.28,456.85,473.74,47104
2008-08-07,486.32,525.62,461.91,506.26,129572
2008-08-08,501.06,520.71,496.14,508.43,41444
2008-08-11,525.62,581.62,518.74,531.02,239836
2008-08-12,540.36,540.36,503.51,514.52,55355
2008-08-13,509.65,545.27,501.06,534.56,78403
2008-08-14,525.62,539.81,515.79,519.67,28169
2008-08-18,495.16,518.74,495.16,510.05,53515
2008-08-19,493.2,540.26,493.2,531.22,184900
2008-08-20,541.44,541.44,513.93,522.33,30421
2008-08-21,507.44,536.43,507.44,518.84,27536
2008-08-22,514.81,520.41,508.43,513.24,24642
2008-08-25,520.71,531.46,511.86,520.51,31102
2008-08-26,511.03,538.34,511.03,518.35,49849
2008-08-27,544.24,544.24,503.02,510.59,44835
2008-08-28,501.55,540.36,501.55,534.71,71099
2008-08-29,540.36,548.21,523.06,527.88,50107
2008-09-01,523.06,535.44,520.71,524.78,9840
2008-09-02,525.62,533.08,524,526.7,18355
2008-09-04,520.71,529.35,511.96,516.97,34471
2008-09-05,510.98,534.46,510.88,515.74,34724
2008-09-08,535.44,535.44,508.92,512.7,39370
2008-09-09,510.88,518.74,506.46,513.04,73444
2008-09-10,503.02,530.33,496.14,511.42,70203
2008-09-11,510.88,513.83,464.71,470.7,48360
2008-09-12,472.57,480.42,445.15,461.07,24127
2008-09-15,442.11,446.87,402.32,435.33,17571
2008-09-16,413.57,413.57,381.25,396.13,285813
2008-09-17,397.9,416.42,384.68,395.1,57183
2008-09-18,388.07,388.07,344.84,366.7,42701
2008-09-19,383.11,383.11,356.04,368.18,145429
2008-09-22,368.42,386.6,368.42,383.26,88841
2008-09-23,369.41,379.87,369.41,377.22,16762
2008-09-24,367.44,387.09,367.44,382.28,12622
2008-09-25,371.37,394.95,371.37,389.15,30896
2008-09-26,377.66,390.04,370.44,373.78,11202
2008-09-29,370,378.25,366.26,370.19,36197
2008-09-30,334.14,383.16,334.04,379.87,29480
2008-10-01,371.86,380.16,354.67,357.47,17633
2008-10-03,360.56,369.11,332.81,343.86,72962
2008-10-06,334.04,336.99,296.02,308,39925
2008-10-07,309.48,322.15,275.43,287.22,14016
2008-10-08,286.88,289.83,231.86,240.02,20425
2008-10-10,196.74,226.95,192.02,192.02,135337
2008-10-13,210.25,210.25,172.82,174.83,45224
2008-10-14,189.62,192.32,181.07,186.13,35353
2008-10-15,176.84,182.64,169.03,171.1,25522
2008-10-16,167.02,167.9,159.16,161.96,70579
2008-10-17,162.11,167.02,147.37,155.62,74740
2008-10-20,157.19,159.11,148.35,152.28,344959
2008-10-21,150.71,162.11,144.52,147.76,79318
2008-10-22,141.47,152.28,141.47,147.27,22075
2008-10-23,138.77,141.97,137.54,138.18,26848
2008-10-24,133.62,144.42,124.38,124.38,33633
2008-10-27,122.86,122.86,111.95,111.95,3808
2008-10-28,115.93,117.55,106.4,115.54,5530
2008-10-29,117.99,117.99,109.84,111.9,33645
2008-10-31,116.13,117.5,106.35,114.6,58482
2008-11-03,117.9,120.35,114.95,117.94,3086794
2008-11-04,123.84,123.84,115.93,120.2,74844
2008-11-05,123.79,125.95,121.83,122.81,64509
2008-11-06,121.83,123.79,118.19,119.86,127129
2008-11-07,116.23,125.85,116.23,125.85,33705
