Dates,Open,High,Low,Close,Volume
2000-01-03,4.79,4.88,4.79,4.88,41000
2000-01-04,5.19,5.27,5.01,5.13,491000
2000-01-05,5.49,5.55,5.1,5.55,478000
2000-01-06,5.97,5.99,5.72,5.99,1062000
2000-01-07,6.39,6.47,6,6.46,1155000
2000-01-10,6.79,6.84,6.14,6.54,1071000
2000-01-11,6.27,6.39,6.02,6.15,1077000
2000-01-12,6.19,6.52,6.11,6.39,622000
2000-01-13,6.49,6.59,6.04,6.12,833000
2000-01-14,6.48,6.49,6.02,6.23,361000
2000-01-17,6.39,6.73,6.39,6.52,1141000
2000-01-18,6.55,6.64,6.24,6.55,756000
2000-01-19,6.69,6.74,6.4,6.6,581000
2000-01-20,6.59,6.69,6.15,6.23,309000
2000-01-21,6.11,6.38,6.1,6.32,215000
2000-01-24,6.19,6.19,5.84,5.98,379000
2000-01-25,5.7,5.84,5.6,5.69,402000
2000-01-27,5.79,5.79,5.59,5.7,284000
2000-01-28,5.59,5.69,5.5,5.53,156000
2000-01-31,5.4,5.52,5.09,5.15,127000
2000-02-01,4.9,5.27,4.9,5.13,275000
2000-02-02,5.48,5.55,5.29,5.55,565000
2000-02-03,5.54,5.99,5.54,5.88,162000
2000-02-04,6.09,6.35,6.04,6.35,553000
2000-02-07,6.39,6.39,6,6.04,210000
2000-02-08,5.59,5.99,5.59,5.73,216000
2000-02-09,5.99,5.99,5.41,5.52,195000
2000-02-10,5.74,5.76,5.39,5.65,97000
2000-02-11,5.43,5.64,5.42,5.49,39000
2000-02-14,5.29,5.39,5.1,5.23,65000
2000-02-15,5.09,5.29,4.84,4.9,175000
2000-02-16,5.19,5.19,4.52,4.54,346000
2000-02-17,4.63,4.89,4.61,4.64,308000
2000-02-18,4.56,4.76,4.5,4.58,146000
2000-02-21,4.44,4.66,4.39,4.57,150000
2000-02-22,4.58,4.59,4.34,4.46,226000
2000-02-23,4.79,4.79,4.3,4.3,255000
2000-02-24,4.1,4.45,3.97,4.07,156000
2000-02-25,4.1,4.2,3.87,4.07,115000
2000-02-28,4,4.39,4,4.35,161000
2000-02-29,4.59,4.59,4.1,4.11,237000
2000-03-01,4.3,4.36,4.1,4.24,141000
2000-03-02,4.12,4.25,4.1,4.16,165000
2000-03-03,4.39,4.39,3.96,4.12,170000
2000-03-06,4.19,4.19,3.79,3.79,194000
2000-03-07,3.52,3.69,3.49,3.49,150000
2000-03-08,3.25,3.45,3.21,3.23,281000
2000-03-09,3.33,3.35,2.98,3.11,284000
2000-03-10,3,3.28,3,3.11,92000
2000-03-13,3.24,3.24,2.9,3.06,192000
2000-03-14,3.16,3.16,2.9,2.96,319000
2000-03-15,3.2,3.2,3.2,3.2,15000
2000-03-16,3.45,3.46,3.45,3.46,121000
2000-03-21,3.49,3.74,3.49,3.74,207000
2000-03-22,3.9,4.04,3.9,4.04,15000
2000-03-23,4.35,4.36,4,4.18,275000
2000-03-24,4.15,4.15,3.85,4.06,82750
2000-03-27,4.1,4.3,4.1,4.15,97850
2000-03-28,4.25,4.25,4,4.07,213500
2000-03-29,4.3,4.3,4.07,4.1,68000
2000-03-30,4.09,4.18,3.85,4,60010
2000-03-31,4.11,4.31,3.9,4.26,36990
2000-04-03,4.2,4.3,4.19,4.23,79500
2000-04-04,4.2,4.2,3.9,3.9,81100
2000-04-05,3.9,4.07,3.7,3.81,58500
2000-04-06,3.85,3.9,3.51,3.71,315750
2000-04-07,3.72,4.01,3.72,4.01,60500
2000-04-10,3.94,4.15,3.94,4.08,41030
2000-04-11,3.92,4.1,3.9,4.05,84190
2000-04-12,4.07,4.3,4,4.2,103000
2000-04-13,4.11,4.25,4.1,4.12,38690
2000-04-17,4.1,4.19,3.88,4.17,37350
2000-04-18,4.15,4.37,4.15,4.31,61230
2000-04-19,4.34,4.63,4.2,4.36,78000
2000-04-20,4.26,4.27,4.12,4.24,48310
2000-04-24,4.3,4.3,3.91,3.97,89300
2000-04-25,3.85,3.97,3.8,3.97,60090
2000-04-26,3.96,4.1,3.96,4.02,133500
2000-04-27,4.23,4.23,3.97,3.98,38040
2000-04-28,3.91,3.91,3.71,3.79,61490
2000-05-02,3.59,3.59,3.37,3.44,110560
2000-05-03,3.4,3.5,3.4,3.45,43150
2000-05-04,3.45,3.69,3.45,3.59,31000
2000-05-05,3.73,3.74,3.61,3.69,30500
2000-05-08,3.59,3.8,3.53,3.8,23000
2000-05-09,3.74,3.9,3.66,3.8,33150
2000-05-10,3.73,3.83,3.73,3.78,25010
2000-05-11,3.79,3.9,3.71,3.81,25010
2000-05-12,3.84,3.93,3.7,3.79,40000
2000-05-15,3.75,3.9,3.6,3.84,41150
2000-05-16,3.8,3.97,3.71,3.81,157050
2000-05-17,4,4,3.7,3.71,27410
2000-05-18,3.7,3.79,3.7,3.7,5500
2000-05-19,3.8,3.8,3.65,3.7,8200
2000-05-22,3.8,3.8,3.61,3.61,22000
2000-05-23,3.75,3.8,3.62,3.75,18200
2000-05-24,3.6,3.65,3.45,3.45,140100
2000-05-25,3.57,3.57,3.3,3.35,136200
2000-05-26,3.35,3.37,3.31,3.33,63160
2000-05-29,3.4,3.6,3.4,3.6,65700
2000-05-30,3.7,3.89,3.6,3.89,427940
2000-05-31,4.2,4.2,4.05,4.09,393260
2000-06-01,3.91,4.07,3.8,3.83,59280
2000-06-02,3.9,3.92,3.71,3.74,43210
2000-06-05,3.8,3.89,3.8,3.81,46500
2000-06-06,3.7,3.8,3.62,3.66,106560
2000-06-07,3.75,3.75,3.64,3.64,40270
2000-06-08,3.73,3.74,3.61,3.7,24500
2000-06-09,3.65,3.77,3.65,3.73,32850
2000-06-12,3.5,3.75,3.5,3.75,19500
2000-06-13,3.6,3.75,3.6,3.69,43270
2000-06-14,3.71,3.71,3.65,3.69,30400
2000-06-15,3.7,3.7,3.61,3.65,16100
2000-06-16,3.55,3.69,3.55,3.65,30400
2000-06-19,3.62,3.62,3.52,3.55,9700
