Dates,Open,High,Low,Close,Volume
2000-01-03,91.06,91.07,91.06,91.07,255840
2000-01-04,98.36,98.36,98.36,98.36,702720
2000-01-05,98.36,106.23,90.76,99.96,21167519
2000-01-06,105.13,106.41,93.27,98.02,11654399
2000-01-07,91.97,91.97,90.18,90.18,1617600
2000-01-10,90.18,97.4,87.32,90.31,6461120
2000-01-11,91.4,93.24,83.08,83.09,7388480
2000-01-12,86.58,87.19,83.07,85.68,3205920
2000-01-13,86.05,87.59,82.24,82.91,3052800
2000-01-14,86.58,86.58,80.4,83.5,3265920
2000-01-17,86.25,90.18,85.25,90.18,4477440
2000-01-18,91.6,95.28,86.92,89.5,5190880
2000-01-19,91.1,95.21,91.1,93.09,5373760
2000-01-20,93.87,94.77,92.77,93.48,3441760
2000-01-21,94.44,100.96,91.93,99.95,23231199
2000-01-24,105.34,107.94,105.34,107.94,3289920
2000-01-25,116.58,116.58,116.58,116.58,5582880
2000-01-27,125.91,125.91,125.91,125.91,258880
2000-01-28,135.98,135.98,135.98,135.98,481120
2000-01-31,135.98,141.74,125.1,127.2,11741919
2000-02-01,133.55,137.38,132.38,137.38,7960000
2000-02-02,148.37,148.37,148.37,148.37,357600
2000-02-03,160.24,160.24,158.79,160.24,1375520
2000-02-04,172.8,173.06,167.32,173.06,9217440
2000-02-07,178.48,183.66,169.62,175.81,6842880
2000-02-08,176.81,180.52,161.77,162.74,5997440
2000-02-09,170.46,175.76,168.82,174.15,6125120
2000-02-10,173.84,188.09,170.66,188.09,12247999
2000-02-11,202.82,203.13,190.55,203.13,9959840
2000-02-14,208.94,219.39,200.58,219.39,10732159
2000-02-15,230.63,236.94,203.92,236.94,9080320
2000-02-16,243,255.89,242.7,255.89,3941280
2000-02-17,276.23,276.36,276.23,276.36,2283680
2000-02-18,298.47,298.47,298.47,298.47,1495680
2000-02-21,321.76,322.35,298.47,320.51,29114879
2000-02-22,346,346,294.87,294.87,7986400
2000-02-23,284.15,284.15,271.28,271.28,1476800
2000-02-24,249.76,249.76,249.58,249.58,507680
2000-02-25,229.61,237.35,229.61,229.61,13611039
2000-02-28,229.61,240.36,211.24,233.82,24673919
2000-02-29,237.02,247.38,215.12,221.2,22010559
2000-03-01,238.29,238.89,223.98,238.84,20109279
2000-03-02,250.69,257.41,240.7,250.59,28883839
2000-03-03,237.02,237.35,230.54,230.54,6875200
2000-03-06,233.88,246.36,212.78,231.96,12186079
2000-03-07,228.99,230.67,214.79,216.4,10513919
2000-03-08,230.28,233.71,220.64,226.05,6210560
2000-03-09,228.66,233.98,209.01,215.08,3390880
2000-03-10,217.29,232.17,209.27,212.02,7111200
2000-03-13,217.29,224.82,195.06,195.06,5125920
2000-03-14,197.3,200.58,179.46,179.46,5110240
2000-03-15,165.1,170.49,165.1,165.1,13786719
2000-03-16,154.11,170.49,151.89,153.65,25456479
2000-03-21,155.45,162.1,141.36,141.91,19826719
2000-03-22,147.09,153.26,147.09,153.26,2644960
2000-03-23,165.44,165.52,156.42,165.52,20808159
2000-03-24,174.84,178.77,166.31,178.77,23101919
2000-03-27,184.7,193.07,176.51,193.07,11640959
2000-03-28,190.88,208.52,188.21,204.51,20341279
2000-03-29,210.27,220.88,210.27,220.88,22125279
2000-03-30,220.88,220.88,203.21,203.21,10595039
2000-03-31,187.88,198.57,186.95,186.95,14681279
2000-04-03,187.21,188.88,172,172,8312640
2000-04-04,158.24,158.24,158.24,158.24,3316640
2000-04-05,145.79,170.49,145.79,159.82,15020959
2000-04-06,162.8,172.5,147.04,163.27,19079679
2000-04-07,167.15,176.33,167.15,176.33,5786880
2000-04-10,190.44,190.44,190.44,190.44,1021280
2000-04-11,190.44,198.04,175.2,188.14,16498239
2000-04-12,185.2,186.87,177.21,180.98,8883200
2000-04-13,178.02,178.02,166.5,166.5,7461440
2000-04-14,177.08,178.85,168.82,178.85,47360
2000-04-17,153.18,153.18,153.18,153.18,160480
2000-04-18,153.18,153.44,140.93,140.93,8156160
2000-04-19,151.77,151.77,129.66,133.57,14721919
2000-04-20,123.69,141.24,122.89,136.93,15230879
2000-04-24,138.73,147.76,130.74,136.66,19311999
2000-04-25,130.38,130.38,125.73,125.73,3842560
2000-04-26,133.05,135.79,128.74,133.56,31254398
2000-04-27,134.99,134.99,122.88,122.88,17333759
2000-04-28,115.7,117.97,113.05,113.05,6756800
2000-05-02,108.61,108.61,99.48,99.48,3741120
2000-05-03,91.53,94.44,87.55,88.25,25440639
2000-05-04,90.06,98.84,87.62,98.39,17785439
2000-05-05,101.96,109.98,101.13,109.26,27405279
2000-05-08,113.62,117.96,96.14,96.21,23007199
2000-05-09,90.33,99.61,88.51,98.45,23279679
2000-05-10,101.67,101.67,93.48,95.48,33101758
2000-05-11,91.97,91.97,84.02,84.96,35454238
2000-05-12,86.92,90.93,79.5,81.17,32995518
2000-05-15,78.59,87.66,71.43,82.28,42620798
2000-05-16,83.21,84.61,80.27,81.63,16367839
2000-05-17,83.41,87.62,76.92,78.6,28502879
2000-05-18,76.95,77.26,69.17,69.17,55635517
2000-05-19,63.63,69.53,60.87,66.88,134664153
2000-05-22,64.25,65.88,58.9,59.77,49908638
2000-05-23,58.86,62.21,56.19,61.2,62530237
2000-05-24,59.86,61.8,57.22,60.77,40034398
2000-05-25,61.87,64.38,59.6,60.62,33526398
2000-05-26,60.2,60.2,53.35,53.87,45151358
2000-05-29,52.84,57.69,49.56,55.9,48636318
2000-05-30,56.82,58.86,55.28,57.6,33019358
2000-05-31,61.87,64.51,60.53,62.47,60740157
2000-06-01,61.37,61.37,58.19,58.75,32897758
2000-06-02,60.37,64.04,60.23,63.2,55939837
2000-06-05,64.31,70.79,64.31,68.96,82091516
2000-06-06,73.18,77.23,69.12,76.79,70879996
2000-06-07,76.52,85.62,81.23,81.23,69889597
2000-06-08,81.9,85.62,79.01,81.69,56480317
2000-06-09,83.54,83.61,78.59,80.1,43086878
2000-06-12,81.6,82.77,78.43,79.48,35622878
2000-06-13,77.92,80.57,73.12,79.04,55396157
2000-06-14,81.57,83.58,79.43,80.32,46257758
2000-06-15,81.44,87.15,79.6,86.41,83481596
2000-06-16,89.43,96.32,87.79,93.9,105478715
2000-06-19,95.25,101.37,95.25,98.88,67188637
2000-06-20,100.3,103.61,98.69,99.34,51996157
2000-06-21,102.81,102.81,90.3,91.3,61307677
