Dates,Open,High,Low,Close,Volume
2000-01-11,96.82,107.75,93.2,97.1,38150400
2000-01-12,97.44,104.87,97.44,104.87,11035200
2000-01-13,111.81,113.26,111.25,113.26,1696000
2000-01-14,122.32,122.32,114.62,122.32,8670400
2000-01-17,132.11,132.11,112.54,112.54,13721600
2000-01-18,108.1,113.37,103.54,110.84,11516800
2000-01-19,113.37,117.99,109.94,115.63,10113600
2000-01-20,116.49,116.49,109.31,109.8,6550400
2000-01-21,110,113.37,106.5,111.27,9028800
2000-01-24,114.61,120.17,112.12,120.17,10516800
2000-01-25,124.3,129.79,124.3,129.79,10032000
2000-01-27,139.91,139.91,122.74,129.96,11276800
2000-01-28,131.17,140.23,126.19,137.23,11545600
2000-01-31,131.86,137.42,126.25,126.83,6964800
2000-02-01,123.75,136.17,123.75,135.06,8352000
2000-02-02,141.17,141.17,125.55,126.44,10449600
2000-02-03,129.61,129.61,119.63,122.21,5625600
2000-02-04,124.49,128.92,122.74,124.09,5648000
2000-02-07,123.99,132.42,122.43,128.86,8891200
2000-02-08,128.01,128.67,123.05,124.88,6371200
2000-02-09,131.17,131.17,123.37,124.86,5776000
2000-02-10,123.47,125.85,122.74,124.72,2459200
2000-02-11,124.8,134.7,124.43,134.7,5316800
2000-02-14,137.36,145.48,137.36,145.21,8484800
2000-02-15,146.79,156.83,138.04,156.68,7184000
2000-02-16,159.91,159.91,144.15,151.36,0
2000-02-17,152.72,163.46,148.66,163.32,8849600
2000-02-18,174.9,176.39,172.43,173.4,5548800
2000-02-21,176.33,187.27,170.21,176.09,4857600
2000-02-22,174.9,179.58,165.65,168.67,2824000
2000-02-23,176.46,179.27,155.18,159.21,2280000
2000-02-24,160.53,165.53,152.72,153.92,2155200
2000-02-25,156.03,158.66,142.42,144.75,2305600
2000-02-28,137.42,143.67,133.17,141.34,2161600
2000-02-29,145.23,146.79,130.03,130.03,2723200
2000-03-01,124.93,140.44,119.63,140.44,6956800
2000-03-02,149.85,151.67,146.79,151.67,2336000
2000-03-03,163.59,163.81,146.79,152.64,4609600
2000-03-06,156.16,156.16,140.43,140.53,1606400
2000-03-07,138.98,141.73,129.29,129.29,2369600
2000-03-08,124.93,134.3,121.18,123.39,3940800
2000-03-09,121.93,130.24,113.52,119.4,4513600
2000-03-10,118.81,121.8,110.56,112.37,2240000
2000-03-13,114.87,119.62,103.38,103.38,3048000
2000-03-14,103.06,107.75,95.11,104.17,3926400
2000-03-15,109.31,112.51,98.57,112.51,1216000
2000-03-16,121.49,121.51,121.49,121.51,248000
2000-03-21,130.49,131.23,124.93,131.23,2150400
2000-03-22,141.73,141.73,141.73,141.73,220800
2000-03-23,149.85,153.04,130.55,134.19,2369600
2000-03-24,128.36,136.48,126.86,132.63,3619200
2000-03-27,133.67,137.73,124.61,131.34,2790400
2000-03-28,130.05,130.67,124.93,125.21,1672000
2000-03-29,128.05,131.05,124.93,126.37,2531200
2000-03-30,121.8,123.05,116.26,116.5,1336000
2000-03-31,112.56,112.62,107.18,107.57,2822400
2000-04-03,112.37,112.43,98.96,98.96,2371200
2000-04-04,91.05,91.05,91.05,91.05,544000
2000-04-05,83.76,96.44,83.76,93.39,3833600
2000-04-06,96.51,100.87,87.45,99.85,3385600
2000-04-07,106.06,107.84,106.06,107.84,617600
2000-04-10,115.87,116.47,115.87,116.47,732800
2000-04-11,116.47,125.79,107.44,118.29,7278400
2000-04-12,117.06,121.43,108.83,109.65,2880000
2000-04-13,101.02,104.25,100.88,100.88,1572800
2000-04-18,92.81,96.82,85.38,86.05,5435200
2000-04-19,90.51,92.76,79.16,79.2,3819200
2000-04-20,78.02,85.54,72.87,84.12,7444800
2000-04-24,87.45,90.85,87.45,90.85,1310400
2000-04-25,83.7,98.12,83.59,95.97,6953600
2000-04-26,103,103.65,98.5,103.65,758400
2000-04-27,105.5,106.75,95.36,95.36,2715200
2000-04-28,95.85,101.5,89.01,97.32,5620800
2000-05-02,99.32,99.32,85.64,85.64,1801600
2000-05-03,78.83,92.49,75.37,88.95,5225600
2000-05-04,90.57,99,88.32,95.6,4787200
2000-05-05,96.82,107.08,96.19,106.29,5256000
2000-05-08,106.94,113,97.79,100.23,4401600
2000-05-09,97.96,99.94,92.51,97.98,4040000
2000-05-10,98.69,101.81,90.7,92.09,2609600
2000-05-11,98.69,101.81,90.7,92.09,2609600
2000-05-12,82.76,82.76,71.32,72.23,6992000
2000-05-15,69.33,80.9,64.46,79.59,6179200
2000-05-16,81.14,85.96,74.02,85.02,5176000
2000-05-17,88.7,89.57,78.22,79.88,14824000
2000-05-18,78.52,82.45,77.23,79.42,6216000
2000-05-19,78.14,84.95,73.77,75.47,7465600
2000-05-22,75.02,75.89,66.41,68.33,4678400
2000-05-23,64.03,67.84,60.28,62.14,9097600
2000-05-24,59.41,67.11,57.84,62.53,9515200
2000-05-25,63.4,67.52,62.46,63.62,9467200
2000-05-26,63.4,65.59,60.12,60.85,6737600
2000-05-29,59.34,64.9,56.34,61.52,6974400
2000-05-30,62.34,68.9,60.4,68.57,6910400
2000-05-31,74.05,76.8,74.05,76.8,1195200
2000-06-01,78.08,78.08,68.09,70.09,11945600
2000-06-05,84.79,87.93,84.79,86.94,6888000
2000-06-06,89.32,93.88,84.95,93.28,6771200
2000-06-07,92.13,96.76,89.7,92.18,5160000
2000-06-08,93.7,94.63,86.52,89.91,4241600
2000-06-09,90.38,90.38,84.33,87.12,3041600
2000-06-12,88.32,89.95,82.76,88.2,4060800
2000-06-13,84.33,85.26,79.83,83.45,5779200
2000-06-14,85.82,86.95,82.27,83.64,3924800
2000-06-15,81.33,85.26,81.33,83.55,2094400
2000-06-16,83.45,89.01,83.2,87.84,5750400
2000-06-19,89.57,93.63,88.76,91.17,3302400
2000-06-20,91.74,96.57,90.57,90.93,6238400
2000-06-21,93.63,93.69,86.52,87.13,2278400
2000-06-22,86.89,88.39,85.34,86.05,4899200
2000-06-23,83.7,84.63,80.71,81.52,4043200
2000-06-26,78.14,88,75.4,85.33,2483200
2000-06-27,89.26,90.57,83.7,85.22,2787200
2000-06-28,82.76,84.33,80.27,82.91,2654400
2000-06-29,84.89,86.82,80.89,83.03,3235200
2000-06-30,80.02,82.08,79.58,80.13,2220800
2000-07-03,82.64,84.01,80.97,83.18,1947200
2000-07-04,83.83,87.82,83.27,83.86,3452800
2000-07-05,85.51,86.45,82.76,83.29,1896000
2000-07-06,78.39,82.89,78.39,81.03,1942400
2000-07-07,80.58,80.63,77.45,78.28,4641600
2000-07-10,79.3,81.51,77.65,80.04,3268800
2000-07-11,78.2,81.2,77.65,78,2659200
2000-07-12,78.45,79.64,78.08,78.81,3665600
2000-07-13,79.56,81.51,74.4,76.39,6062400
2000-07-14,76.21,77.39,74.4,75.27,1995200
2000-07-17,74.96,75.89,69.52,71.46,2086400
2000-07-18,70.65,71.33,65.79,69.9,4833600
2000-07-19,71.71,72.46,69.65,70.64,1834176
2000-07-20,69.71,70.49,65.9,69.04,2902784
2000-07-21,70.71,72.77,68.77,70.48,3283072
2000-07-24,67.15,68.09,62.5,64.11,1589408
2000-07-25,59.96,71.83,57.81,66.83,5535584
2000-07-26,71.46,71.46,64.4,66.21,3094912
2000-07-27,65.27,67.84,61.91,67.07,2903904
2000-07-28,65.59,66.96,62.24,62.97,3637376
2000-08-01,63.71,64.02,58.97,60.08,2687776
2000-08-02,61.21,62.15,60.03,61.74,2218368
2000-08-03,60.9,61.28,57.9,59.05,1941568
2000-08-04,59.93,60.9,58.85,59.11,4327648
2000-08-07,59.34,60.09,56.22,56.69,2456672
2000-08-08,56.97,61.21,56.91,59.73,4051776
2000-08-09,62.03,68.4,65.45,65.45,4391840
2000-08-10,64.65,67.01,61.28,61.84,3800384
2000-08-11,64.65,65.9,60.72,61.87,5917408
2000-08-14,62.4,64.27,61.46,63.73,4994144
2000-08-16,68.55,68.55,65.15,66.99,4279168
2000-08-17,67.46,68.4,65.15,67.06,2768768
2000-08-18,67.62,69.83,65.9,68.79,2866016
2000-08-21,69.52,71.21,68.83,70.06,3094976
2000-08-22,70.4,71.52,69.33,69.81,3732384
2000-08-23,69.96,73.96,69.46,71.67,4497568
2000-08-24,70.59,73.08,72.77,72.77,1819872
2000-08-25,73.08,75.2,71.96,72.5,2818464
2000-08-28,73.89,74.64,72.15,72.84,1723456
2000-08-29,73.33,76.46,72.46,75.27,4825600
2000-08-30,76.82,80.89,79.72,79.72,4856224
2000-08-31,79.95,81.83,78.71,81.22,3847712
2000-09-04,81.64,89.01,81.64,87.83,5235200
2000-09-05,87.45,88.32,85.01,85.61,2628768
2000-09-06,85.57,86.2,78.08,78.9,3947456
2000-09-07,76.95,81.83,74.96,80.63,3385152
2000-09-08,80.7,83.08,81.83,81.83,3142496
2000-09-11,81.51,84.33,79.95,82.37,2754784
2000-09-12,81.71,81.71,78.14,78.44,2187520
2000-09-13,81.19,81.19,74.16,74.16,3722464
2000-09-14,74.89,77.39,73.39,75.37,2404768
2000-09-15,74.96,75.27,69.34,70.57,3839936
2000-09-18,68.27,71.21,66.27,66.95,2218112
2000-09-19,65.02,73.71,70.98,70.98,6304672
2000-09-20,75.58,76.21,70.27,74.16,3849696
2000-09-21,73.08,73.08,66.29,66.98,3017280
2000-09-22,65.59,68.09,62.46,64.43,4435040
2000-09-25,68.07,71.81,66.83,68.84,4221504
2000-09-26,68.59,71.61,65.76,66.96,7182720
2000-09-27,67.46,71.83,65.65,69.38,10006432
2000-09-28,69.1,74.58,69.1,70.52,15050432
2000-09-29,71.83,72.46,70.59,71.81,7281280
2000-10-03,71.21,71.5,66.84,68.69,9081344
2000-10-04,66.62,69.65,66.62,69.06,5173248
2000-10-05,69.46,70.21,67.15,67.42,4808512
2000-10-06,66.84,67.73,63.78,64.43,10005568
2000-10-09,64.15,64.9,61.92,63.18,7600128
2000-10-10,63.27,64.02,60.65,61.63,8422144
2000-10-11,60.59,60.59,55.04,55.58,6232864
2000-10-12,53.47,59.83,53.47,59.21,8752864
2000-10-13,58.18,59.33,54.66,56.44,6709984
2000-10-16,57.53,62.28,57.53,58.66,4447264
2000-10-17,58.22,63.36,57.47,61.64,9591072
2000-10-18,59.59,60.9,58.72,60.21,3514336
2000-10-19,60.03,65.02,56.66,63.43,9037088
2000-10-20,64.9,71.52,62.53,65.2,13149344
2000-10-23,67.76,70.27,62.71,63.37,9740544
2000-10-24,62.53,68.08,62.53,67.36,7796096
2000-10-25,67.77,73.96,67.47,73.03,9070912
2000-10-26,72.97,72.97,71.21,71.88,1683616
2000-10-27,72.46,81.83,71.89,79.51,18257184
2000-10-30,77.59,81.19,75.64,76.77,4812320
2000-10-31,76.21,79,73.4,74.76,7711392
2000-11-01,76.52,77.45,74.02,75.04,5079456
2000-11-02,74.35,77.02,72.96,75.23,5119744
2000-11-03,75.86,77.39,73.48,75.55,7557856
2000-11-06,76.39,77.39,75.02,75.96,3693184
2000-11-07,75.33,79.57,75.27,78.63,5585504
2000-11-08,78.46,81.14,78.46,79.45,6585536
2000-11-09,79.2,79.58,74.99,77.45,3326752
2000-11-10,77.33,78.95,75.89,76.4,4432416
2000-11-13,75.96,75.96,72.91,73.27,4289152
2000-11-14,73.39,78.08,73.15,77.59,4740384
2000-11-15,79.2,81.14,77.3,78.02,4210240
2000-11-16,78.14,80.26,78.14,79.23,4385824
2000-11-17,78.73,81.75,77.58,81.16,5849856
2000-11-20,81.3,82.14,78.84,79.35,5272640
2000-11-21,78.74,85.64,77.53,83.31,11142720
2000-11-22,83.7,84.82,79.71,80.47,9566272
