Dates,Open,High,Low,Close,Volume
2006-08-27,91.25,91.25,91.25,91.25,0
2006-08-28,130.25,142.25,125.5,138.56,60664652
2006-08-29,138.75,140.98,133.89,134.82,15716452
2006-08-30,134.25,135.73,130.38,132.03,8139932
2006-08-31,131.25,136,128.75,134.61,6683960
2006-09-01,134.75,137.25,133.78,135.46,4704780
2006-09-04,135.5,137.25,113.2,135.99,2999152
2006-09-05,136,139,134.63,138.18,3824532
2006-09-06,138.68,140.63,134.5,135.31,3830444
2006-09-07,136.25,136.25,132.5,134.32,1404644
2006-09-08,134.7,136.23,132.89,133.7,1078636
2006-09-11,134.99,136.25,133.06,133.99,1681864
2006-09-12,133.99,136.71,133.5,134.46,2056784
2006-09-13,135.25,137.25,135.25,136.18,1607788
2006-09-14,136.3,139.38,136.28,137.46,2138440
2006-09-15,137.54,138.5,134.75,135.05,839132
2006-09-18,136,140.5,136,136.63,897504
2006-09-19,137.01,155.96,136.63,146.06,19172256
2006-09-20,144.95,153.48,143.31,151.26,9057312
2006-09-21,144.25,156.75,144.25,152.24,7104400
2006-09-22,156.25,156.25,148.31,150.29,2906004
2006-09-25,148.81,152.93,147.51,148.39,2542148
2006-09-26,149.95,156.5,148.5,154.4,6943500
2006-09-27,154.88,157.95,154.07,154.86,4061248
2006-09-28,156.18,156.18,152.04,153.25,1210420
2006-09-29,153.75,157.5,152.5,154.6,2381504
2006-10-03,154.75,158.96,153.75,154.85,3202624
2006-10-04,155.4,156,152.5,153.43,1202696
2006-10-05,155.3,157,154.75,156.04,857264
2006-10-06,157.25,159.99,154.54,155.32,2473768
2006-10-09,154.5,156.23,152.5,153.51,961312
2006-10-10,155,156.2,152.59,153.96,840552
2006-10-11,155,163.45,155,157.49,7770292
2006-10-12,158.63,159.28,155.25,157.43,2884688
2006-10-13,158.78,173.23,158.78,170.49,10084532
2006-10-16,172.06,179.5,172.06,177.61,7437840
2006-10-17,178.5,179.25,175.06,176.13,3306924
2006-10-18,177.5,178.75,170,171.01,3019184
2006-10-19,175,198,175,193.18,18835652
2006-10-20,194.75,225,194,215.84,21011380
2006-10-21,225,244,225,239.1,9770844
2006-10-23,239,247.24,220.25,224.54,16687696
2006-10-26,225,231.5,223.09,229.66,10700288
2006-10-27,230.32,253.5,230.32,250.24,17816692
2006-10-30,252.5,261.95,246.25,251.64,12570116
2006-10-31,252,256.25,239.15,247.43,8952160
2006-11-01,250.25,256,245.65,252.31,7815152
2006-11-02,252,254.66,248.79,250.63,4379712
2006-11-03,251,251.25,246.25,248,2850172
2006-11-06,250,255.25,245.75,249.57,3482952
2006-11-07,253.43,253.6,246.81,247.74,2035924
2006-11-08,249.65,251.25,242.25,247.68,3295280
2006-11-09,250.5,250.7,245.5,246.9,1888468
2006-11-10,248.6,257.75,243.75,249.84,5312484
2006-11-13,250,254.21,248.63,251.44,2536604
2006-11-14,252.5,253.75,247.79,249.04,2367328
2006-11-15,250,272.45,249.38,268.4,10842812
2006-11-16,268.76,291.65,265.55,288.24,16836432
2006-11-17,290,294.43,274.5,278.77,8229376
2006-11-20,275,287.2,265.1,284.77,7255332
2006-11-21,282.66,302.43,282.66,295.59,7310604
2006-11-22,296.75,299.94,292.13,293.63,3415848
2006-11-23,296.25,296.25,285.05,287.43,2498644
2006-11-24,275.26,295.55,275.26,285.23,3247380
2006-11-27,285.9,287.49,279.18,281.76,1628732
2006-11-28,279.99,288,268.82,279.07,3116228
2006-11-29,281.25,287.25,279.3,281.23,1654736
2006-11-30,282.68,284.25,278.02,280.63,974100
2006-12-01,282.5,286.63,278.27,280.06,1191888
2006-12-04,281.25,284.43,277.55,278.19,1164244
2006-12-05,278.38,294.18,276.25,291.63,4355516
2006-12-06,293.75,298,281.57,284.06,4025108
2006-12-07,283.75,292.63,281.31,284.99,3723552
2006-12-08,287.5,287.5,280.55,281.43,1497532
2006-12-11,284.68,286.5,268.52,274,2571276
2006-12-12,275,280.5,253.5,260.44,3110364
2006-12-13,261.5,273.45,252.53,270.18,1982848
2006-12-14,272.75,283.43,270.75,277.35,2178500
2006-12-15,279,285.43,260,282.68,1635840
2006-12-18,285.6,301,280.07,298.64,5219292
2006-12-19,300,305,285.65,288.57,6729012
2006-12-20,292.5,321.25,287.76,310.75,11956348
2006-12-21,312.5,372.9,312.5,372.9,15146256
2006-12-22,377.5,437.18,377.5,413.88,20895484
2006-12-26,412.49,430,412.49,417.15,6855504
2006-12-27,422.5,424,410.32,412.05,3575472
2006-12-28,414.44,430.5,400,423.69,11967428
2006-12-29,423.75,433.25,412.75,418.14,5411044
2007-01-02,420.8,429,416.25,417.34,4740064
2007-01-03,418.5,421.51,414.13,416.02,2247252
2007-01-04,418.25,426.25,408.75,410.41,4100492
2007-01-05,411.88,419.75,408.82,410.8,2579764
2007-01-08,415,428.5,412.5,419.49,5459340
2007-01-09,421.25,423.5,408.75,411.96,2600788
2007-01-10,411.77,426.25,408.98,421.89,4744576
2007-01-11,425.25,448.43,418.5,444.82,9391396
2007-01-12,449.25,468,449.25,461.49,8227948
2007-01-15,474.5,474.5,462.59,466.9,3058548
2007-01-16,470,471.68,447.57,450.91,3540304
2007-01-17,461.1,499.75,452.5,495.2,16050504
2007-01-18,502.75,512,462.8,474.64,14094072
2007-01-19,481.27,485,441.32,444.15,12325108
