Dates,PNL,%PNL,Equity,EOD Position,DD
2000-09-07,-5313.2,-0.005313200000000066,1021256.95,-1.0,-0.09305070000000007
2000-09-08,-18668.0,-0.018668,1002588.95,-1.0,-0.11171870000000007
2000-09-11,12385.5,0.0123855,1014974.45,-1.0,-0.09933320000000007
2000-09-12,-12385.5,-0.0123855,1002588.95,-1.0,-0.11171870000000007
2000-09-13,10662.3,0.010662300000000097,1013251.25,-1.0,-0.10105639999999991
2000-09-14,4020.8,0.004020799999999935,1017272.05,-1.0,-0.09703559999999997
2000-09-15,19314.2,0.019314200000000066,1036586.25,-1.0,-0.07772139999999991
2000-09-18,42900.5,0.0429005,1079486.75,-1.0,-0.034820899999999905
2000-09-19,25740.3,0.025740299999999935,1105227.05,-1.0,-0.009080600000000093
2000-09-20,-14790.8,-0.014790799999999934,1090436.25,-1.0,-0.023871399999999907
2000-09-21,12852.2,0.012852199999999902,1103288.45,-1.0,-0.011019199999999953
2000-09-22,42038.9,0.04203889999999996,1145327.35,-1.0,0.0
2000-09-25,-14683.1,-0.01468309999999987,1130644.25,-1.0,-0.01468309999999986
2000-09-26,19780.9,0.01978089999999997,1150425.15,-1.0,0.0
2000-09-27,-20893.8,-0.020893800000000098,1129531.35,-1.0,-0.020893800000000046
2000-09-28,19996.3,0.0199963000000001,1149527.65,-1.0,-0.0008975
2000-09-29,-12269.25,-0.01226925,1137258.4,-1.0,-0.01316675
2000-10-03,-6154.1,-0.006154100000000071,1131104.3,-1.0,-0.019320850000000094
2000-10-04,-14138.85,-0.014138849999999894,1116965.45,-1.0,-0.03345969999999995
2000-10-05,13437.75,0.01343775,1130403.2,-1.0,-0.020021949999999955
2000-10-06,-1168.5,-0.0011685,1129234.7,-1.0,-0.021190449999999954
2000-10-09,14099.9,0.01409989999999993,1143334.6,-1.0,-0.007090550000000047
2000-10-10,23214.2,0.023214199999999963,1166548.8,-1.0,0.0
2000-10-11,27109.2,0.027109199999999965,1193658.0,-1.0,0.0
2000-10-12,-2999.15,-0.002999149999999929,1190658.85,-1.0,-0.0029991499999999067
2000-10-13,22980.5,0.0229805,1213639.35,-1.0,0.0
2000-10-16,-233.7,-0.00023369999999996456,1213405.65,-1.0,-0.00023369999999995342
2000-10-17,16086.35,0.01608634999999989,1229492.0,-1.0,0.0
2000-10-18,18306.5,0.0183065,1247798.5,-1.0,0.0
2000-10-19,-21734.1,-0.02173409999999989,1226064.4,-1.0,-0.02173409999999986
2000-10-20,23331.05,0.023331050000000037,1249395.45,-1.0,0.0
2000-10-23,-4712.95,-0.004712950000000142,1244682.5,-1.0,-0.004712950000000186
2000-10-24,-6348.85,-0.006348849999999894,1238333.65,-1.0,-0.011061800000000047
2000-10-25,-23214.2,-0.023214199999999963,1215119.45,-1.0,-0.034276
2000-10-27,-4712.95,-0.004712950000000142,1210406.5,-1.0,-0.03898894999999995
2000-10-30,10828.1,0.010828100000000071,1221234.6,-1.0,-0.028160850000000095
2000-10-31,-5583.6,-0.005583599999999923,1215651.0,-1.0,-0.033744449999999954
2000-11-01,-21996.0,-0.021996,1193655.0,-1.0,-0.055740449999999955
2000-11-02,-19627.2,-0.019627200000000036,1174027.8,-1.0,-0.07536764999999991
2000-11-03,-15481.8,-0.01548179999999996,1158546.0,-1.0,-0.09084944999999996
2000-11-06,2918.7,0.0029186999999998462,1161464.7,-1.0,-0.08793075
2000-11-07,-6979.5,-0.0069795,1154485.2,-1.0,-0.09491025
2000-11-08,-10278.9,-0.010278899999999884,1144206.3,-1.0,-0.10518914999999991
2000-11-09,-5076.0,-0.005076,1139130.3,-1.0,-0.11026514999999991
2000-11-10,24576.3,0.024576299999999964,1163706.6,-1.0,-0.0856888500000001
2000-11-13,25041.6,0.02504159999999992,1188748.2,-1.0,-0.06064725
2000-11-14,-29567.7,-0.029567699999999843,1159180.5,-1.0,-0.09021494999999995
2000-11-15,-1057.5,-0.0010575,1158123.0,-1.0,-0.09127244999999995
2000-11-16,10998.0,0.010998,1169121.0,-1.0,-0.08027444999999996
2000-11-17,-2749.5,-0.0027495,1166371.5,-1.0,-0.08302394999999996
2000-11-20,-930.6,-0.0009306000000001154,1165440.9,-1.0,-0.08395455000000004
2000-11-21,1776.6,0.0017766000000001155,1167217.5,-1.0,-0.08217794999999996
2000-11-22,13324.5,0.0133245,1180542.0,-1.0,-0.06885344999999995
2000-11-23,5118.3,0.005118299999999961,1185660.3,-1.0,-0.06373514999999991
2000-11-24,-8460.0,-0.00846,1177200.3,-1.0,-0.0721951499999999
2000-11-27,-23518.8,-0.02351879999999996,1153681.5,-1.0,-0.09571394999999995
2000-11-28,-14128.2,-0.014128200000000039,1139553.3,-1.0,-0.1098421499999999
2000-11-29,4949.1,0.004949099999999923,1144502.4,-1.0,-0.10489305000000004
2000-11-30,-2911.9,-0.002911900000000036,1141590.5,-1.0,-0.10780494999999995
2000-12-01,-10467.1,-0.010467099999999964,1131123.4,-1.0,-0.11827205000000005
2000-12-04,826.35,0.0008263499999999642,1131949.75,-1.0,-0.11744569999999996
2000-12-05,-7043.65,-0.007043649999999857,1124906.1,-1.0,-0.12448934999999986
2000-12-06,-8302.85,-0.008302850000000144,1116603.25,-1.0,-0.13279219999999994
2000-12-07,-1613.35,-0.0016133499999999642,1114989.9,-1.0,-0.13440555000000004
2000-12-08,-10781.9,-0.010781900000000035,1104208.0,-1.0,-0.14518744999999994
2000-12-11,-11175.4,-0.011175399999999856,1093032.6,-1.0,-0.15636284999999986
2000-12-12,-2715.15,-0.002715150000000036,1090317.45,-1.0,-0.159078
2000-12-13,-12946.15,-0.012946150000000036,1077371.3,-1.0,-0.1720241499999999
2000-12-14,3148.0,0.003148,1080519.3,-1.0,-0.16887614999999992
2000-12-15,24829.85,0.024829849999999966,1105349.15,-1.0,-0.14404630000000004
2000-12-18,-4446.55,-0.004446549999999893,1100902.6,-1.0,-0.14849284999999987
2000-12-19,8342.2,0.008342199999999928,1109244.8,-1.0,-0.1401506499999999
2000-12-20,10231.0,0.010231,1119475.8,-1.0,-0.12991964999999991
2000-12-21,16487.65,0.016487650000000034,1135963.45,-1.0,-0.113432
2000-12-22,28764.85,0.028764849999999967,1164728.3,-1.0,-0.08466714999999991
2000-12-26,23059.1,0.023059099999999964,1187787.4,-1.0,-0.061608050000000046
2000-12-27,-11372.15,-0.011372150000000036,1176415.25,-1.0,-0.07298019999999995
2000-12-28,-18730.6,-0.018730599999999965,1157684.65,-1.0,-0.09171080000000005
2000-12-29,-13965.3,-0.013965300000000036,1143719.35,-1.0,-0.10567610000000009
2001-01-01,13136.85,0.013136850000000071,1156856.2,-1.0,-0.09253925
2001-01-02,-17318.55,-0.017318550000000037,1139537.65,-1.0,-0.10985780000000005
2001-01-03,-16253.4,-0.01625339999999993,1123284.25,-1.0,-0.12611119999999995
2001-01-04,-17713.05,-0.017713050000000036,1105571.2,-1.0,-0.14382425
2001-01-05,-12821.25,-0.01282125,1092749.95,-1.0,-0.1566455
2001-01-08,15227.7,0.015227699999999964,1107977.65,-1.0,-0.14141780000000004
2001-01-09,-907.35,-0.0009073499999998924,1107070.3,-1.0,-0.1423251499999999
2001-01-10,19330.5,0.0193305,1126400.8,-1.0,-0.12299464999999991
2001-01-11,7574.4,0.007574399999999929,1133975.2,-1.0,-0.11542025
2001-01-12,-4773.45,-0.004773449999999965,1129201.75,-1.0,-0.12019369999999996
2001-01-15,-591.75,-0.00059175,1128610.0,-1.0,-0.12078544999999995
2001-01-16,-6075.3,-0.006075300000000036,1122534.7,-1.0,-0.12686075
2001-01-17,-8284.5,-0.0082845,1114250.2,-1.0,-0.13514525
2001-01-18,-3274.35,-0.0032743500000000716,1110975.85,-1.0,-0.1384196000000001
2001-01-19,-17713.05,-0.01771304999999986,1093262.8,-1.0,-0.1561326499999999
2001-01-22,-14123.1,-0.01412310000000007,1079139.7,-1.0,-0.17025575
2001-01-23,-4970.7,-0.004970699999999964,1074169.0,-1.0,-0.17522644999999995
2001-01-24,-9112.95,-0.009112949999999965,1065056.05,-1.0,-0.1843393999999999
2001-01-25,-2958.75,-0.00295875,1062097.3,-1.0,-0.1872981499999999
2001-01-29,20869.05,0.020869049999999858,1082966.35,-1.0,-0.16642910000000008
2001-01-30,-29942.55,-0.029942549999999856,1053023.8,-1.0,-0.1963716499999999
2001-01-31,6115.2,0.006115199999999901,1059139.0,-1.0,-0.19025644999999997
2001-02-01,9209.2,0.009209200000000067,1068348.2,-1.0,-0.18104725
2001-02-02,-15470.0,-0.01547,1052878.2,-1.0,-0.19651725
2001-02-05,-1128.4,-0.001128399999999967,1051749.8,-1.0,-0.1976456499999999
2001-02-06,-5168.8,-0.005168800000000099,1046581.0,-1.0,-0.20281445000000006
2001-02-07,11939.2,0.011939200000000066,1058520.2,-1.0,-0.19087525
2001-02-08,-15797.6,-0.015797600000000033,1042722.6,-1.0,-0.20667284999999996
2001-02-09,-7243.6,-0.007243600000000033,1035479.0,-1.0,-0.21391645000000006
2001-02-12,728.0,0.000728,1036207.0,-1.0,-0.21318845000000006
2001-02-13,8226.4,0.008226399999999967,1044433.4,-1.0,-0.20496205000000003
2001-02-14,-1492.4,-0.0014923999999999669,1042941.0,-1.0,-0.20645445000000007
2001-02-15,-17654.0,-0.017654,1025287.0,-1.0,-0.22410845000000007
2001-02-16,24096.8,0.0240968000000001,1049383.8,-1.0,-0.2000116499999999
2001-02-19,-254.8,-0.0002548000000000993,1049129.0,-1.0,-0.20026644999999996
2001-02-20,1092.0,0.001092,1050221.0,-1.0,-0.19917444999999995
2001-02-21,10701.6,0.010701600000000033,1060922.6,-1.0,-0.18847285000000008
2001-02-22,11393.2,0.011393200000000067,1072315.8,-1.0,-0.1770796499999999
2001-02-23,26535.6,0.026535599999999868,1098851.4,-1.0,-0.15054405000000004
2001-02-26,182.0,0.000182,1099033.4,-1.0,-0.15036205000000005
2001-02-27,9900.8,0.0099008000000001,1108934.2,-1.0,-0.14046125
2001-02-28,-36936.9,-0.03693689999999997,1071997.3,-1.0,-0.1773981499999999
2001-03-01,-8819.1,-0.008819100000000033,1063178.2,-1.0,-0.18621725
2001-03-02,39335.4,0.039335399999999965,1102513.6,-1.0,-0.1468818500000001
2001-03-05,27306.0,0.027306,1129819.6,-1.0,-0.1195758500000001
2001-03-07,-12066.3,-0.012066299999999934,1117753.3,-1.0,-0.1316421499999999
2001-03-08,6125.4,0.006125399999999967,1123878.7,-1.0,-0.12551675
2001-03-09,22804.2,0.0228041999999999,1146682.9,-1.0,-0.10271255000000004
2001-03-12,36752.4,0.03675240000000013,1183435.3,-1.0,-0.06596014999999991
2001-03-13,66309.3,0.06630929999999993,1249744.6,-1.0,0.0
2001-03-14,-39778.2,-0.03977820000000007,1209966.4,-1.0,-0.03977819999999995
2001-03-15,-11143.8,-0.011143799999999933,1198822.6,-1.0,-0.050922
2001-03-16,9667.8,0.009667799999999933,1208490.4,-1.0,-0.041254199999999956
2001-03-19,-7084.8,-0.007084799999999933,1201405.6,-1.0,-0.048339
2001-03-20,9999.9,0.009999899999999966,1211405.5,-1.0,-0.03833909999999986
2001-03-21,-17047.8,-0.017047799999999932,1194357.7,-1.0,-0.055386899999999906
2001-03-22,12287.7,0.012287699999999898,1206645.4,-1.0,-0.043099199999999956
2001-03-23,9077.4,0.009077400000000135,1215722.8,-1.0,-0.03402179999999981
2001-03-26,-147.6,-0.00014760000000003357,1215575.2,-1.0,-0.034169399999999905
2001-03-27,-9114.3,-0.009114300000000101,1206460.9,-1.0,-0.04328369999999995
2001-03-28,-17306.1,-0.017306099999999866,1189154.8,-1.0,-0.06058979999999981
2001-03-29,738.0,0.000738,1189892.8,-1.0,-0.059851799999999816
2001-03-30,40585.5,0.040585499999999886,1230478.3,-1.0,-0.019266300000000045
2001-04-02,23142.0,0.02314200000000012,1253620.3,-1.0,0.0
2001-04-03,478.5,0.00047849999999996046,1254098.8,-1.0,0.0
2001-04-04,15442.5,0.0154425,1269541.3,-1.0,0.0
2001-04-06,-10440.0,-0.01044,1259101.3,-1.0,-0.01044
2001-04-09,1696.5,0.0016965000000000396,1260797.8,-1.0,-0.0087435
2001-04-10,21141.0,0.02114099999999996,1281938.8,-1.0,0.0
2001-04-11,27013.5,0.02701349999999996,1308952.3,-1.0,0.0
2001-04-12,21532.5,0.0215325,1330484.8,-1.0,0.0
2001-04-16,-13702.5,-0.0137025,1316782.3,-1.0,-0.0137025
2001-04-17,-9004.5,-0.00900449999999992,1307777.8,-1.0,-0.022706999999999766
2001-04-18,-32799.0,-0.032799000000000036,1274978.8,-1.0,-0.055506
2001-04-19,-29232.0,-0.02923200000000012,1245746.8,-1.0,-0.084738
2001-04-20,-4132.5,-0.0041325,1241614.3,-1.0,-0.0888705
2001-04-23,-6786.0,-0.00678599999999996,1234828.3,-1.0,-0.0956565
2001-04-24,-217.5,-0.0002175,1234610.8,-1.0,-0.095874
2001-04-25,-7612.5,-0.0076125,1226998.3,-1.0,-0.1034865
2001-04-26,7569.0,0.00756900000000004,1234567.3,-1.0,-0.0959175
2001-04-27,35409.0,0.03540900000000004,1269976.3,-1.0,-0.0605085
2001-04-30,-12574.75,-0.01257474999999996,1257401.55,-1.0,-0.07308324999999977
2001-05-02,-11993.0,-0.011993000000000082,1245408.55,-1.0,-0.08507625
2001-05-03,13022.25,0.01302224999999996,1258430.8,-1.0,-0.072054
2001-05-04,-5459.5,-0.005459499999999918,1252971.3,-1.0,-0.0775135
2001-05-07,-4206.5,-0.004206500000000041,1248764.8,-1.0,-0.08172
2001-05-08,-11948.25,-0.011948249999999919,1236816.55,-1.0,-0.09366824999999977
2001-05-09,5996.5,0.005996499999999837,1242813.05,-1.0,-0.08767175
2001-05-10,4072.25,0.0040722500000001625,1246885.3,-1.0,-0.08359949999999977
2001-05-11,4788.25,0.0047882499999999184,1251673.55,-1.0,-0.07881125
2001-05-14,0.0,0.0,1251673.55,-1.0,-0.07881125
2001-05-15,895.0,0.000895,1252568.55,-1.0,-0.07791625
2001-05-16,-2774.5,-0.0027744999999999185,1249794.05,-1.0,-0.08069074999999977
2001-05-17,-21927.5,-0.0219275,1227866.55,-1.0,-0.10261824999999977
2001-05-18,2908.75,0.00290875,1230775.3,-1.0,-0.09970949999999977
2001-05-21,581.75,0.0005817499999998779,1231357.05,-1.0,-0.09912775
2001-05-22,-6444.0,-0.006444000000000041,1224913.05,-1.0,-0.10557175
2001-05-23,-12440.5,-0.012440499999999879,1212472.55,-1.0,-0.11801224999999976
2001-05-24,1387.25,0.0013872499999999593,1213859.8,-1.0,-0.116625
2001-05-25,-3535.25,-0.003535250000000041,1210324.55,-1.0,-0.12016025
2001-05-28,-13693.5,-0.01369349999999996,1196631.05,-1.0,-0.13385375
2001-05-29,-2282.25,-0.0022822499999999592,1194348.8,-1.0,-0.13613599999999976
2001-05-30,13201.25,0.01320125,1207550.05,-1.0,-0.12293474999999977
2001-05-31,4194.4,0.004194399999999883,1211744.45,-1.0,-0.11874035000000009
2001-06-01,29360.8,0.029360800000000156,1241105.25,-1.0,-0.08937954999999981
2001-06-04,10314.8,0.01031479999999996,1251420.05,-1.0,-0.07906474999999977
2001-06-05,1883.2,0.0018832000000000388,1253303.25,-1.0,-0.07718154999999981
2001-06-06,3124.4,0.003124399999999883,1256427.65,-1.0,-0.0740571499999999
2001-06-07,1284.0,0.001284,1257711.65,-1.0,-0.07277314999999991
2001-06-08,-11684.4,-0.011684399999999883,1246027.25,-1.0,-0.08445754999999981
2001-06-11,1241.2,0.0012411999999998443,1247268.45,-1.0,-0.08321635000000009
2001-06-12,2354.0,0.002354,1249622.45,-1.0,-0.0808623500000001
2001-06-13,-2225.6,-0.0022255999999999223,1247396.85,-1.0,-0.08308794999999995
2001-06-14,15664.8,0.01566479999999996,1263061.65,-1.0,-0.0674231499999999
2001-06-15,13610.4,0.013610400000000078,1276672.05,-1.0,-0.05381274999999977
2001-06-18,9116.4,0.009116399999999884,1285788.45,-1.0,-0.04469634999999986
2001-06-19,-11256.4,-0.011256399999999884,1274532.05,-1.0,-0.05595274999999977
2001-06-20,1669.2,0.0016692000000000388,1276201.25,-1.0,-0.05428354999999981
2001-06-21,2011.6,0.002011599999999922,1278212.85,-1.0,-0.052271949999999956
2001-06-22,3252.8,0.003252799999999961,1281465.65,-1.0,-0.04901914999999991
2001-06-25,15194.0,0.015194,1296659.65,-1.0,-0.03382514999999991
2001-06-26,-23411.6,-0.02341159999999992,1273248.05,-1.0,-0.05723674999999977
2001-06-27,2140.0,0.00214,1275388.05,-1.0,-0.055096749999999764
2001-06-28,-385.2,-0.0003852000000000389,1275002.85,-1.0,-0.05548194999999972
2001-06-29,-17940.0,-0.01794,1257062.85,-1.0,-0.07342194999999972
2001-07-02,10764.0,0.010764,1267826.85,-1.0,-0.06265794999999973
2001-07-03,26013.0,0.026013,1293839.85,-1.0,-0.03664494999999972
2001-07-04,807.3,0.0008073000000000816,1294647.15,-1.0,-0.03583764999999967
2001-07-05,-1704.3,-0.0017043000000000815,1292942.85,-1.0,-0.03754194999999972
2001-07-06,4305.6,0.00430559999999996,1297248.45,-1.0,-0.03323634999999986
2001-07-09,8028.15,0.008028150000000041,1305276.6,-1.0,-0.02520819999999972
2001-07-10,-13903.5,-0.0139035,1291373.1,-1.0,-0.03911169999999972
2001-07-11,-3004.95,-0.0030049499999999186,1288368.15,-1.0,-0.04211664999999967
2001-07-12,-20541.3,-0.02054130000000008,1267826.85,-1.0,-0.06265794999999973
2001-07-13,3318.9,0.0033189000000000404,1271145.75,-1.0,-0.05933904999999982
2001-07-16,852.15,0.0008521500000000407,1271997.9,-1.0,-0.058486899999999904
2001-07-17,-583.05,-0.0005830500000000815,1271414.85,-1.0,-0.059069949999999954
2001-07-18,6548.1,0.0065480999999999595,1277962.95,-1.0,-0.05252184999999986
2001-07-19,179.4,0.0001794000000000408,1278142.35,-1.0,-0.05234244999999995
2001-07-20,12244.05,0.012244050000000081,1290386.4,-1.0,-0.04009839999999991
2001-07-23,1524.9,0.0015248999999998368,1291911.3,-1.0,-0.0385735
2001-07-24,179.4,0.0001794000000000408,1292090.7,-1.0,-0.03839409999999986
2001-07-25,8656.05,0.008656050000000082,1300746.75,-1.0,-0.029738049999999815
2001-07-26,9687.6,0.009687599999999958,1310434.35,-1.0,-0.02005044999999972
2001-07-27,-2063.1,-0.0020630999999999592,1308371.25,-1.0,-0.022113549999999815
2001-07-30,-5023.2,-0.0050232000000001225,1303348.05,-1.0,-0.02713675
2001-07-31,-5288.4,-0.005288399999999872,1298059.65,-1.0,-0.03242514999999991
2001-08-01,7534.8,0.007534799999999958,1305594.45,-1.0,-0.02489034999999986
2001-08-02,-8564.4,-0.008564400000000085,1297030.05,-1.0,-0.03345475
2001-08-03,-3650.4,-0.0036503999999998723,1293379.65,-1.0,-0.037105149999999906
2001-08-06,1731.6,0.0017315999999999148,1295111.25,-1.0,-0.035373549999999816
2001-08-07,2574.0,0.002574,1297685.25,-1.0,-0.032799549999999816
2001-08-08,3369.6,0.003369600000000128,1301054.85,-1.0,-0.029429949999999722
2001-08-09,-1170.0,-0.00117,1299884.85,-1.0,-0.03059994999999972
2001-08-10,-514.8,-0.0005148000000001703,1299370.05,-1.0,-0.03111475
2001-08-13,2574.0,0.002574,1301944.05,-1.0,-0.02854075
2001-08-14,-10717.2,-0.01071719999999983,1291226.85,-1.0,-0.03925794999999972
2001-08-16,-1404.0,-0.001404,1289822.85,-1.0,-0.04066194999999972
2001-08-17,5101.2,0.00510119999999983,1294924.05,-1.0,-0.03556075
2001-08-20,4024.8,0.00402480000000017,1298948.85,-1.0,-0.03153594999999972
2001-08-21,-982.8,-0.0009828000000001703,1297966.05,-1.0,-0.03251875
2001-08-23,-1684.8,-0.0016847999999999575,1296281.25,-1.0,-0.03420354999999981
2001-08-24,-327.6,-0.0003275999999999149,1295953.65,-1.0,-0.03453114999999968
2001-08-27,-2574.0,-0.002574,1293379.65,-1.0,-0.03710514999999968
2001-08-28,2012.4,0.002012399999999872,1295392.05,-1.0,-0.03509275
2001-08-29,1544.4,0.001544400000000085,1296936.45,-1.0,-0.03354834999999986
2001-08-30,4773.6,0.004773599999999915,1301710.05,-1.0,-0.02877475
2001-08-31,4861.6,0.004861600000000086,1306571.65,-1.0,-0.023913149999999907
2001-09-03,5758.4,0.0057583999999999145,1312330.05,-1.0,-0.01815475
2001-09-04,-2690.4,-0.002690399999999914,1309639.65,-1.0,-0.020845149999999906
2001-09-05,6749.6,0.0067496000000000856,1316389.25,-1.0,-0.014095549999999814
2001-09-06,7032.8,0.007032799999999828,1323422.05,-1.0,-0.00706275
2001-09-07,-660.8,-0.0006607999999998283,1322761.25,-1.0,-0.0077235499999998136
2001-09-10,2076.8,0.0020767999999998284,1324838.05,-1.0,-0.00564675
2001-09-11,7504.8,0.007504800000000043,1332342.85,-1.0,0.0
2001-09-12,43140.8,0.04314080000000005,1375483.65,-1.0,0.0
2001-09-13,10053.6,0.010053599999999979,1385537.25,-1.0,0.0
2001-09-14,49088.0,0.049088,1434625.25,-1.0,0.0
2001-09-17,54610.4,0.054610400000000024,1489235.65,-1.0,0.0
2001-09-18,-34644.8,-0.034644800000000045,1454590.85,-1.0,-0.034644799999999816
2001-09-19,-9345.6,-0.009345599999999978,1445245.25,-1.0,-0.04399039999999991
2001-09-20,14679.2,0.014679200000000064,1459924.45,-1.0,-0.02931119999999972
2001-09-21,38845.6,0.03884559999999998,1498770.05,-1.0,0.0
2001-09-24,-15387.2,-0.015387200000000064,1483382.85,-1.0,-0.015387199999999953
2001-09-25,9392.8,0.009392800000000043,1492775.65,-1.0,-0.00599440000000014
2001-09-26,-11280.8,-0.011280800000000042,1481494.85,-1.0,-0.017275199999999952
2001-09-27,-15387.2,-0.015387199999999957,1466107.65,-1.0,-0.03266240000000014
2001-09-28,-20570.0,-0.02057000000000005,1445537.65,-1.0,-0.05323240000000014
2001-10-01,15125.0,0.015125,1460662.65,-1.0,-0.03810740000000014
2001-10-03,7150.0,0.00715,1467812.65,-1.0,-0.03095740000000014
2001-10-04,-19030.0,-0.01902999999999995,1448782.65,-1.0,-0.04998740000000014
2001-10-05,2750.0,0.00275,1451532.65,-1.0,-0.04723740000000014
2001-10-08,13255.0,0.013254999999999949,1464787.65,-1.0,-0.03398240000000014
2001-10-09,-13310.0,-0.0133099999999999,1451477.65,-1.0,-0.04729239999999991
2001-10-10,-27885.0,-0.027885000000000024,1423592.65,-1.0,-0.07517739999999991
2001-10-11,-21725.0,-0.021725,1401867.65,-1.0,-0.0969023999999999
2001-10-12,4455.0,0.00445499999999995,1406322.65,-1.0,-0.09244740000000014
2001-10-15,-660.0,-0.000660000000000025,1405662.65,-1.0,-0.09310740000000015
2001-10-16,-19580.0,-0.019579999999999948,1386082.65,-1.0,-0.11268739999999991
2001-10-17,-8250.0,-0.00825,1377832.65,-1.0,-0.1209373999999999
2001-10-18,15125.0,0.015125,1392957.65,-1.0,-0.1058123999999999
2001-10-19,-8415.0,-0.008414999999999975,1384542.65,-1.0,-0.11422739999999991
2001-10-22,-8250.0,-0.00825,1376292.65,-1.0,-0.1224773999999999
