Dates,Open ,High,Low,Close,Volume
13-06-2005,#N/A N/A,#N/A N/A,#N/A N/A,3669.8,#N/A N/A
14-06-2005,3620,3652,3620,3716.15,3
15-06-2005,#N/A N/A,#N/A N/A,#N/A N/A,3709.5,#N/A N/A
16-06-2005,3600,3602,3600,3643.25,4
17-06-2005,#N/A N/A,#N/A N/A,#N/A N/A,3619.6,#N/A N/A
20-06-2005,3599,3599,3550,3553.45,5
21-06-2005,3567,3582,3567,3582,8
22-06-2005,3599,3615,3555,3581.65,9
23-06-2005,3650.05,3650.25,3550.25,3621.7,43
24-06-2005,3635,3635,3595,3609,26
27-06-2005,3600,3622.95,3590,3602.35,73
28-06-2005,3605,3609.9,3555,3567.4,205
29-06-2005,3655,3655,3550,3582.1,165
30-06-2005,3610,3631.8,3604.05,3619.6,245
01-07-2005,3628,3699.9,3606,3691.85,961
04-07-2005,3699.7,3727,3698.95,3724.4,697
05-07-2005,3730,3746,3691,3695.1,664
06-07-2005,3712.8,3767.9,3704,3764,598
07-07-2005,3760,3791.9,3696,3710.9,1078
08-07-2005,3737,3770,3719.2,3755.5,725
11-07-2005,3789,3829,3774.25,3829,1083
12-07-2005,3815,3882,3815,3880,1309
13-07-2005,3900,3908.8,3863,3877.4,906
14-07-2005,3880,3882,3815,3822.4,875
15-07-2005,3833,3835,3804,3829.9,453
18-07-2005,3801,3860,3801,3849.2,268
19-07-2005,3855,3883.5,3855,3879,440
20-07-2005,3889.9,3927,3889.9,3901.6,572
21-07-2005,3903,3913,3831,3844.4,335
22-07-2005,3825.25,3945,3825.25,3938.7,503
25-07-2005,3950,4100,3947,4092.4,2045
26-07-2005,4090,4190,4050,4185,2809
27-07-2005,4180,4370,4130.55,4273.35,1774
29-07-2005,4360,4424,4275,4362,1783
01-08-2005,4310,4358.95,4261.5,4318.45,1787
02-08-2005,4335,4350,4285,4323,1382
03-08-2005,4348,4348,4275,4283.85,1210
04-08-2005,4295,4310,4265,4292.35,609
05-08-2005,4281,4334,4275,4291,779
08-08-2005,4300,4300,4118.4,4131.1,1158
09-08-2005,4130,4179,4075,4110.8,1481
10-08-2005,4130,4245,4130,4232.85,1288
11-08-2005,4250,4320,4213,4294.55,2991
12-08-2005,4285,4310.2,4260,4275.5,1793
16-08-2005,4275,4282,4215,4224.4,718
17-08-2005,4201,4260,4190,4251.75,940
18-08-2005,4250,4280.05,4198,4214.95,814
19-08-2005,4219,4227,4181.05,4187.55,334
22-08-2005,4192,4200.05,4092,4110.55,611
23-08-2005,4118,4120,4025.25,4040.7,675
24-08-2005,4040,4040,3940,4004.05,1832
25-08-2005,4015,4031,3984,4038.05,959
26-08-2005,#N/A N/A,#N/A N/A,#N/A N/A,4083.2,#N/A N/A
29-08-2005,4090,4090,4090,4019.95,1
30-08-2005,#N/A N/A,#N/A N/A,#N/A N/A,4084.75,#N/A N/A
31-08-2005,4070,4070,4070,4100.6,1
01-09-2005,#N/A N/A,#N/A N/A,#N/A N/A,4102,#N/A N/A
02-09-2005,#N/A N/A,#N/A N/A,#N/A N/A,4126.25,#N/A N/A
05-09-2005,#N/A N/A,#N/A N/A,#N/A N/A,4164.9,#N/A N/A
06-09-2005,#N/A N/A,#N/A N/A,#N/A N/A,4204.2,#N/A N/A
08-09-2005,#N/A N/A,#N/A N/A,#N/A N/A,4256.2,#N/A N/A
09-09-2005,#N/A N/A,#N/A N/A,#N/A N/A,4348.15,#N/A N/A
12-09-2005,4375,4375,4342,4395.25,2
13-09-2005,4395,4398,4395,4439.9,2
14-09-2005,4390,4439,4390,4456.1,21
15-09-2005,4415,4415,4375,4483.05,2
16-09-2005,4405,4405,4405,4515.25,1
19-09-2005,4474,4500,4440,4482,112
20-09-2005,4461,4555,4435,4545,61
21-09-2005,4550,4600,4460.6,4555.45,113
22-09-2005,4501,4550,4400,4414,82
23-09-2005,4442.1,4442.1,4301,4380.75,74
26-09-2005,4430,4499.95,4415,4486.85,228
27-09-2005,4472,4570,4471,4535.4,329
28-09-2005,4541,4625,4510,4617.5,466
29-09-2005,4629,4635,4561,4587.9,726
30-09-2005,4593,4615,4500.1,4592.8,1083
03-10-2005,4649.95,4649.95,4611,4625,1076
