Dates,PNL,DD
2015-09-30,0.015145700000000137,-0.025238850000000035
2015-10-31,0.02625340000000003,0.0
2015-11-30,0.026928200000000017,0.0
2015-12-31,-0.015893749999999846,-0.01589375000000004
2016-01-31,0.004677449999999979,-0.011216300000000068
2016-02-29,-0.055235399999999865,-0.0664517
2016-03-31,0.04110729999999987,-0.025344400000000267
2016-04-30,-0.020182800000000046,-0.045527200000000434
2016-05-31,-0.01983139999999989,-0.06535860000000038
2016-06-30,-0.04412740000000008,-0.10948600000000042
2016-07-31,0.0358085,-0.0736775000000005
2016-08-31,-0.03479325000000033,-0.10847075000000084
2016-09-30,-0.015930100000000037,-0.1244008500000009
2016-10-31,-0.02624300000000008,-0.1506438500000009
2016-11-30,0.06325655000000009,-0.08738730000000072
2016-12-31,-0.03604075000000003,-0.12342805000000068
2017-01-31,0.048848099999999964,-0.07457995000000062
2017-02-28,0.018420800000000122,-0.05615915000000049
2017-03-31,-0.017673599999999918,-0.07383275000000045
2017-04-30,-0.013572549999999803,-0.08740530000000035
2017-05-31,0.001152199999999807,-0.08625310000000064
2017-06-30,0.0013072500000000772,-0.08494585000000066
2017-07-31,0.03434025000000004,-0.050605600000000805
2017-08-31,-0.010363499999999824,-0.06096910000000055
2017-09-30,0.0053118000000001876,-0.055657300000000465
2017-10-31,0.015327900000000038,-0.040329400000000515
2017-11-30,-0.0003552000000000715,-0.040684600000000515
2017-12-31,0.006688799999999965,-0.033995800000000465
2018-01-31,0.04692580000000001,0.0
2018-02-28,-0.012973499999999966,-0.012973499999999749
2018-03-31,-0.0164340000000001,-0.02940750000000003
2018-04-30,0.015380199999999962,-0.014027299999999965
2018-05-31,-0.011383249999999933,-0.0254105499999997
2018-06-30,-0.02758845000000014,-0.052998999999999796
2018-07-31,0.040274999999999894,-0.012723999999999958
2018-08-31,0.002018849999999936,-0.010705150000000163
2018-09-30,0.03286450000000016,0.0
2018-10-31,0.06100184999999989,0.0
2018-11-30,0.037014250000000005,0.0
2018-12-31,-0.0747974499999999,-0.07479744999999971
2019-01-31,-0.025067449999999804,-0.09986489999999959
2019-02-28,-0.012944399999999901,-0.11280929999999945
2019-03-31,0.057954300000000104,-0.05485499999999943
2019-04-30,-0.025164250000000093,-0.08001924999999943
2019-05-31,-0.00011760000000000069,-0.08013684999999926
2019-06-30,-0.0012076500000000896,-0.08134449999999926
2019-07-31,0.02608179999999991,-0.05526269999999922
2019-08-31,-0.0034175999999999625,-0.05868029999999935
2019-09-30,-0.0635179,-0.12219819999999926
2019-10-31,-0.024876899999999976,-0.14707509999999901
2019-11-30,-0.019521599999999972,-0.16659669999999904
2019-12-31,-0.021446049999999942,-0.18804274999999882
2020-01-31,-0.030883299999999798,-0.21892604999999854
2020-02-29,0.015396399999999838,-0.20352964999999879
2020-03-31,0.21640899999999985,0.0
2020-04-30,0.10881524999999992,0.0
2020-05-31,-0.12888524999999984,-0.12888524999999973
2020-06-30,0.006812899999999884,-0.12207234999999983
2020-07-31,-9.70000000002913e-06,-0.12208204999999994
2020-08-31,-0.0376505999999999,-0.15973265000000003
2020-09-30,-0.01858360000000003,-0.17831624999999995
2020-10-31,0.005578800000000162,-0.17273744999999963
2020-11-30,0.05816814999999994,-0.11456929999999987
2020-12-31,0.011023800000000082,-0.10354549999999962
