Dates,PNL,%PNL,Equity,EOD Position,DD
08-11-2000,10278.9,0.0102789,1270738.9,1,-0.00036835
09-11-2000,5076,0.005076,1275814.9,1,0
10-11-2000,-24576.3,-0.0245763,1251238.6,1,-0.0245763
13-11-2000,-25041.6,-0.0250416,1226197,0,-0.0496179
14-11-2000,0,0,1226197,1,-0.0496179
15-11-2000,1057.5,0.0010575,1227254.5,1,-0.0485604
16-11-2000,-10998,-0.010998,1216256.5,1,-0.0595584
17-11-2000,2749.5,0.0027495,1219006,1,-0.0568089
20-11-2000,930.6,0.0009306,1219936.6,1,-0.0558783
21-11-2000,-1776.6,-0.0017766,1218160,1,-0.0576549
22-11-2000,-13324.5,-0.0133245,1204835.5,0,-0.0709794
23-11-2000,0,0,1204835.5,0,-0.0709794
24-11-2000,0,0,1204835.5,0,-0.0709794
27-11-2000,0,0,1204835.5,1,-0.0709794
28-11-2000,14128.2,0.0141282,1218963.7,1,-0.0568512
29-11-2000,-4949.1,-0.0049491,1214014.6,1,-0.0618003
30-11-2000,2911.9,0.0029119,1216926.5,1,-0.0588884
01-12-2000,10467.1,0.0104671,1227393.6,1,-0.0484213
04-12-2000,-826.35,-0.00082635,1226567.25,1,-0.04924765
05-12-2000,7043.65,0.00704365,1233610.9,1,-0.042204
06-12-2000,8302.85,0.00830285,1241913.75,1,-0.03390115
07-12-2000,1613.35,0.00161335,1243527.1,1,-0.0322878
08-12-2000,10781.9,0.0107819,1254309,1,-0.0215059
11-12-2000,11175.4,0.0111754,1265484.4,1,-0.0103305
12-12-2000,2715.15,0.00271515,1268199.55,1,-0.00761535
13-12-2000,12946.15,0.01294615,1281145.7,1,0
14-12-2000,-3148,-0.003148,1277997.7,1,-0.003148
15-12-2000,-24829.85,-0.02482985,1253167.85,1,-0.02797785
18-12-2000,4446.55,0.00444655,1257614.4,1,-0.0235313
19-12-2000,-8342.2,-0.0083422,1249272.2,1,-0.0318735
20-12-2000,-10231,-0.010231,1239041.2,-1,-0.0421045
21-12-2000,16487.65,0.01648765,1255528.85,-1,-0.02561685
22-12-2000,28764.85,0.02876485,1284293.7,-1,0
26-12-2000,23059.1,0.0230591,1307352.8,-1,0
27-12-2000,-11372.15,-0.01137215,1295980.65,-1,-0.01137215
28-12-2000,-18730.6,-0.0187306,1277250.05,-1,-0.03010275
29-12-2000,-13965.3,-0.0139653,1263284.75,-1,-0.04406805
01-01-2001,13136.85,0.01313685,1276421.6,-1,-0.0309312
02-01-2001,-17318.55,-0.01731855,1259103.05,-1,-0.04824975
03-01-2001,-16253.4,-0.0162534,1242849.65,0,-0.06450315
04-01-2001,0,0,1242849.65,1,-0.06450315
05-01-2001,12821.25,0.01282125,1255670.9,1,-0.0516819
08-01-2001,-15227.7,-0.0152277,1240443.2,1,-0.0669096
09-01-2001,907.35,0.00090735,1241350.55,1,-0.06600225
10-01-2001,-19330.5,-0.0193305,1222020.05,1,-0.08533275
11-01-2001,-7574.4,-0.0075744,1214445.65,0,-0.09290715
12-01-2001,0,0,1214445.65,1,-0.09290715
15-01-2001,591.75,0.00059175,1215037.4,0,-0.0923154
16-01-2001,0,0,1215037.4,0,-0.0923154
17-01-2001,0,0,1215037.4,1,-0.0923154
18-01-2001,3274.35,0.00327435,1218311.75,1,-0.08904105
19-01-2001,17713.05,0.01771305,1236024.8,1,-0.071328
22-01-2001,14123.1,0.0141231,1250147.9,1,-0.0572049
23-01-2001,4970.7,0.0049707,1255118.6,1,-0.0522342
24-01-2001,9112.95,0.00911295,1264231.55,1,-0.04312125
25-01-2001,2958.75,0.00295875,1267190.3,1,-0.0401625
29-01-2001,-20869.05,-0.02086905,1246321.25,1,-0.06103155
30-01-2001,29942.55,0.02994255,1276263.8,1,-0.031089
31-01-2001,-6115.2,-0.0061152,1270148.6,1,-0.0372042
01-02-2001,-9209.2,-0.0092092,1260939.4,1,-0.0464134
02-02-2001,15470,0.01547,1276409.4,1,-0.0309434
05-02-2001,1128.4,0.0011284,1277537.8,1,-0.029815
06-02-2001,5168.8,0.0051688,1282706.6,1,-0.0246462
07-02-2001,-11939.2,-0.0119392,1270767.4,1,-0.0365854
08-02-2001,15797.6,0.0157976,1286565,1,-0.0207878
09-02-2001,7243.6,0.0072436,1293808.6,1,-0.0135442
12-02-2001,-728,-0.000728,1293080.6,1,-0.0142722
13-02-2001,-8226.4,-0.0082264,1284854.2,1,-0.0224986
14-02-2001,1492.4,0.0014924,1286346.6,1,-0.0210062
15-02-2001,17654,0.017654,1304000.6,1,-0.0033522
16-02-2001,-24096.8,-0.0240968,1279903.8,-1,-0.027449
19-02-2001,-254.8,-0.0002548,1279649,-1,-0.0277038
20-02-2001,1092,0.001092,1280741,-1,-0.0266118
21-02-2001,10701.6,0.0107016,1291442.6,-1,-0.0159102
22-02-2001,11393.2,0.0113932,1302835.8,-1,-0.004517
23-02-2001,26535.6,0.0265356,1329371.4,-1,0
26-02-2001,182,0.000182,1329553.4,-1,0
27-02-2001,9900.8,0.0099008,1339454.2,-1,0
28-02-2001,-36936.9,-0.0369369,1302517.3,-1,-0.0369369
01-03-2001,-8819.1,-0.0088191,1293698.2,0,-0.045756
02-03-2001,0,0,1293698.2,-1,-0.045756
05-03-2001,27306,0.027306,1321004.2,-1,-0.01845
07-03-2001,-12066.3,-0.0120663,1308937.9,-1,-0.0305163
08-03-2001,6125.4,0.0061254,1315063.3,-1,-0.0243909
09-03-2001,22804.2,0.0228042,1337867.5,-1,-0.0015867
12-03-2001,36752.4,0.0367524,1374619.9,-1,0
13-03-2001,66309.3,0.0663093,1440929.2,-1,0
14-03-2001,-39778.2,-0.0397782,1401151,-1,-0.0397782
15-03-2001,-11143.8,-0.0111438,1390007.2,-1,-0.050922
16-03-2001,9667.8,0.0096678,1399675,-1,-0.0412542
19-03-2001,-7084.8,-0.0070848,1392590.2,-1,-0.048339
20-03-2001,9999.9,0.0099999,1402590.1,-1,-0.0383391
21-03-2001,-17047.8,-0.0170478,1385542.3,-1,-0.0553869
22-03-2001,12287.7,0.0122877,1397830,-1,-0.0430992
23-03-2001,9077.4,0.0090774,1406907.4,-1,-0.0340218
26-03-2001,-147.6,-0.0001476,1406759.8,-1,-0.0341694
27-03-2001,-9114.3,-0.0091143,1397645.5,-1,-0.0432837
28-03-2001,-17306.1,-0.0173061,1380339.4,1,-0.0605898
29-03-2001,-738,-0.000738,1379601.4,1,-0.0613278
30-03-2001,-40585.5,-0.0405855,1339015.9,0,-0.1019133
02-04-2001,0,0,1339015.9,0,-0.1019133
03-04-2001,0,0,1339015.9,-1,-0.1019133
04-04-2001,15442.5,0.0154425,1354458.4,-1,-0.0864708
06-04-2001,-10440,-0.01044,1344018.4,-1,-0.0969108
09-04-2001,1696.5,0.0016965,1345714.9,-1,-0.0952143
10-04-2001,21141,0.021141,1366855.9,-1,-0.0740733
11-04-2001,27013.5,0.0270135,1393869.4,-1,-0.0470598
12-04-2001,21532.5,0.0215325,1415401.9,-1,-0.0255273
16-04-2001,-13702.5,-0.0137025,1401699.4,-1,-0.0392298
17-04-2001,-9004.5,-0.0090045,1392694.9,-1,-0.0482343
18-04-2001,-32799,-0.032799,1359895.9,0,-0.0810333
19-04-2001,0,0,1359895.9,1,-0.0810333
20-04-2001,4132.5,0.0041325,1364028.4,1,-0.0769008
23-04-2001,6786,0.006786,1370814.4,1,-0.0701148
24-04-2001,217.5,0.0002175,1371031.9,1,-0.0698973
25-04-2001,7612.5,0.0076125,1378644.4,1,-0.0622848
26-04-2001,-7569,-0.007569,1371075.4,1,-0.0698538
27-04-2001,-35409,-0.035409,1335666.4,0,-0.1052628
30-04-2001,0,0,1335666.4,1,-0.1052628
02-05-2001,11993,0.011993,1347659.4,1,-0.0932698
03-05-2001,-13022.25,-0.01302225,1334637.15,1,-0.10629205
04-05-2001,5459.5,0.0054595,1340096.65,1,-0.10083255
07-05-2001,4206.5,0.0042065,1344303.15,1,-0.09662605
08-05-2001,11948.25,0.01194825,1356251.4,1,-0.0846778
09-05-2001,-5996.5,-0.0059965,1350254.9,1,-0.0906743
10-05-2001,-4072.25,-0.00407225,1346182.65,1,-0.09474655
11-05-2001,-4788.25,-0.00478825,1341394.4,0,-0.0995348
14-05-2001,0,0,1341394.4,0,-0.0995348
15-05-2001,0,0,1341394.4,0,-0.0995348
16-05-2001,0,0,1341394.4,0,-0.0995348
17-05-2001,0,0,1341394.4,1,-0.0995348
18-05-2001,-2908.75,-0.00290875,1338485.65,1,-0.10244355
21-05-2001,-581.75,-0.00058175,1337903.9,1,-0.1030253
22-05-2001,6444,0.006444,1344347.9,1,-0.0965813
23-05-2001,12440.5,0.0124405,1356788.4,1,-0.0841408
24-05-2001,-1387.25,-0.00138725,1355401.15,1,-0.08552805
25-05-2001,3535.25,0.00353525,1358936.4,1,-0.0819928
28-05-2001,13693.5,0.0136935,1372629.9,1,-0.0682993
29-05-2001,2282.25,0.00228225,1374912.15,1,-0.06601705
30-05-2001,-13201.25,-0.01320125,1361710.9,1,-0.0792183
31-05-2001,-4194.4,-0.0041944,1357516.5,1,-0.0834127
01-06-2001,-29360.8,-0.0293608,1328155.7,0,-0.1127735
04-06-2001,0,0,1328155.7,-1,-0.1127735
05-06-2001,1883.2,0.0018832,1330038.9,-1,-0.1108903
06-06-2001,3124.4,0.0031244,1333163.3,-1,-0.1077659
07-06-2001,1284,0.001284,1334447.3,-1,-0.1064819
08-06-2001,-11684.4,-0.0116844,1322762.9,-1,-0.1181663
11-06-2001,1241.2,0.0012412,1324004.1,-1,-0.1169251
12-06-2001,2354,0.002354,1326358.1,-1,-0.1145711
13-06-2001,-2225.6,-0.0022256,1324132.5,-1,-0.1167967
14-06-2001,15664.8,0.0156648,1339797.3,-1,-0.1011319
15-06-2001,13610.4,0.0136104,1353407.7,-1,-0.0875215
18-06-2001,9116.4,0.0091164,1362524.1,-1,-0.0784051
19-06-2001,-11256.4,-0.0112564,1351267.7,-1,-0.0896615
20-06-2001,1669.2,0.0016692,1352936.9,-1,-0.0879923
21-06-2001,2011.6,0.0020116,1354948.5,-1,-0.0859807
22-06-2001,3252.8,0.0032528,1358201.3,-1,-0.0827279
25-06-2001,15194,0.015194,1373395.3,-1,-0.0675339
26-06-2001,-23411.6,-0.0234116,1349983.7,-1,-0.0909455
27-06-2001,2140,0.00214,1352123.7,-1,-0.0888055
28-06-2001,-385.2,-0.0003852,1351738.5,-1,-0.0891907
29-06-2001,-17940,-0.01794,1333798.5,1,-0.1071307
02-07-2001,-10764,-0.010764,1323034.5,1,-0.1178947
03-07-2001,-26013,-0.026013,1297021.5,0,-0.1439077
04-07-2001,0,0,1297021.5,-1,-0.1439077
05-07-2001,-1704.3,-0.0017043,1295317.2,-1,-0.145612
06-07-2001,4305.6,0.0043056,1299622.8,-1,-0.1413064
09-07-2001,8028.15,0.00802815,1307650.95,-1,-0.13327825
10-07-2001,-13903.5,-0.0139035,1293747.45,-1,-0.14718175
11-07-2001,-3004.95,-0.00300495,1290742.5,-1,-0.1501867
12-07-2001,-20541.3,-0.0205413,1270201.2,1,-0.170728
13-07-2001,-3318.9,-0.0033189,1266882.3,1,-0.1740469
16-07-2001,-852.15,-0.00085215,1266030.15,1,-0.17489905
17-07-2001,583.05,0.00058305,1266613.2,1,-0.174316
18-07-2001,-6548.1,-0.0065481,1260065.1,1,-0.1808641
19-07-2001,-179.4,-0.0001794,1259885.7,1,-0.1810435
20-07-2001,-12244.05,-0.01224405,1247641.65,0,-0.19328755
23-07-2001,0,0,1247641.65,0,-0.19328755
24-07-2001,0,0,1247641.65,0,-0.19328755
25-07-2001,0,0,1247641.65,-1,-0.19328755
26-07-2001,9687.6,0.0096876,1257329.25,-1,-0.18359995
27-07-2001,-2063.1,-0.0020631,1255266.15,-1,-0.18566305
30-07-2001,-5023.2,-0.0050232,1250242.95,-1,-0.19068625
31-07-2001,-5288.4,-0.0052884,1244954.55,-1,-0.19597465
01-08-2001,7534.8,0.0075348,1252489.35,-1,-0.18843985
02-08-2001,-8564.4,-0.0085644,1243924.95,-1,-0.19700425
03-08-2001,-3650.4,-0.0036504,1240274.55,1,-0.20065465
06-08-2001,-1731.6,-0.0017316,1238542.95,0,-0.20238625
07-08-2001,0,0,1238542.95,0,-0.20238625
08-08-2001,0,0,1238542.95,0,-0.20238625
09-08-2001,0,0,1238542.95,0,-0.20238625
10-08-2001,0,0,1238542.95,0,-0.20238625
13-08-2001,0,0,1238542.95,0,-0.20238625
14-08-2001,0,0,1238542.95,1,-0.20238625
16-08-2001,1404,0.001404,1239946.95,1,-0.20098225
17-08-2001,-5101.2,-0.0051012,1234845.75,1,-0.20608345
20-08-2001,-4024.8,-0.0040248,1230820.95,0,-0.21010825
21-08-2001,0,0,1230820.95,0,-0.21010825
23-08-2001,0,0,1230820.95,1,-0.21010825
24-08-2001,327.6,0.0003276,1231148.55,1,-0.20978065
27-08-2001,2574,0.002574,1233722.55,1,-0.20720665
28-08-2001,-2012.4,-0.0020124,1231710.15,1,-0.20921905
29-08-2001,-1544.4,-0.0015444,1230165.75,0,-0.21076345
30-08-2001,0,0,1230165.75,0,-0.21076345
31-08-2001,0,0,1230165.75,0,-0.21076345
03-09-2001,0,0,1230165.75,-1,-0.21076345
04-09-2001,-2690.4,-0.0026904,1227475.35,-1,-0.21345385
05-09-2001,6749.6,0.0067496,1234224.95,-1,-0.20670425
06-09-2001,7032.8,0.0070328,1241257.75,-1,-0.19967145
07-09-2001,-660.8,-0.0006608,1240596.95,-1,-0.20033225
10-09-2001,2076.8,0.0020768,1242673.75,-1,-0.19825545
11-09-2001,7504.8,0.0075048,1250178.55,-1,-0.19075065
12-09-2001,43140.8,0.0431408,1293319.35,-1,-0.14760985
13-09-2001,10053.6,0.0100536,1303372.95,-1,-0.13755625
14-09-2001,49088,0.049088,1352460.95,-1,-0.08846825
17-09-2001,54610.4,0.0546104,1407071.35,-1,-0.03385785
18-09-2001,-34644.8,-0.0346448,1372426.55,-1,-0.06850265
19-09-2001,-9345.6,-0.0093456,1363080.95,-1,-0.07784825
20-09-2001,14679.2,0.0146792,1377760.15,-1,-0.06316905
21-09-2001,38845.6,0.0388456,1416605.75,-1,-0.02432345
24-09-2001,-15387.2,-0.0153872,1401218.55,-1,-0.03971065
25-09-2001,9392.8,0.0093928,1410611.35,-1,-0.03031785
26-09-2001,-11280.8,-0.0112808,1399330.55,-1,-0.04159865
27-09-2001,-15387.2,-0.0153872,1383943.35,-1,-0.05698585
28-09-2001,-20570,-0.02057,1363373.35,-1,-0.07755585
01-10-2001,15125,0.015125,1378498.35,0,-0.06243085
03-10-2001,0,0,1378498.35,0,-0.06243085
04-10-2001,0,0,1378498.35,1,-0.06243085
05-10-2001,-2750,-0.00275,1375748.35,1,-0.06518085
08-10-2001,-13255,-0.013255,1362493.35,0,-0.07843585
09-10-2001,0,0,1362493.35,1,-0.07843585
10-10-2001,27885,0.027885,1390378.35,1,-0.05055085
11-10-2001,21725,0.021725,1412103.35,1,-0.02882585
12-10-2001,-4455,-0.004455,1407648.35,1,-0.03328085
15-10-2001,660,0.00066,1408308.35,1,-0.03262085
16-10-2001,19580,0.01958,1427888.35,1,-0.01304085
17-10-2001,8250,0.00825,1436138.35,1,-0.00479085
18-10-2001,-15125,-0.015125,1421013.35,1,-0.01991585
19-10-2001,8415,0.008415,1429428.35,1,-0.01150085
22-10-2001,8250,0.00825,1437678.35,1,-0.00325085
23-10-2001,18425,0.018425,1456103.35,1,0
24-10-2001,-2695,-0.002695,1453408.35,1,-0.002695
25-10-2001,-3025,-0.003025,1450383.35,1,-0.00572
29-10-2001,-20625,-0.020625,1429758.35,1,-0.026345
30-10-2001,-15895,-0.015895,1413863.35,0,-0.04224
31-10-2001,0,0,1413863.35,1,-0.04224
01-11-2001,20748,0.020748,1434611.35,1,-0.021492
02-11-2001,1716,0.001716,1436327.35,1,-0.019776
05-11-2001,-7072,-0.007072,1429255.35,1,-0.026848
06-11-2001,17420,0.01742,1446675.35,1,-0.009428
07-11-2001,-17680,-0.01768,1428995.35,1,-0.027108
08-11-2001,12792,0.012792,1441787.35,1,-0.014316
09-11-2001,1820,0.00182,1443607.35,1,-0.012496
12-11-2001,6500,0.0065,1450107.35,1,-0.005996
13-11-2001,-2756,-0.002756,1447351.35,1,-0.008752
14-11-2001,12948,0.012948,1460299.35,1,0
15-11-2001,21528,0.021528,1481827.35,1,0
19-11-2001,33592,0.033592,1515419.35,1,0
20-11-2001,-16328,-0.016328,1499091.35,1,-0.016328
21-11-2001,10868,0.010868,1509959.35,1,-0.00546
22-11-2001,3796,0.003796,1513755.35,1,-0.001664
23-11-2001,208,0.000208,1513963.35,1,-0.001456
26-11-2001,26208,0.026208,1540171.35,1,0
27-11-2001,-9828,-0.009828,1530343.35,1,-0.009828
28-11-2001,-3588,-0.003588,1526755.35,1,-0.013416
29-11-2001,-2670.45,-0.00267045,1524084.9,1,-0.01608645
03-12-2001,-9042.05,-0.00904205,1515042.85,1,-0.0251285
04-12-2001,21363.6,0.0213636,1536406.45,1,-0.0037649
05-12-2001,23752.95,0.02375295,1560159.4,1,0
06-12-2001,187.4,0.0001874,1560346.8,1,0
07-12-2001,5762.55,0.00576255,1566109.35,1,0
10-12-2001,140.55,0.00014055,1566249.9,1,0
11-12-2001,-3326.35,-0.00332635,1562923.55,1,-0.00332635
12-12-2001,515.35,0.00051535,1563438.9,1,-0.002811
13-12-2001,-13867.6,-0.0138676,1549571.3,0,-0.0166786
14-12-2001,0,0,1549571.3,-1,-0.0166786
18-12-2001,5434.6,0.0054346,1555005.9,-1,-0.011244
19-12-2001,18271.5,0.0182715,1573277.4,-1,0
20-12-2001,1077.55,0.00107755,1574354.95,-1,0
21-12-2001,11197.15,0.01119715,1585552.1,-1,0
24-12-2001,-3420.05,-0.00342005,1582132.05,-1,-0.00342005
26-12-2001,17193.95,0.01719395,1599326,-1,0
27-12-2001,15413.65,0.01541365,1614739.65,-1,0
28-12-2001,-22394.3,-0.0223943,1592345.35,-1,-0.0223943
31-12-2001,-18518,-0.018518,1573827.35,-1,-0.0409123
01-01-2002,12878,0.012878,1586705.35,-1,-0.0280343
02-01-2002,-9353,-0.009353,1577352.35,-1,-0.0373873
03-01-2002,-13771,-0.013771,1563581.35,0,-0.0511583
04-01-2002,0,0,1563581.35,0,-0.0511583
07-01-2002,0,0,1563581.35,1,-0.0511583
08-01-2002,15792,0.015792,1579373.35,1,-0.0353663
09-01-2002,-16027,-0.016027,1563346.35,1,-0.0513933
10-01-2002,-4512,-0.004512,1558834.35,1,-0.0559053
11-01-2002,-7473,-0.007473,1551361.35,1,-0.0633783
14-01-2002,26038,0.026038,1577399.35,1,-0.0373403
15-01-2002,-15557,-0.015557,1561842.35,1,-0.0528973
16-01-2002,-2773,-0.002773,1559069.35,1,-0.0556703
17-01-2002,20445,0.020445,1579514.35,1,-0.0352253
18-01-2002,-20586,-0.020586,1558928.35,1,-0.0558113
21-01-2002,-1974,-0.001974,1556954.35,-1,-0.0577853
22-01-2002,-4324,-0.004324,1552630.35,0,-0.0621093
23-01-2002,0,0,1552630.35,-1,-0.0621093
24-01-2002,2961,0.002961,1555591.35,-1,-0.0591483
25-01-2002,1363,0.001363,1556954.35,-1,-0.0577853
28-01-2002,8695,0.008695,1565649.35,-1,-0.0490903
29-01-2002,-329,-0.000329,1565320.35,-1,-0.0494193
30-01-2002,5546,0.005546,1570866.35,-1,-0.0438733
31-01-2002,-6410.1,-0.0064101,1564456.25,-1,-0.0502834
01-02-2002,-8082.3,-0.0080823,1556373.95,-1,-0.0583657
04-02-2002,5434.65,0.00543465,1561808.6,-1,-0.05293105
05-02-2002,2972.8,0.0029728,1564781.4,-1,-0.04995825
06-02-2002,-40597.3,-0.0405973,1524184.1,1,-0.09055555
07-02-2002,-10544.15,-0.01054415,1513639.95,1,-0.1010997
08-02-2002,11101.55,0.01110155,1524741.5,1,-0.08999815
11-02-2002,9243.55,0.00924355,1533985.05,1,-0.0807546
12-02-2002,-4180.5,-0.0041805,1529804.55,1,-0.0849351
13-02-2002,4923.7,0.0049237,1534728.25,1,-0.0800114
14-02-2002,14445.95,0.01444595,1549174.2,1,-0.06556545
15-02-2002,4598.55,0.00459855,1553772.75,1,-0.0609669
18-02-2002,9661.6,0.0096616,1563434.35,1,-0.0513053
19-02-2002,-10683.5,-0.0106835,1552750.85,1,-0.0619888
20-02-2002,-7339.1,-0.0073391,1545411.75,1,-0.0693279
21-02-2002,2926.35,0.00292635,1548338.1,1,-0.06640155
22-02-2002,10079.65,0.01007965,1558417.75,1,-0.0563219
25-02-2002,1811.55,0.00181155,1560229.3,1,-0.05451035
26-02-2002,23039.2,0.0230392,1583268.5,1,-0.03147115
27-02-2002,0,0,1583268.5,1,-0.03147115
28-02-2002,-35262.5,-0.0352625,1548006,0,-0.06673365
01-03-2002,0,0,1548006,1,-0.06673365
04-03-2002,8925,0.008925,1556931,1,-0.05780865
05-03-2002,-1443.75,-0.00144375,1555487.25,0,-0.0592524
06-03-2002,0,0,1555487.25,0,-0.0592524
07-03-2002,0,0,1555487.25,0,-0.0592524
08-03-2002,0,0,1555487.25,0,-0.0592524
11-03-2002,0,0,1555487.25,-1,-0.0592524
