Trade Number,Entry Date,Entry Price,Exit Date,Exit Price,Trade Position,Trade Pnl,Trade Duration,Max DD,Max DD Duration,Max Profit,Max Loss,Max Recovery,Profitable,Trade Side
65,2003-03-27,1002.7,2003-04-03,1006.35,-1.0,-0.0036401715368505894,7,-0.02522197287540273,3,0.022140221402214055,-0.0036401715368505894,0.022140221402214166,False,Short
66,2003-04-03,1006.35,2003-04-09,1006.15,1.0,-0.00019873801361358634,6,-0.021873329120692286,2,0.02215928851791138,-0.00019873801361358634,0.02215928851791138,False,Long
67,2003-04-11,959.8,2003-05-05,945.85,-1.0,0.014534277974577958,24,-0.016861022767428957,5,0.031933736195040585,-0.0,0.031933736195040474,True,Short
68,2003-05-05,945.85,2003-05-08,937.15,1.0,-0.009198075804831674,3,-0.013110783487784494,2,0.003964687846910175,-0.009198075804831785,0.0039646878469103974,False,Long
69,2003-05-13,944.2,2003-07-09,1133.75,1.0,0.20075195933065015,57,-0.010556621880998152,3,0.20800677822495195,-1.1102230246251565e-16,0.20800677822495217,True,Long
70,2003-07-10,1159.9,2003-07-15,1158.2,1.0,-0.0014656435899647047,5,-0.011395160257778092,1,0.010043969307698797,-0.0014656435899647047,0.011526506648247281,False,Long
71,2003-07-16,1173.25,2003-07-17,1154.75,1.0,-0.015768165352652908,1,-0.015768165352652908,1,0.0,-0.015768165352652908,0.0,False,Long
72,2003-07-18,1144.1,2003-07-25,1163.0,-1.0,-0.016519535005681485,7,-0.042627414277205844,3,0.027270343501441974,-0.016519535005681485,0.027270343501442085,False,Short
73,2003-07-31,1185.85,2003-08-06,1165.25,1.0,-0.017371505671037624,6,-0.026280604997075407,2,0.009149555171396262,-0.017371505671037513,0.009149555171396262,False,Long
74,2003-08-06,1165.25,2003-08-07,1191.9,-1.0,-0.022870628620467848,1,-0.022870628620467848,1,-0.0,-0.022870628620467848,0.0,False,Short
75,2003-08-08,1215.95,2003-09-12,1379.9,1.0,0.13483284674534324,35,-0.03008364377591899,4,0.170031662486122,0.0,0.170031662486122,True,Long
76,2003-09-15,1339.85,2003-09-24,1371.9,-1.0,-0.023920588125536657,9,-0.05235317560957953,2,0.030003358584916096,-0.023920588125536657,0.053191895295150005,False,Short
77,2003-09-30,1418.25,2003-10-22,1497.65,1.0,0.05598448792526001,22,-0.046598975077187466,3,0.10759739115106637,0.0,0.10759739115106637,True,Long
78,2003-10-22,1497.65,2003-10-24,1516.2,-1.0,-0.012386071512035413,2,-0.02687588407513397,1,0.014889994324441713,-0.012386071512035413,0.014889994324441602,False,Short
79,2003-10-27,1484.85,2003-10-30,1516.85,-1.0,-0.021550998417348532,3,-0.02437632206292195,2,0.0028959154123312514,-0.021550998417348532,0.0028959154123313624,False,Short
80,2003-11-03,1609.0,2003-11-13,1587.05,1.0,-0.013642013673088926,10,-0.019976534518957534,7,0.006463642013672999,-0.013642013673088815,0.0085122363397383,False,Long
81,2003-11-14,1558.25,2003-11-17,1590.85,-1.0,-0.020920904861222445,3,-0.020920904861222445,2,-0.0,-0.020920904861222445,0.0,False,Short
82,2003-11-18,1571.55,2003-11-25,1571.85,-1.0,-0.0001908943399828722,7,-0.028142879233029272,3,0.028761413890744825,-0.0001908943399828722,0.028761413890745047,False,Short
83,2003-12-01,1662.25,2004-01-15,1951.5,1.0,0.17401112949315678,45,-0.020503425602930947,2,0.19858625357196558,-0.007610166942397467,0.20777764306498536,True,Long
84,2004-01-16,1908.5,2004-01-19,1946.85,-1.0,-0.02009431490699498,3,-0.02009431490699498,1,-0.0,-0.02009431490699498,0.0,False,Short
85,2004-01-20,1890.6,2004-02-09,1883.35,-1.0,0.0038347614513910555,20,-0.06263163173202291,5,0.06246694171162581,-0.011266264677880278,0.07457336971058681,True,Short
86,2004-02-12,1889.95,2004-02-19,1858.95,1.0,-0.016402550332019317,7,-0.03538904600057069,2,0.01968306039842327,-0.016402550332019206,0.019683060398423047,False,Long
87,2004-02-20,1853.2,2004-03-01,1848.0,-1.0,0.002805957263112502,10,-0.042358033597856504,2,0.04716166630692864,-0.0,0.04716166630692875,True,Short
88,2004-03-04,1835.8,2004-03-05,1874.75,-1.0,-0.02121690815993027,1,-0.021216908159930048,1,0.0,-0.02121690815993027,0.0,False,Short
89,2004-03-05,1874.75,2004-03-10,1838.9,1.0,-0.019122549673289746,5,-0.02476665252439536,2,0.005787438325109973,-0.019122549673289746,0.005787438325109973,False,Long
90,2004-03-11,1803.1,2004-03-29,1764.65,-1.0,0.021324385780045363,18,-0.040234527687296406,5,0.06413953746325762,-0.005185513837280276,0.06968641114982566,True,Short
91,2004-03-31,1765.55,2004-04-27,1818.0,1.0,0.029707456599926463,27,-0.0388580491673276,6,0.07133754354167254,0.0,0.07133754354167254,True,Long
92,2004-04-28,1816.1,2004-05-27,1586.4,-1.0,0.12647981939320507,29,-0.11506198662221934,8,0.26361433841748805,-0.003166125213369231,0.26762780677769493,True,Short
93,2004-05-28,1482.4,2004-06-04,1503.5,-1.0,-0.014233675121424705,7,-0.03495152100756338,4,0.01231111710739341,-0.023070696168375537,0.03366247755834828,False,Short
94,2004-06-08,1531.3,2004-06-11,1490.7,1.0,-0.02651341996996015,3,-0.02651341996996015,3,0.0,-0.02651341996996015,0.0,False,Long
95,2004-06-17,1509.3,2004-06-18,1484.7,1.0,-0.016298946531504654,1,-0.016298946531504654,1,0.0,-0.016298946531504654,0.0,False,Long
96,2004-06-28,1496.0,2004-06-30,1484.9,1.0,-0.007419786096256598,2,-0.010396534488503861,1,0.0030080213903744824,-0.007419786096256598,0.0030080213903742603,False,Long
97,2004-07-01,1523.1,2004-07-08,1499.4,1.0,-0.015560370297419635,7,-0.03513513513513511,1,0.020287571400433357,-0.015560370297419635,0.026725248587757156,False,Long
98,2004-07-09,1537.65,2004-07-14,1509.85,1.0,-0.01807953695574427,5,-0.02135727249157382,2,0.0033492667382042374,-0.01807953695574438,0.0033492667382044594,False,Long
99,2004-07-15,1528.7,2004-08-11,1617.0,1.0,0.057761496696539405,27,-0.024022211492032763,4,0.08379668999803735,0.0,0.08379668999803735,True,Long
100,2004-08-12,1606.35,2004-08-26,1610.75,-1.0,-0.002739129081458014,14,-0.019014084507042228,3,0.016590406822921455,-0.002739129081458014,0.016906934022480335,False,Short
101,2004-08-27,1600.4,2004-08-30,1621.65,-1.0,-0.013277930517370695,3,-0.013277930517370473,1,1.1102230246251565e-16,-0.013277930517370473,0.0,False,Short
102,2004-09-01,1627.9,2004-09-28,1702.65,1.0,0.045918053934516756,27,-0.028306463118847214,4,0.07638675594323963,-0.0015971497020702552,0.07810865686334822,True,Long
103,2004-09-30,1745.5,2004-10-12,1785.8,1.0,0.023087940418218267,12,-0.01752262536792004,3,0.04133486107132622,0.0,0.04133486107132622,True,Long
104,2004-10-18,1785.15,2004-10-19,1809.65,-1.0,-0.013724336890457378,1,-0.013724336890457156,1,0.0,-0.013724336890457378,0.0,False,Short
105,2004-10-20,1790.0,2004-10-28,1800.1,-1.0,-0.005642458100558523,8,-0.02305285690762371,3,0.017821229050279386,-0.005642458100558523,0.017821229050279275,False,Short
106,2004-10-29,1785.25,2004-11-01,1794.85,-1.0,-0.005377398123512123,3,-0.005377398123511901,1,0.0,-0.005377398123512123,0.0,False,Short
107,2004-11-04,1836.7,2004-11-22,1875.65,1.0,0.02120651167855403,18,-0.012454483086178691,2,0.03168726520389842,0.0,0.031687265203898196,True,Long
108,2004-11-24,1906.15,2004-12-13,1982.75,1.0,0.040185714660441185,19,-0.015095000876160891,6,0.04784513285942871,-0.0026755501927970826,0.05065621630151762,True,Long
109,2004-12-15,2025.25,2004-12-17,2009.3,1.0,-0.007875570917170727,2,-0.010075132405468645,1,0.0022219479076657223,-0.007875570917170727,0.0022219479076657223,False,Long
110,2004-12-21,2042.2,2004-12-22,2028.35,1.0,-0.006781901870531848,1,-0.006781901870531848,1,0.0,-0.006781901870531848,0.0,False,Long
111,2004-12-27,2061.3,2004-12-30,2059.8,1.0,-0.0007276961141027272,3,-0.008543717359389635,2,0.007883374569446433,-0.0007276961141027272,0.007883374569446433,False,Long
112,2005-01-03,2118.7,2005-01-05,2033.75,1.0,-0.04009534148298477,2,-0.04009534148298488,2,0.0,-0.04009534148298488,0.0,False,Long
113,2005-01-05,2033.75,2005-01-27,1955.0,-1.0,0.03872157344806393,22,-0.02083478180259113,6,0.0608236017209588,-0.0,0.06082360172095891,True,Short
114,2005-01-31,2057.3,2005-02-18,2057.15,1.0,-7.291109706897281e-05,18,-0.021476478142986255,5,0.021873329120692064,-0.0024546736013222326,0.024387866975271066,False,Long
115,2005-02-18,2057.15,2005-02-28,2111.65,-1.0,-0.02649296356609865,10,-0.03260633287442927,5,0.006319422502005123,-0.02649296356609865,0.006319422502005123,False,Short
116,2005-03-03,2130.6,2005-03-15,2120.85,1.0,-0.004576175725147791,12,-0.018102270885899996,5,0.013775462311085951,-0.004576175725147791,0.013775462311085951,False,Long
117,2005-03-15,2120.85,2005-04-06,2053.05,-1.0,0.031968314590847924,22,-0.03296898210762056,6,0.06332366739750572,-0.0,0.06332366739750572,True,Short
118,2005-04-07,2039.95,2005-05-04,1931.5,-1.0,0.0531630677222481,27,-0.031937447283835185,7,0.07750189955636178,-0.0,0.07750189955636166,True,Short
119,2005-05-05,1949.2,2005-07-07,2164.8,1.0,0.11060948081264121,63,-0.026574935923377674,5,0.1409296121485739,0.0,0.1409296121485737,True,Long
120,2005-07-07,2164.8,2005-07-08,2188.55,-1.0,-0.010970990391722113,1,-0.010970990391722113,1,-0.0,-0.010970990391722113,0.0,False,Short
121,2005-07-13,2191.9,2005-07-15,2202.95,-1.0,-0.00504128837994422,2,-0.014037705140376944,1,0.009124503855102883,-0.00504128837994422,0.009124503855102883,False,Short
122,2005-07-22,2265.75,2005-08-09,2305.35,1.0,0.017477656405163744,18,-0.022224578517654803,3,0.040604656294825237,0.0,0.040604656294825237,True,Long
123,2005-08-11,2380.9,2005-08-16,2364.55,1.0,-0.006867151077323608,5,-0.008589188962157324,2,0.0,-0.008589188962157324,0.0017369569361775916,False,Long
124,2005-08-17,2404.6,2005-08-19,2384.8,1.0,-0.008234217749313655,2,-0.009045163436746217,2,0.0,-0.009045163436746329,0.0008183477768219927,False,Long
125,2005-08-23,2326.95,2005-08-31,2364.75,-1.0,-0.016244440146973682,8,-0.02358762183028018,2,0.0075205741421173755,-0.016244440146973682,0.01961423880661939,False,Short
126,2005-09-05,2412.85,2005-09-22,2474.85,1.0,0.025695753983878022,17,-0.03418603289820288,2,0.06200136767722819,0.0,0.06200136767722819,True,Long
127,2005-09-23,2474.05,2005-09-26,2559.9,-1.0,-0.03470018795093055,3,-0.03470018795093077,1,-0.0,-0.03470018795093077,0.0,False,Short
128,2005-09-26,2559.9,2005-10-06,2567.45,1.0,0.002949333958357725,10,-0.03544593883838032,2,0.03980624243134501,0.0,0.03980624243134501,True,Long
129,2005-10-06,2567.45,2005-10-11,2587.1,-1.0,-0.007653508344855897,5,-0.009563053957393985,1,0.0019279830181696544,-0.007653508344855897,0.0020255531318167375,False,Short
130,2005-10-13,2534.2,2005-11-07,2449.35,-1.0,0.033481966695604104,25,-0.05486990725704599,4,0.09348117749191054,-0.0,0.09348117749191065,True,Short
131,2005-11-08,2477.3,2005-12-06,2653.35,1.0,0.07106527267589713,28,-0.02631143775838307,6,0.09847414523876785,0.0,0.09847414523876785,True,Long
132,2005-12-06,2653.35,2005-12-07,2688.3,-1.0,-0.013172027813895815,1,-0.013172027813895815,1,1.1102230246251565e-16,-0.013172027813895815,0.0,False,Short
133,2005-12-09,2751.8,2005-12-23,2791.2,1.0,0.014317901010247658,14,-0.018151118615449824,4,0.03306926375463348,0.0,0.03306926375463348,True,Long
134,2005-12-26,2738.7,2005-12-27,2808.85,-1.0,-0.025614342571292914,1,-0.025614342571292914,1,-0.0,-0.025614342571292914,0.0,False,Short
135,2006-01-05,2883.9,2006-01-10,2857.3,1.0,-0.009223620791289577,5,-0.013244003936939808,2,0.004074343770588351,-0.009223620791289577,0.004074343770588573,False,Long
136,2006-01-12,2831.4,2006-01-19,2869.25,-1.0,-0.01336794518612705,7,-0.025211110335683018,1,0.01214946669492123,-0.01336794518612705,0.01214946669492134,False,Short
137,2006-01-25,2940.35,2006-02-16,3013.85,1.0,0.024997024163790016,22,-0.026796569239736723,4,0.029877395548149055,-0.006308772765146964,0.03641590800191663,True,Long
138,2006-02-17,2978.4,2006-02-20,3010.1,-1.0,-0.010643298415256464,3,-0.010643298415256464,1,1.1102230246251565e-16,-0.010643298415256464,0.0,False,Short
139,2006-03-01,3101.75,2006-03-08,3082.65,1.0,-0.006157814137180639,7,-0.03227173554756768,2,0.026984766663979975,-0.006157814137180528,0.026984766663979975,False,Long
140,2006-03-10,3166.45,2006-04-12,3387.0,1.0,0.06965213409338533,33,-0.03509771522990146,3,0.10856005937248336,-1.1102230246251565e-16,0.10856005937248359,True,Long
141,2006-04-13,3348.5,2006-04-17,3424.65,-1.0,-0.022741526056443195,4,-0.022741526056443195,1,-0.0,-0.022741526056443195,0.0,False,Short
142,2006-04-20,3581.8,2006-04-25,3465.5,1.0,-0.03246970796806081,5,-0.033036636066854586,2,0.0005862973923724812,-0.03246970796806081,0.0005862973923724812,False,Long
143,2006-04-25,3465.5,2006-04-26,3579.45,-1.0,-0.032881258115712075,1,-0.03288125811571185,1,0.0,-0.032881258115712075,0.0,False,Short
144,2006-04-28,3497.6,2006-04-29,3546.5,-1.0,-0.013981015553522491,1,-0.013981015553522491,1,1.1102230246251565e-16,-0.013981015553522491,0.0,False,Short
145,2006-05-08,3685.85,2006-05-12,3633.0,1.0,-0.014338619314405054,4,-0.030010145778822217,2,0.016156381838653422,-0.014338619314405054,0.0161563818386532,False,Long
146,2006-05-15,3462.05,2006-05-17,3641.25,-1.0,-0.051761239727906805,2,-0.051761239727906805,2,-0.0,-0.051761239727906805,0.0,False,Short
147,2006-05-18,3363.85,2006-06-16,2880.75,-1.0,0.1436152028181994,29,-0.0638771611772867,7,0.2216507870446066,-0.0,0.22165078704460672,True,Short
148,2006-06-19,2909.4,2006-06-20,2839.35,1.0,-0.02407712930501138,1,-0.024077129305011602,1,2.220446049250313e-16,-0.02407712930501138,0.0,False,Long
149,2006-06-21,2912.1,2006-07-14,3091.4,1.0,0.06157068781978636,23,-0.04121321093971786,4,0.09227018302942902,0.0,0.09227018302942902,True,Long
150,2006-07-18,2973.1,2006-07-25,3039.45,-1.0,-0.02231677373784935,7,-0.042651296829971264,4,0.021240456089603454,-0.02231677373784935,0.027720370971323405,False,Short
151,2006-07-27,3156.0,2006-09-07,3450.3,1.0,0.09325095057034227,42,-0.018330164765525958,3,0.10262991128010146,-0.018330164765525958,0.1232186950276779,True,Long
152,2006-09-11,3352.85,2006-09-13,3454.75,-1.0,-0.030392054520780754,2,-0.030392054520780754,2,-0.0,-0.030392054520780754,0.0,False,Short
153,2006-09-22,3547.15,2006-09-25,3525.95,1.0,-0.005976629124790356,3,-0.005976629124790467,1,0.0,-0.005976629124790467,0.0,False,Long
154,2006-09-26,3575.2,2006-10-04,3519.2,1.0,-0.0156634593868874,8,-0.019161359550718515,2,0.003566234056836093,-0.015663459386887513,0.0045355917967384585,False,Long
155,2006-10-04,3519.2,2006-10-05,3571.45,-1.0,-0.014847124346442309,1,-0.014847124346442087,1,0.0,-0.014847124346442309,0.0,False,Short
156,2006-10-11,3545.8,2006-10-12,3629.15,-1.0,-0.023506683964126474,1,-0.023506683964126474,1,1.1102230246251565e-16,-0.023506683964126474,0.0,False,Short
157,2006-10-13,3678.4,2006-10-23,3664.75,1.0,-0.0037108525445845864,10,-0.0163197380252581,6,0.01281807307525007,-0.0037108525445846974,0.01281807307525007,False,Long
158,2006-10-30,3775.1,2006-11-09,3801.25,1.0,0.0069269688220179315,10,-0.008143173219171684,3,0.011668565071124126,-0.006026330428332893,0.017802177302223887,True,Long
159,2006-11-13,3865.25,2006-11-17,3857.2,1.0,-0.0020826595951103366,4,-0.00464492155243601,2,0.0025742190026516454,-0.0020826595951104476,0.0025742190026518674,False,Long
160,2006-11-21,3927.6,2006-11-29,3938.95,1.0,0.0028898054791730576,8,-0.011515204847448501,2,0.012666768510031456,0.0,0.012666768510031456,True,Long
161,2006-12-04,4005.2,2006-12-06,4009.1,1.0,0.0009737341456106385,2,-0.0023764199420203136,1,0.003358134425247128,0.0,0.003358134425247128,True,Long
162,2006-12-08,3964.7,2006-12-18,3928.65,-1.0,0.009092743461043606,10,-0.05257237582144336,4,0.06508689182031424,-0.0,0.06508689182031424,True,Short
163,2006-12-19,3815.15,2006-12-26,3938.95,-1.0,-0.032449576032397065,7,-0.037470176399264754,3,0.005216046551249742,-0.032449576032397065,0.005216046551249853,False,Short
164,2006-12-27,3981.0,2007-01-08,3923.9,1.0,-0.014343129866867588,12,-0.024038999639352743,3,0.009934689776438077,-0.014343129866867588,0.013243447580645107,False,Long
