Dates,PNL,%PNL,Equity,EOD Position,DD
2000-07-21,16185.65,0.01618565000000012,1071632.65,-1.0,0.0
2000-07-24,56935.8,0.05693579999999994,1128568.45,-1.0,0.0
2000-07-25,-18776.7,-0.018776700000000063,1109791.75,-1.0,-0.018776699999999952
2000-07-26,22915.65,0.02291565000000012,1132707.4,-1.0,0.0
2000-07-27,-13426.35,-0.013426350000000031,1119281.05,-1.0,-0.013426350000000094
2000-07-28,-8580.75,-0.00858075,1110700.3,-1.0,-0.022007100000000092
2000-07-31,1333.8,0.0013337999999999664,1112034.1,-1.0,-0.02067330000000028
2000-08-01,2778.75,0.00277875,1114812.85,-1.0,-0.01789455000000028
2000-08-02,-333.45,-0.0003334500000000337,1114479.4,-1.0,-0.018228000000000234
2000-08-03,10633.35,0.0106333500000001,1125112.75,-1.0,-0.007594650000000139
2000-08-04,1519.05,0.0015190499999999663,1126631.8,-1.0,-0.006075600000000093
2000-08-07,3779.1,0.0037790999999999324,1130410.9,-1.0,-0.002296500000000233
2000-08-08,-22637.55,-0.022637549999999968,1107773.35,1.0,-0.02493405000000028
2000-08-09,1926.6,0.0019265999999999327,1109699.95,1.0,-0.023007450000000186
2000-08-10,-13412.1,-0.013412099999999934,1096287.85,-1.0,-0.03641955000000028
2000-08-11,14894.1,0.014894099999999933,1111181.95,-1.0,-0.021525450000000185
2000-08-14,-5409.3,-0.005409299999999967,1105772.65,-1.0,-0.026934750000000233
2000-08-16,-24230.7,-0.024230700000000032,1081541.95,1.0,-0.05116545000000019
2000-08-17,-10448.1,-0.0104481000000001,1071093.85,1.0,-0.06161355000000028
2000-08-18,15190.5,0.0151905,1086284.35,1.0,-0.04642305000000028
2000-08-21,7891.65,0.007891650000000068,1094176.0,1.0,-0.038531400000000375
2000-08-22,5038.8,0.005038799999999967,1099214.8,1.0,-0.033492600000000324
2000-08-23,1667.25,0.00166725,1100882.05,1.0,-0.03182535000000033
2000-08-24,-1037.4,-0.0010374000000000674,1099844.65,1.0,-0.03286275000000047
2000-08-25,-1222.65,-0.001222649999999899,1098622.0,1.0,-0.03408540000000037
2000-08-28,-5890.95,-0.005890950000000034,1092731.05,1.0,-0.03997635000000033
2000-08-29,-4631.25,-0.00463125,1088099.8,-1.0,-0.04460760000000032
2000-08-30,-5372.25,-0.00537225,1082727.55,1.0,-0.049979850000000325
2000-08-31,13175.3,0.013175299999999933,1095902.85,1.0,-0.036804550000000276
2000-09-04,26314.7,0.026314700000000066,1122217.55,1.0,-0.010489850000000326
2000-09-05,2872.0,0.002872,1125089.55,1.0,-0.007617850000000326
2000-09-06,3805.4,0.0038053999999999675,1128894.95,1.0,-0.003812450000000419
2000-09-07,5313.2,0.005313200000000066,1134208.15,1.0,0.0
2000-09-08,18668.0,0.018668,1152876.15,1.0,0.0
2000-09-11,-12385.5,-0.0123855,1140490.65,1.0,-0.0123855
2000-09-12,12385.5,0.0123855,1152876.15,1.0,0.0
2000-09-13,-10662.3,-0.010662300000000097,1142213.85,1.0,-0.010662300000000046
2000-09-14,-4020.8,-0.004020799999999935,1138193.05,1.0,-0.014683100000000093
2000-09-15,-19314.2,-0.019314200000000066,1118878.85,-1.0,-0.03399730000000005
2000-09-18,42900.5,0.0429005,1161779.35,-1.0,0.0
2000-09-19,25740.3,0.025740299999999935,1187519.65,-1.0,0.0
2000-09-20,-14790.8,-0.014790799999999934,1172728.85,-1.0,-0.014790799999999814
2000-09-21,12852.2,0.012852199999999902,1185581.05,-1.0,-0.0019386000000000932
2000-09-22,42038.9,0.04203889999999996,1227619.95,-1.0,0.0
2000-09-25,-14683.1,-0.01468309999999987,1212936.85,-1.0,-0.014683099999999628
2000-09-26,19780.9,0.01978089999999997,1232717.75,-1.0,0.0
2000-09-27,-20893.8,-0.020893800000000098,1211823.95,-1.0,-0.020893800000000278
2000-09-28,19996.3,0.0199963000000001,1231820.25,-1.0,-0.0008975
2000-09-29,-12269.25,-0.01226925,1219551.0,-1.0,-0.01316675
2000-10-03,-6154.1,-0.006154100000000071,1213396.9,-1.0,-0.019320850000000094
2000-10-04,-14138.85,-0.014138849999999894,1199258.05,1.0,-0.03345969999999995
2000-10-05,-13437.75,-0.01343775,1185820.3,1.0,-0.04689744999999995
2000-10-06,1168.5,0.0011685,1186988.8,1.0,-0.045728949999999956
2000-10-09,-14099.9,-0.01409989999999993,1172888.9,-1.0,-0.05982884999999986
2000-10-10,23214.2,0.023214199999999963,1196103.1,-1.0,-0.03661464999999991
2000-10-11,27109.2,0.027109199999999965,1223212.3,-1.0,-0.009505449999999954
2000-10-12,-2999.15,-0.002999149999999929,1220213.15,-1.0,-0.012504600000000093
2000-10-13,22980.5,0.0229805,1243193.65,-1.0,0.0
2000-10-16,-233.7,-0.00023369999999996456,1242959.95,-1.0,-0.00023369999999972062
2000-10-17,16086.35,0.01608634999999989,1259046.3,-1.0,0.0
2000-10-18,18306.5,0.0183065,1277352.8,-1.0,0.0
2000-10-19,-21734.1,-0.02173409999999989,1255618.7,-1.0,-0.02173409999999986
2000-10-20,23331.05,0.023331050000000037,1278949.75,-1.0,0.0
2000-10-23,-4712.95,-0.004712950000000142,1274236.8,-1.0,-0.004712950000000186
2000-10-24,-6348.85,-0.006348849999999894,1267887.95,-1.0,-0.011061800000000047
2000-10-25,-23214.2,-0.023214199999999963,1244673.75,1.0,-0.034276
2000-10-27,4712.95,0.004712950000000142,1249386.7,1.0,-0.029563049999999813
2000-10-30,-10828.1,-0.010828100000000071,1238558.6,1.0,-0.040391149999999904
2000-10-31,5583.6,0.005583599999999923,1244142.2,1.0,-0.03480755000000005
2000-11-01,21996.0,0.021996,1266138.2,1.0,-0.012811549999999814
2000-11-02,19627.2,0.019627200000000036,1285765.4,1.0,0.0
2000-11-03,15481.8,0.01548179999999996,1301247.2,1.0,0.0
2000-11-06,-2918.7,-0.0029186999999998462,1298328.5,1.0,-0.0029186999999999534
2000-11-07,6979.5,0.0069795,1305308.0,1.0,0.0
2000-11-08,10278.9,0.010278899999999884,1315586.9,1.0,0.0
2000-11-09,5076.0,0.005076,1320662.9,1.0,0.0
2000-11-10,-24576.3,-0.024576299999999964,1296086.6,1.0,-0.024576300000000047
2000-11-13,-25041.6,-0.02504159999999992,1271045.0,-1.0,-0.04961789999999991
2000-11-14,-29567.7,-0.029567699999999843,1241477.3,1.0,-0.07918559999999986
2000-11-15,1057.5,0.0010575,1242534.8,1.0,-0.07812809999999987
2000-11-16,-10998.0,-0.010998,1231536.8,-1.0,-0.08912609999999986
2000-11-17,-2749.5,-0.0027495,1228787.3,-1.0,-0.09187559999999986
2000-11-20,-930.6,-0.0009306000000001154,1227856.7,-1.0,-0.09280619999999995
2000-11-21,1776.6,0.0017766000000001155,1229633.3,-1.0,-0.09102959999999986
2000-11-22,13324.5,0.0133245,1242957.8,-1.0,-0.07770509999999986
2000-11-23,5118.3,0.005118299999999961,1248076.1,-1.0,-0.07258679999999981
2000-11-24,-8460.0,-0.00846,1239616.1,-1.0,-0.08104679999999981
2000-11-27,-23518.8,-0.02351879999999996,1216097.3,1.0,-0.10456559999999986
2000-11-28,14128.2,0.014128200000000039,1230225.5,1.0,-0.09043739999999967
2000-11-29,-4949.1,-0.004949099999999923,1225276.4,1.0,-0.09538649999999954
2000-11-30,2911.9,0.002911900000000036,1228188.3,1.0,-0.09247459999999963
2000-12-01,10467.1,0.010467099999999964,1238655.4,1.0,-0.08200749999999954
2000-12-04,-826.35,-0.0008263499999999642,1237829.05,1.0,-0.08283384999999963
2000-12-05,7043.65,0.007043649999999857,1244872.7,1.0,-0.07579019999999972
2000-12-06,8302.85,0.008302850000000144,1253175.55,1.0,-0.06748734999999963
2000-12-07,1613.35,0.0016133499999999642,1254788.9,1.0,-0.06587399999999953
2000-12-08,10781.9,0.010781900000000035,1265570.8,1.0,-0.05509209999999963
2000-12-11,11175.4,0.011175399999999856,1276746.2,1.0,-0.04391669999999972
2000-12-12,2715.15,0.002715150000000036,1279461.35,1.0,-0.04120154999999958
2000-12-13,12946.15,0.012946150000000036,1292407.5,1.0,-0.028255399999999674
2000-12-14,-3148.0,-0.003148,1289259.5,1.0,-0.03140339999999967
2000-12-15,-24829.85,-0.024829849999999966,1264429.65,-1.0,-0.05623324999999977
2000-12-18,-4446.55,-0.004446549999999893,1259983.1,-1.0,-0.06067979999999958
2000-12-19,8342.2,0.008342199999999928,1268325.3,-1.0,-0.05233759999999963
2000-12-20,10231.0,0.010231,1278556.3,-1.0,-0.042106599999999626
2000-12-21,16487.65,0.016487650000000034,1295043.95,-1.0,-0.025618949999999488
2000-12-22,28764.85,0.028764849999999967,1323808.8,-1.0,0.0
2000-12-26,23059.1,0.023059099999999964,1346867.9,-1.0,0.0
2000-12-27,-11372.15,-0.011372150000000036,1335495.75,-1.0,-0.011372149999999907
2000-12-28,-18730.6,-0.018730599999999965,1316765.15,-1.0,-0.03010275
2000-12-29,-13965.3,-0.013965300000000036,1302799.85,-1.0,-0.04406804999999982
2001-01-01,13136.85,0.013136850000000071,1315936.7,-1.0,-0.03093119999999972
2001-01-02,-17318.55,-0.017318550000000037,1298618.15,1.0,-0.04824975
2001-01-03,16253.4,0.01625339999999993,1314871.55,1.0,-0.03199635000000009
2001-01-04,17713.05,0.017713050000000036,1332584.6,1.0,-0.014283299999999813
2001-01-05,12821.25,0.01282125,1345405.85,1.0,-0.0014620499999998136
2001-01-08,-15227.7,-0.015227699999999964,1330178.15,1.0,-0.01668975
2001-01-09,907.35,0.0009073499999998924,1331085.5,1.0,-0.01578239999999991
2001-01-10,-19330.5,-0.0193305,1311755.0,-1.0,-0.035112899999999905
2001-01-11,7574.4,0.007574399999999929,1319329.4,-1.0,-0.0275385
2001-01-12,-4773.45,-0.004773449999999965,1314555.95,-1.0,-0.03231194999999995
2001-01-15,-591.75,-0.00059175,1313964.2,-1.0,-0.03290369999999995
2001-01-16,-6075.3,-0.006075300000000036,1307888.9,-1.0,-0.038979
2001-01-17,-8284.5,-0.0082845,1299604.4,1.0,-0.0472635
2001-01-18,3274.35,0.0032743500000000716,1302878.75,1.0,-0.04398914999999991
2001-01-19,17713.05,0.01771304999999986,1320591.8,1.0,-0.026276100000000094
2001-01-22,14123.1,0.01412310000000007,1334714.9,1.0,-0.012153
2001-01-23,4970.7,0.004970699999999964,1339685.6,1.0,-0.007182300000000047
2001-01-24,9112.95,0.009112949999999965,1348798.55,1.0,0.0
2001-01-25,2958.75,0.00295875,1351757.3,1.0,0.0
2001-01-29,-20869.05,-0.020869049999999858,1330888.25,1.0,-0.020869049999999813
2001-01-30,29942.55,0.029942549999999856,1360830.8,1.0,0.0
2001-01-31,-6115.2,-0.006115199999999901,1354715.6,1.0,-0.0061151999999999535
2001-02-01,-9209.2,-0.009209200000000067,1345506.4,1.0,-0.015324399999999906
2001-02-02,15470.0,0.01547,1360976.4,1.0,0.0
2001-02-05,1128.4,0.001128399999999967,1362104.8,1.0,0.0
2001-02-06,5168.8,0.005168800000000099,1367273.6,1.0,0.0
2001-02-07,-11939.2,-0.011939200000000066,1355334.4,1.0,-0.011939199999999954
2001-02-08,15797.6,0.015797600000000033,1371132.0,1.0,0.0
2001-02-09,7243.6,0.007243600000000033,1378375.6,1.0,0.0
2001-02-12,-728.0,-0.000728,1377647.6,1.0,-0.000728
2001-02-13,-8226.4,-0.008226399999999967,1369421.2,1.0,-0.008954399999999908
2001-02-14,1492.4,0.0014923999999999669,1370913.6,1.0,-0.007462
2001-02-15,17654.0,0.017654,1388567.6,1.0,0.0
2001-02-16,-24096.8,-0.0240968000000001,1364470.8,-1.0,-0.024096800000000047
2001-02-19,-254.8,-0.0002548000000000993,1364216.0,-1.0,-0.024351600000000095
2001-02-20,1092.0,0.001092,1365308.0,-1.0,-0.023259600000000092
2001-02-21,10701.6,0.010701600000000033,1376009.6,-1.0,-0.012558000000000232
2001-02-22,11393.2,0.011393200000000067,1387402.8,-1.0,-0.0011648000000000465
2001-02-23,26535.6,0.026535599999999868,1413938.4,-1.0,0.0
2001-02-26,182.0,0.000182,1414120.4,-1.0,0.0
2001-02-27,9900.8,0.0099008000000001,1424021.2,-1.0,0.0
2001-02-28,-36936.9,-0.03693689999999997,1387084.3,-1.0,-0.036936899999999905
2001-03-01,-8819.1,-0.008819100000000033,1378265.2,1.0,-0.045756
2001-03-02,-39335.4,-0.039335399999999965,1338929.8,-1.0,-0.0850913999999999
2001-03-05,27306.0,0.027306,1366235.8,-1.0,-0.057785399999999904
2001-03-07,-12066.3,-0.012066299999999934,1354169.5,-1.0,-0.06985169999999973
2001-03-08,6125.4,0.006125399999999967,1360294.9,-1.0,-0.06372629999999982
2001-03-09,22804.2,0.0228041999999999,1383099.1,-1.0,-0.04092210000000009
2001-03-12,36752.4,0.03675240000000013,1419851.5,-1.0,-0.004169699999999721
2001-03-13,66309.3,0.06630929999999993,1486160.8,-1.0,0.0
2001-03-14,-39778.2,-0.03977820000000007,1446382.6,-1.0,-0.03977820000000019
2001-03-15,-11143.8,-0.011143799999999933,1435238.8,-1.0,-0.050922
2001-03-16,9667.8,0.009667799999999933,1444906.6,-1.0,-0.041254200000000185
2001-03-19,-7084.8,-0.007084799999999933,1437821.8,-1.0,-0.048339
2001-03-20,9999.9,0.009999899999999966,1447821.7,-1.0,-0.03833910000000009
2001-03-21,-17047.8,-0.017047799999999932,1430773.9,-1.0,-0.055386899999999906
2001-03-22,12287.7,0.012287699999999898,1443061.6,-1.0,-0.043099200000000185
2001-03-23,9077.4,0.009077400000000135,1452139.0,-1.0,-0.03402179999999981
2001-03-26,-147.6,-0.00014760000000003357,1451991.4,-1.0,-0.034169399999999905
2001-03-27,-9114.3,-0.009114300000000101,1442877.1,1.0,-0.04328370000000019
2001-03-28,17306.1,0.017306099999999866,1460183.2,1.0,-0.025977600000000094
2001-03-29,-738.0,-0.000738,1459445.2,1.0,-0.026715600000000093
2001-03-30,-40585.5,-0.040585499999999886,1418859.7,-1.0,-0.0673011000000001
2001-04-02,23142.0,0.02314200000000012,1442001.7,-1.0,-0.04415910000000009
2001-04-03,478.5,0.00047849999999996046,1442480.2,-1.0,-0.04368060000000009
2001-04-04,15442.5,0.0154425,1457922.7,-1.0,-0.028238100000000092
2001-04-06,-10440.0,-0.01044,1447482.7,-1.0,-0.03867810000000009
2001-04-09,1696.5,0.0016965000000000396,1449179.2,-1.0,-0.036981600000000094
2001-04-10,21141.0,0.02114099999999996,1470320.2,-1.0,-0.015840600000000093
2001-04-11,27013.5,0.02701349999999996,1497333.7,-1.0,0.0
2001-04-12,21532.5,0.0215325,1518866.2,-1.0,0.0
2001-04-16,-13702.5,-0.0137025,1505163.7,-1.0,-0.0137025
2001-04-17,-9004.5,-0.00900449999999992,1496159.2,-1.0,-0.022707
2001-04-18,-32799.0,-0.032799000000000036,1463360.2,1.0,-0.055506
2001-04-19,29232.0,0.02923200000000012,1492592.2,1.0,-0.026274
2001-04-20,4132.5,0.0041325,1496724.7,1.0,-0.0221415
2001-04-23,6786.0,0.00678599999999996,1503510.7,1.0,-0.0153555
2001-04-24,217.5,0.0002175,1503728.2,1.0,-0.015138
2001-04-25,7612.5,0.0076125,1511340.7,1.0,-0.0075255
2001-04-26,-7569.0,-0.00756900000000004,1503771.7,1.0,-0.0150945
2001-04-27,-35409.0,-0.03540900000000004,1468362.7,-1.0,-0.0505035
2001-04-30,-12574.75,-0.01257474999999996,1455787.95,-1.0,-0.06307825
2001-05-02,-11993.0,-0.011993000000000082,1443794.95,1.0,-0.07507125
2001-05-03,-13022.25,-0.01302224999999996,1430772.7,-1.0,-0.0880935
2001-05-04,-5459.5,-0.005459499999999918,1425313.2,-1.0,-0.093553
2001-05-07,-4206.5,-0.004206500000000041,1421106.7,-1.0,-0.0977595
2001-05-08,-11948.25,-0.011948249999999919,1409158.45,1.0,-0.10970775
2001-05-09,-5996.5,-0.005996499999999837,1403161.95,1.0,-0.11570424999999977
2001-05-10,-4072.25,-0.0040722500000001625,1399089.7,1.0,-0.1197765
2001-05-11,-4788.25,-0.0047882499999999184,1394301.45,-1.0,-0.12456475
2001-05-14,0.0,0.0,1394301.45,-1.0,-0.12456475
2001-05-15,895.0,0.000895,1395196.45,-1.0,-0.12366975
2001-05-16,-2774.5,-0.0027744999999999185,1392421.95,-1.0,-0.12644424999999976
2001-05-17,-21927.5,-0.0219275,1370494.45,1.0,-0.14837174999999977
2001-05-18,-2908.75,-0.00290875,1367585.7,1.0,-0.15128049999999976
2001-05-21,-581.75,-0.0005817499999998779,1367003.95,1.0,-0.15186224999999975
2001-05-22,6444.0,0.006444000000000041,1373447.95,1.0,-0.14541824999999953
2001-05-23,12440.5,0.012440499999999879,1385888.45,1.0,-0.13297774999999976
2001-05-24,-1387.25,-0.0013872499999999593,1384501.2,1.0,-0.13436499999999976
2001-05-25,3535.25,0.003535250000000041,1388036.45,1.0,-0.13082974999999952
2001-05-28,13693.5,0.01369349999999996,1401729.95,1.0,-0.11713624999999976
2001-05-29,2282.25,0.0022822499999999592,1404012.2,1.0,-0.11485399999999976
2001-05-30,-13201.25,-0.01320125,1390810.95,1.0,-0.12805524999999976
2001-05-31,-4194.4,-0.004194399999999883,1386616.55,1.0,-0.13224964999999966
2001-06-01,-29360.8,-0.029360800000000156,1357255.75,-1.0,-0.1616104499999997
2001-06-04,10314.8,0.01031479999999996,1367570.55,-1.0,-0.15129564999999992
2001-06-05,1883.2,0.0018832000000000388,1369453.75,-1.0,-0.14941244999999972
2001-06-06,3124.4,0.003124399999999883,1372578.15,-1.0,-0.1462880499999998
2001-06-07,1284.0,0.001284,1373862.15,-1.0,-0.1450040499999998
2001-06-08,-11684.4,-0.011684399999999883,1362177.75,-1.0,-0.15668844999999973
2001-06-11,1241.2,0.0012411999999998443,1363418.95,-1.0,-0.15544725
2001-06-12,2354.0,0.002354,1365772.95,-1.0,-0.15309325
2001-06-13,-2225.6,-0.0022255999999999223,1363547.35,-1.0,-0.15531884999999987
2001-06-14,15664.8,0.01566479999999996,1379212.15,-1.0,-0.1396540499999998
2001-06-15,13610.4,0.013610400000000078,1392822.55,-1.0,-0.1260436499999999
2001-06-18,9116.4,0.009116399999999884,1401938.95,-1.0,-0.11692725
2001-06-19,-11256.4,-0.011256399999999884,1390682.55,-1.0,-0.1281836499999999
2001-06-20,1669.2,0.0016692000000000388,1392351.75,-1.0,-0.12651444999999972
2001-06-21,2011.6,0.002011599999999922,1394363.35,-1.0,-0.12450284999999986
2001-06-22,3252.8,0.003252799999999961,1397616.15,-1.0,-0.12125004999999982
2001-06-25,15194.0,0.015194,1412810.15,-1.0,-0.10605604999999982
2001-06-26,-23411.6,-0.02341159999999992,1389398.55,1.0,-0.1294676499999999
2001-06-27,-2140.0,-0.00214,1387258.55,1.0,-0.1316076499999999
2001-06-28,385.2,0.0003852000000000389,1387643.75,1.0,-0.1312224499999997
2001-06-29,17940.0,0.01794,1405583.75,1.0,-0.11328244999999972
2001-07-02,-10764.0,-0.010764,1394819.75,1.0,-0.12404644999999972
2001-07-03,-26013.0,-0.026013,1368806.75,-1.0,-0.15005944999999973
2001-07-04,807.3,0.0008073000000000816,1369614.05,-1.0,-0.14925214999999967
2001-07-05,-1704.3,-0.0017043000000000815,1367909.75,-1.0,-0.15095644999999971
2001-07-06,4305.6,0.00430559999999996,1372215.35,-1.0,-0.14665084999999986
2001-07-09,8028.15,0.008028150000000041,1380243.5,-1.0,-0.1386226999999997
2001-07-10,-13903.5,-0.0139035,1366340.0,-1.0,-0.15252619999999972
2001-07-11,-3004.95,-0.0030049499999999186,1363335.05,-1.0,-0.15553114999999967
2001-07-12,-20541.3,-0.02054130000000008,1342793.75,1.0,-0.17607244999999971
2001-07-13,-3318.9,-0.0033189000000000404,1339474.85,1.0,-0.17939134999999987
2001-07-16,-852.15,-0.0008521500000000407,1338622.7,1.0,-0.1802435
2001-07-17,583.05,0.0005830500000000815,1339205.75,1.0,-0.17966044999999972
2001-07-18,-6548.1,-0.0065480999999999595,1332657.65,1.0,-0.1862085499999998
2001-07-19,-179.4,-0.0001794000000000408,1332478.25,1.0,-0.18638794999999972
2001-07-20,-12244.05,-0.012244050000000081,1320234.2,-1.0,-0.198632
2001-07-23,1524.9,0.0015248999999998368,1321759.1,-1.0,-0.1971071000000001
2001-07-24,179.4,0.0001794000000000408,1321938.5,-1.0,-0.19692769999999996
2001-07-25,8656.05,0.008656050000000082,1330594.55,-1.0,-0.1882716499999999
2001-07-26,9687.6,0.009687599999999958,1340282.15,-1.0,-0.1785840499999998
2001-07-27,-2063.1,-0.0020630999999999592,1338219.05,-1.0,-0.1806471499999999
2001-07-30,-5023.2,-0.0050232000000001225,1333195.85,-1.0,-0.1856703500000001
2001-07-31,-5288.4,-0.005288399999999872,1327907.45,-1.0,-0.19095875
2001-08-01,7534.8,0.007534799999999958,1335442.25,-1.0,-0.18342394999999995
2001-08-02,-8564.4,-0.008564400000000085,1326877.85,1.0,-0.19198835000000009
2001-08-03,3650.4,0.0036503999999998723,1330528.25,1.0,-0.1883379500000002
2001-08-06,-1731.6,-0.0017315999999999148,1328796.65,1.0,-0.19006955000000006
2001-08-07,-2574.0,-0.002574,1326222.65,1.0,-0.19264355000000005
2001-08-08,-3369.6,-0.003369600000000128,1322853.05,1.0,-0.19601315000000039
2001-08-09,1170.0,0.00117,1324023.05,1.0,-0.19484315000000038
2001-08-10,514.8,0.0005148000000001703,1324537.85,-1.0,-0.1943283500000001
2001-08-13,2574.0,0.002574,1327111.85,-1.0,-0.1917543500000001
2001-08-14,-10717.2,-0.01071719999999983,1316394.65,1.0,-0.2024715499999998
2001-08-16,1404.0,0.001404,1317798.65,1.0,-0.20106754999999982
2001-08-17,-5101.2,-0.00510119999999983,1312697.45,1.0,-0.20616874999999976
2001-08-20,-4024.8,-0.00402480000000017,1308672.65,-1.0,-0.2101935499999998
2001-08-21,-982.8,-0.0009828000000001703,1307689.85,-1.0,-0.2111763500000001
2001-08-23,-1684.8,-0.0016847999999999575,1306005.05,1.0,-0.21286114999999992
2001-08-24,327.6,0.0003275999999999149,1306332.65,1.0,-0.21253355000000004
2001-08-27,2574.0,0.002574,1308906.65,1.0,-0.20995955000000005
2001-08-28,-2012.4,-0.002012399999999872,1306894.25,1.0,-0.21197194999999996
2001-08-29,-1544.4,-0.001544400000000085,1305349.85,-1.0,-0.2135163500000001
2001-08-30,4773.6,0.004773599999999915,1310123.45,-1.0,-0.20874275
2001-08-31,4861.6,0.004861600000000086,1314985.05,-1.0,-0.2038811499999999
2001-09-03,5758.4,0.0057583999999999145,1320743.45,-1.0,-0.19812275
2001-09-04,-2690.4,-0.002690399999999914,1318053.05,-1.0,-0.2008131499999999
2001-09-05,6749.6,0.0067496000000000856,1324802.65,-1.0,-0.1940635499999998
2001-09-06,7032.8,0.007032799999999828,1331835.45,-1.0,-0.18703075
2001-09-07,-660.8,-0.0006607999999998283,1331174.65,-1.0,-0.18769154999999982
2001-09-10,2076.8,0.0020767999999998284,1333251.45,-1.0,-0.18561475
2001-09-11,7504.8,0.007504800000000043,1340756.25,-1.0,-0.17810995000000018
2001-09-12,43140.8,0.04314080000000005,1383897.05,-1.0,-0.1349691499999999
2001-09-13,10053.6,0.010053599999999979,1393950.65,-1.0,-0.12491555000000004
2001-09-14,49088.0,0.049088,1443038.65,-1.0,-0.07582755000000005
2001-09-17,54610.4,0.054610400000000024,1497649.05,-1.0,-0.021217149999999907
2001-09-18,-34644.8,-0.034644800000000045,1463004.25,-1.0,-0.05586195000000019
2001-09-19,-9345.6,-0.009345599999999978,1453658.65,-1.0,-0.06520755000000004
2001-09-20,14679.2,0.014679200000000064,1468337.85,-1.0,-0.05052835000000009
2001-09-21,38845.6,0.03884559999999998,1507183.45,-1.0,-0.01168275
2001-09-24,-15387.2,-0.015387200000000064,1491796.25,-1.0,-0.027069950000000186
2001-09-25,9392.8,0.009392800000000043,1501189.05,-1.0,-0.017677149999999905
2001-09-26,-11280.8,-0.011280800000000042,1489908.25,-1.0,-0.028957950000000187
2001-09-27,-15387.2,-0.015387199999999957,1474521.05,1.0,-0.04434514999999991
2001-09-28,20570.0,0.02057000000000005,1495091.05,1.0,-0.023775149999999908
2001-10-01,-15125.0,-0.015125,1479966.05,1.0,-0.038900149999999904
2001-10-03,-7150.0,-0.00715,1472816.05,1.0,-0.04605014999999991
2001-10-04,19030.0,0.01902999999999995,1491846.05,1.0,-0.027020149999999906
2001-10-05,-2750.0,-0.00275,1489096.05,1.0,-0.02977014999999991
2001-10-08,-13255.0,-0.013254999999999949,1475841.05,1.0,-0.04302514999999991
2001-10-09,13310.0,0.0133099999999999,1489151.05,1.0,-0.029715150000000138
2001-10-10,27885.0,0.027885000000000024,1517036.05,1.0,-0.0018301500000001397
2001-10-11,21725.0,0.021725,1538761.05,1.0,0.0
2001-10-12,-4455.0,-0.00445499999999995,1534306.05,1.0,-0.004455
2001-10-15,660.0,0.000660000000000025,1534966.05,1.0,-0.003795
2001-10-16,19580.0,0.019579999999999948,1554546.05,1.0,0.0
2001-10-17,8250.0,0.00825,1562796.05,1.0,0.0
2001-10-18,-15125.0,-0.015125,1547671.05,1.0,-0.015125
2001-10-19,8415.0,0.008414999999999975,1556086.05,1.0,-0.00671
2001-10-22,8250.0,0.00825,1564336.05,1.0,0.0
2001-10-23,18425.0,0.018425,1582761.05,1.0,0.0
2001-10-24,-2695.0,-0.002694999999999925,1580066.05,1.0,-0.002694999999999767
