Dates,UP,Down,UP_DAYS,Down_Days,RS,RSI
2000-09-04,36.65000000000009,0.0,23.865804988685547,0.6801327484327502,35.08992184787488,97.22914334861913
2000-09-05,4.0,0.0,13.932902494342773,0.3400663742163751,40.97112667034125,97.61740968296034
2000-09-06,5.2999999999999545,0.0,9.616451247171364,0.17003318710818754,56.55631944987701,98.2625713222145
2000-09-07,7.400000000000091,0.0,8.508225623585727,0.08501659355409377,100.0772351361287,99.01065754454677
2000-09-08,26.0,0.0,17.254112811792865,0.042508296777046886,405.89988590438026,99.75423930194097
2000-09-11,0.0,17.25,8.627056405896433,8.646254148388524,0.9977796462881363,49.94442946408056
2000-09-12,17.25,0.0,12.938528202948216,4.323127074194262,2.9928632633033763,74.9553156705727
2000-09-13,0.0,14.850000000000136,6.469264101474108,9.586563537097199,0.6748261852581425,40.29231159615115
2000-09-14,0.0,5.599999999999909,3.234632050737054,7.593281768548554,0.4259860425744941,29.87308640170231
2000-09-15,0.0,26.90000000000009,1.617316025368527,17.24664088427432,0.09377571181662475,8.573577818881617
2000-09-18,0.0,59.75,0.8086580126842635,38.49832044213716,0.02100502056705756,2.0572886659647907
2000-09-19,0.0,35.84999999999991,0.40432900634213176,37.17416022106853,0.010876614399293879,1.07595865255594
2000-09-20,20.59999999999991,0.0,10.50216450317102,18.587080110534266,0.5650249765275879,36.10325617813728
2000-09-21,0.0,17.899999999999864,5.25108225158551,18.243540055267065,0.2878324182520419,22.350145420528634
2000-09-22,0.0,58.549999999999955,2.625541125792755,38.39677002763351,0.06837921845778167,6.400275976585149
2000-09-25,20.449999999999818,0.0,11.537770562896286,19.198385013816754,0.6009761005726653,37.53810568175862
2000-09-26,0.0,27.549999999999955,5.768885281448143,23.374192506908354,0.2468057572360252,19.795044721573575
2000-09-27,29.100000000000136,0.0,17.43444264072414,11.687096253454177,1.4917685507699405,59.86786173655629
2000-09-28,0.0,27.850000000000136,8.71722132036207,19.768548126727158,0.44096416512127923,30.602021604344714
2000-09-29,15.75,0.0,12.233610660181036,9.884274063363579,1.2376842833127581,55.31094321672762
2000-10-03,7.900000000000091,0.0,10.066805330090563,4.942137031681789,2.0369336717207274,67.07205003152407
2000-10-04,18.149999999999864,0.0,14.108402665045213,2.4710685158408947,5.709434026050945,85.09561319006542
2000-10-05,0.0,17.25,7.054201332522607,9.860534257920447,0.7153974772570095,41.704472971533065
2000-10-06,1.5,0.0,4.277100666261303,4.930267128960224,0.8675190520890353,46.45302285503408
2000-10-09,0.0,18.09999999999991,2.1385503331306515,11.515133564480067,0.18571650264893924,15.662808287987971
2000-10-10,0.0,29.799999999999955,1.0692751665653257,20.65756678224001,0.05176191261231292,4.921447714697081
2000-10-11,0.0,34.799999999999955,0.5346375832826629,27.728783391119983,0.019280960716577207,1.8916237484728669
2000-10-12,3.849999999999909,0.0,2.192318791641286,13.864391695559991,0.15812585505236168,13.65359855861368
2000-10-13,0.0,29.5,1.096159395820643,21.682195847779994,0.05055573722865699,4.812285101790209
2000-10-16,0.2999999999999545,0.0,0.6980796979102988,10.841097923889997,0.06439197420880911,6.049648603999799
2000-10-17,0.0,20.649999999999864,0.3490398489551494,15.74554896194493,0.022167524917596465,2.1686782623409613
2000-10-18,0.0,23.5,0.1745199244775747,19.622774480972467,0.00889374357570081,0.8815342182794978
2000-10-19,27.899999999999864,0.0,14.03725996223872,9.811387240486233,1.430711031801356,58.85977448915768
2000-10-20,0.0,29.950000000000045,7.01862998111936,19.88069362024314,0.3530374802402655,26.09221735510053
2000-10-23,6.050000000000182,0.0,6.534314990559771,9.94034681012157,0.6573528183047224,39.6628171771607
2000-10-24,8.149999999999864,0.0,7.342157495279817,4.970173405060785,1.4772437291229727,59.63255499473871
2000-10-25,29.799999999999955,0.0,18.571078747639888,2.4850867025303924,7.473010389830761,88.19781926385701
2000-10-27,6.050000000000182,0.0,12.310539373820035,1.2425433512651962,9.907533094346416,90.83202414927057
2000-10-30,0.0,13.900000000000091,6.155269686910017,7.5712716756326435,0.812976993907129,44.84210205861963
2000-10-31,6.599999999999909,0.0,6.377634843454963,3.7856358378163217,1.684693170892473,62.75179559280624
2000-11-01,26.0,0.0,16.18881742172748,1.8928179189081609,8.552760019868007,89.53182119177933
2000-11-02,23.200000000000045,0.0,19.69440871086376,0.9464089594540804,20.809617781116675,95.41486691772367
2000-11-03,18.299999999999955,0.0,18.997204355431858,0.4732044797270402,40.14586752515544,97.56962227278686
2000-11-06,0.0,3.449999999999818,9.498602177715929,1.9616022398634292,4.842267196012807,82.88335732603134
2000-11-07,8.25,0.0,8.874301088857965,0.9808011199317146,9.048012801490085,90.04778338009578
2000-11-08,12.149999999999864,0.0,10.512150544428915,0.4904005599658573,21.43584531216847,95.54284678786927
2000-11-09,6.0,0.0,8.256075272214456,0.24520027998292865,33.67074161901145,97.11572365255765
2000-11-10,0.0,29.049999999999955,4.128037636107228,14.647600139991441,0.2818234793859986,21.986138022763768
2000-11-13,0.0,29.59999999999991,2.064018818053614,22.123800069995674,0.09329404584761362,8.533298631045255
2000-11-14,34.94999999999982,0.0,18.507009409026715,11.061900034997837,1.6730407389755746,62.58942164932198
2000-11-15,1.25,0.0,9.878504704513357,5.530950017498919,1.786041217740093,64.10677653896472
2000-11-16,0.0,13.0,4.939252352256679,9.265475008749458,0.5330813959988565,34.77189126357737
2000-11-17,3.25,0.0,4.094626176128339,4.632737504374729,0.8838459274374498,46.91710264436138
2000-11-20,1.1000000000001364,0.0,2.597313088064238,2.3163687521873646,1.1212865333343731,52.85879657058227
2000-11-21,0.0,2.1000000000001364,1.298656544032119,2.2081843760937505,0.5881105572938731,37.03209166344241
2000-11-22,0.0,15.75,0.6493282720160595,8.979092188046875,0.07231558139924843,6.743871175021525
2000-11-23,0.0,6.0499999999999545,0.32466413600802974,7.514546094023415,0.04320475674056303,4.141541385945558
2000-11-24,10.0,0.0,5.162332068004015,3.7572730470117075,1.3739571235339951,57.876240051406306
2000-11-27,27.799999999999955,0.0,16.481166034001983,1.8786365235058538,8.772940282905465,89.76766488843516
2000-11-28,16.700000000000045,0.0,16.590583017001016,0.9393182617529269,17.662366093085616,94.64162263770777
2000-11-29,0.0,5.849999999999909,8.295291508500508,3.394659130876418,2.4436301816138064,70.96087711917531
2000-11-30,3.7000000000000455,0.0,5.997645754250277,1.697329565438209,3.5335776129615883,77.94236505092623
2000-12-01,13.299999999999955,0.0,9.648822877125117,0.8486647827191045,11.369415903191467,91.91554388803446
2000-12-04,0.0,1.0499999999999545,4.824411438562558,0.9493323913595295,5.081899114022188,83.5577673806782
2000-12-05,8.949999999999818,0.0,6.887205719281188,0.47466619567976476,14.50957700793942,93.55237090290666
2000-12-06,10.550000000000182,0.0,8.718602859640685,0.23733309783988238,36.73572265728702,97.34999112357825
2000-12-07,2.0499999999999545,0.0,5.38430142982032,0.11866654891994119,45.37337167741229,97.84359005216116
2000-12-08,13.700000000000045,0.0,9.542150714910182,0.059333274459970595,160.8229244342115,99.3820405832509
2000-12-11,14.199999999999818,0.0,11.871075357455,0.029666637229985297,400.149004601587,99.75071607095394
2000-12-12,3.4500000000000455,0.0,7.660537678727523,0.014833318614992649,516.4412548237655,99.80674134683355
2000-12-13,16.450000000000045,0.0,12.055268839363784,0.007416659307496324,1625.4311192613397,99.9385156870059
2000-12-14,0.0,4.0,6.027634419681892,2.0037083296537483,3.008239438084035,75.0513906305456
2000-12-15,0.0,31.549999999999955,3.013817209840946,16.77685416482685,0.17964137854637247,15.228473823776653
2000-12-18,5.649999999999864,0.0,4.331908604920405,8.388427082413425,0.5164148847407131,34.0549865302208
2000-12-19,0.0,10.599999999999909,2.1659543024602024,9.494213541206667,0.2281341464524212,18.57567002036444
2000-12-20,0.0,13.0,1.0829771512301012,11.247106770603335,0.09628939898220655,8.783209896182655
2000-12-21,0.0,20.950000000000045,0.5414885756150506,16.09855338530169,0.0336358530269832,3.2541298687038704
2000-12-22,0.0,36.549999999999955,0.2707442878075253,26.324276692650823,0.010284965887898881,1.0180262238050801
2000-12-26,0.0,29.299999999999955,0.13537214390376265,27.81213834632539,0.004867376331084889,0.4843799734902774
2000-12-27,14.450000000000045,0.0,7.292686071951904,13.906069173162695,0.5244246940771767,34.40148248153653
2000-12-28,23.799999999999955,0.0,15.54634303597593,6.953034586581348,2.2359076231231176,69.09676923858365
2000-12-29,17.700000000000045,0.0,16.623171517987988,3.476517293290674,4.7815587024603685,82.70362628032393
2001-01-01,0.0,16.65000000000009,8.311585758993994,10.063258646645382,0.825933830267265,45.23350280148825
2001-01-02,21.950000000000045,0.0,15.130792879497019,5.031629323322691,3.0071358415379525,75.0445195884301
2001-01-03,20.59999999999991,0.0,17.865396439748466,2.5158146616613455,7.101237110984502,87.65620625220195
2001-01-04,22.450000000000045,0.0,20.157698219874256,1.2579073308306727,16.024787936137475,94.12621171111705
2001-01-05,16.25,0.0,18.203849109937128,0.6289536654153364,28.943068640701885,96.66032893288468
2001-01-08,0.0,19.299999999999955,9.101924554968564,9.964476832707646,0.9134372740064165,47.73803073741906
2001-01-09,1.1499999999998636,0.0,5.125962277484214,4.982238416353823,1.0288472467834193,50.710927025904844
2001-01-10,0.0,24.5,2.562981138742107,14.741119208176912,0.17386611576415575,14.811409361703355
2001-01-11,0.0,9.599999999999909,1.2814905693710534,12.17055960408841,0.10529430125304733,9.526358828927059
2001-01-12,6.0499999999999545,0.0,3.665745284685504,6.085279802044205,0.6023955190119744,37.59343507047543
2001-01-15,0.75,0.0,2.207872642342752,3.0426399010221026,0.7256437548199738,42.05061170900108
2001-01-16,7.7000000000000455,0.0,4.9539363211713985,1.5213199505110513,3.2563408634109092,76.50564106375097
2001-01-17,10.5,0.0,7.726968160585699,0.7606599752555256,10.158242068658874,91.03801482485501
2001-01-18,4.150000000000091,0.0,5.938484080292895,0.3803299876277628,15.614030640426433,93.98099099705084
2001-01-19,22.449999999999818,0.0,14.194242040146356,0.1901649938138814,74.6417190434038,98.67797822068772
2001-01-22,17.90000000000009,0.0,16.047121020073224,0.0950824969069407,168.77050500450034,99.41096953209069
2001-01-23,6.2999999999999545,0.0,11.17356051003659,0.04754124845347035,235.02875657488033,99.57632281146101
2001-01-24,11.549999999999955,0.0,11.361780255018271,0.023770624226735176,477.97567899960774,99.7912211321275
2001-01-25,3.75,0.0,7.5558901275091355,0.011885312113367588,635.7334208338469,99.84294840395052
2001-01-29,0.0,26.449999999999818,3.7779450637545677,13.230942656056593,0.285538616708098,22.211593879558592
2001-01-30,37.94999999999982,0.0,20.86397253187719,6.615471328028296,3.15381497361815,75.92574521611498
2001-01-31,0.0,8.399999999999864,10.431986265938596,7.5077356640140795,1.389498343147718,58.15021161794627
2001-02-01,0.0,12.650000000000091,5.215993132969298,10.078867832007084,0.5175177628984342,34.10291303015681
2001-02-02,21.25,0.0,13.23299656648465,5.039433916003542,2.6258894921632203,72.42056046767725
2001-02-05,1.5499999999999545,0.0,7.391498283242302,2.519716958001771,2.933463720903015,74.57711393940536
2001-02-06,7.100000000000136,0.0,7.24574914162122,1.2598584790008855,5.751240526132243,85.18790737599605
2001-02-07,0.0,16.40000000000009,3.62287457081061,8.829929239500489,0.41029485883123074,29.09284227067657
2001-02-08,21.700000000000045,0.0,12.661437285405327,4.414964619750244,2.86784569660302,74.14581453240854
2001-02-09,9.950000000000045,0.0,11.305718642702686,2.207482309875122,5.121544391149506,83.66425306911448
2001-02-12,0.0,1.0,5.652859321351343,1.603741154937561,3.524795322454282,77.89955282535095
2001-02-13,0.0,11.299999999999955,2.8264296606756716,6.451870577468758,0.4380791007411305,30.462795858403155
2001-02-14,2.0499999999999545,0.0,2.438214830337813,3.225935288734379,0.7558164104694085,43.046437313303436
2001-02-15,24.25,0.0,13.344107415168907,1.6129676443671894,8.273016177211762,89.21602226406681
2001-02-16,0.0,33.100000000000136,6.672053707584453,17.356483822183662,0.3844127517957739,27.767206802822173
2001-02-19,0.3500000000001364,0.0,3.511026853792295,8.678241911091831,0.4045781265102535,28.804245123441348
2001-02-20,0.0,1.5,1.7555134268961474,5.089120955545916,0.3449541565686429,25.64802338309569
2001-02-21,0.0,14.700000000000045,0.8777567134480737,9.89456047777298,0.08871103627289516,8.148262791253543
2001-02-22,0.0,15.650000000000091,0.43887835672403686,12.772280238886536,0.03436178571997082,3.3220277657544273
2001-02-23,0.0,36.44999999999982,0.21943917836201843,24.611140119443178,0.008916254074253883,0.883745706172121
2001-02-26,0.0,0.25,0.10971958918100921,12.430570059721589,0.008826593523375921,0.8749366422378557
2001-02-27,0.0,13.600000000000136,0.05485979459050461,13.015285029860863,0.00421502828901866,0.41973363973653477
2001-02-28,50.049999999999955,0.0,25.05242989729523,6.507642514930431,3.8496936240455195,79.38014073627564
2001-03-01,11.950000000000045,0.0,18.501214948647636,3.2538212574652157,5.685996090350829,85.04336546886124
2001-03-02,0.0,53.299999999999955,9.250607474323818,28.276910628732587,0.3271434986580231,24.650197886575413
2001-03-05,0.0,37.0,4.625303737161909,32.6384553143663,0.14171331616683505,12.412338032687614
2001-03-07,16.34999999999991,0.0,10.487651868580908,16.31922765718315,0.6426561408967546,39.12298653970985
2001-03-08,0.0,8.299999999999955,5.243825934290454,12.309613828591552,0.425994349401166,29.87349491111648
2001-03-09,0.0,30.899999999999864,2.621912967145227,21.604806914295708,0.1213578523310167,10.822401794284005
2001-03-12,0.0,49.80000000000018,1.3109564835726135,35.702403457147945,0.03671899806818603,3.5418467431008764
2001-03-13,0.0,89.84999999999991,0.6554782417863068,62.77620172857392,0.010441508465587078,1.0333609989402675
2001-03-14,53.90000000000009,0.0,27.277739120893198,31.38810086428696,0.8690471347353643,46.496801422742685
2001-03-15,15.099999999999909,0.0,21.188869560446555,15.69405043214348,1.3501211591017295,57.449002315173274
2001-03-16,0.0,13.099999999999909,10.594434780223278,14.397025216071695,0.7358766565468325,42.39222030963346
2001-03-19,9.599999999999909,0.0,10.097217390111593,7.1985126080358475,1.4026810731483421,58.37982780254499
2001-03-20,0.0,13.549999999999955,5.048608695055797,10.374256304017901,0.48664776993224024,32.73457101102174
2001-03-21,23.09999999999991,0.0,14.074304347527853,5.187128152008951,2.7133134048513803,73.06987342642512
2001-03-22,0.0,16.649999999999864,7.037152173763927,10.918564076004408,0.64451260484237,39.19170962536636
2001-03-23,0.0,12.300000000000182,3.5185760868819633,11.609282038002295,0.3030830050785323,23.258917804723154
2001-03-26,0.20000000000004547,0.0,1.8592880434410044,5.8046410190011475,0.32031059928680095,24.26024599513363
2001-03-27,12.350000000000136,0.0,7.104644021720571,2.9023205095005737,2.4479184840075177,70.99699413897687
2001-03-28,23.449999999999818,0.0,15.277322010860194,1.4511602547502869,10.52766016768361,91.325212701851
2001-03-29,0.0,1.0,7.638661005430097,1.2255801273751434,6.232690001093617,86.17388551356694
2001-03-30,0.0,46.649999999999864,3.8193305027150486,23.937790063687505,0.1595523434934285,13.759822433952309
2001-04-02,0.0,26.600000000000136,1.9096652513575243,25.26889503184382,0.07557375377716229,7.026366486888051
2001-04-03,0.0,0.5499999999999545,0.9548326256787621,12.909447515921887,0.07396386441024047,6.88699749230922
2001-04-04,0.0,17.75,0.4774163128393811,15.329723757960943,0.03114317781437203,3.0202573691447583
2001-04-06,12.0,0.0,6.2387081564196905,7.664861878980472,0.8139361484814546,44.87126788684625
2001-04-09,0.0,1.9500000000000455,3.1193540782098452,4.807430939490258,0.6488609233231329,39.35207112649692
2001-04-10,0.0,24.299999999999955,1.5596770391049226,14.553715469745107,0.10716693220691628,9.679383396440528
2001-04-11,0.0,31.049999999999955,0.7798385195524613,22.80185773487253,0.03420065718416433,3.306965330817249
2001-04-12,0.0,24.75,0.38991925977623065,23.775928867436264,0.016399748752204072,1.6135136566432067
2001-04-16,15.75,0.0,8.069959629888116,11.887964433718132,0.6788344358601113,40.434864889599815
2001-04-17,10.349999999999909,0.0,9.209979814944013,5.943982216859066,1.5494628817733533,60.776051804903275
2001-04-18,37.700000000000045,0.0,23.45498990747203,2.971991108429533,7.89201213992399,88.75395147617795
2001-04-19,33.600000000000136,0.0,28.52749495373608,1.4859955542147665,19.19756413323232,95.04890791085724
2001-04-20,4.75,0.0,16.63874747686804,0.7429977771073832,22.394074369435554,95.72541326402508
2001-04-23,7.7999999999999545,0.0,12.219373738433998,0.3714988885536916,32.89208693465032,97.0494587662065
2001-04-24,0.25,0.0,6.234686869216999,0.1857494442768458,33.565036458061535,97.10690309494301
2001-04-25,8.75,0.0,7.492343434608499,0.0928747221384229,80.67150309684605,98.77558271602496
2001-04-26,0.0,8.700000000000045,3.7461717173042497,4.396437361069234,0.852092594444053,46.007019141493174
2001-04-27,0.0,40.700000000000045,1.8730858586521248,22.54821868053464,0.08307023650915348,7.669884529086261
2001-04-30,14.049999999999955,0.0,7.96154292932604,11.27410934026732,0.7061793254825098,41.389513689178095
2001-05-02,13.400000000000091,0.0,10.680771464663065,5.63705467013366,1.8947432816736927,65.45462230343907
2001-05-03,0.0,14.549999999999955,5.340385732331533,10.093527335066806,0.5290901342069022,34.60163154354056
2001-05-04,6.099999999999909,0.0,5.720192866165721,5.046763667533403,1.1334378312510631,53.12729598436
2001-05-07,4.7000000000000455,0.0,5.210096433082883,2.5233818337667016,2.0647277250568417,67.37067401374284
2001-05-08,13.349999999999909,0.0,9.280048216541395,1.2616909168833508,7.355246909017241,88.03147278722824
2001-05-09,0.0,6.699999999999818,4.640024108270698,3.9808454584415847,1.1655876011040045,53.82315638073446
2001-05-10,0.0,4.550000000000182,2.320012054135349,4.265422729220884,0.543911401381574,35.22944392371565
2001-05-11,0.0,5.349999999999909,1.1600060270676744,4.807711364610396,0.24128029723383324,19.438018775575614
2001-05-14,0.0,0.0,0.5800030135338372,2.403855682305198,0.24128029723383324,19.438018775575614
2001-05-15,0.0,1.0,0.2900015067669186,1.701927841152599,0.17039588856512297,14.558824943756775
2001-05-16,3.099999999999909,0.0,1.6950007533834137,0.8509639205762995,1.9918597162562495,66.57597297872937
2001-05-17,24.5,0.0,13.097500376691707,0.4254819602881498,30.782739573310387,96.85363812740752
2001-05-18,0.0,3.25,6.548750188345854,1.837740980144075,3.5634783460248274,78.0868906528047
2001-05-21,0.0,0.6499999999998636,3.274375094172927,1.2438704900719693,2.6324083739485404,72.47005575771843
2001-05-22,7.2000000000000455,0.0,5.237187547086486,0.6219352450359846,8.420792339536035,89.38518158601882
2001-05-23,13.899999999999864,0.0,9.568593773543174,0.3109676225179923,30.770385984442942,96.85241469685111
2001-05-24,0.0,1.5499999999999545,4.784296886771587,0.9304838112589734,5.141730386795538,83.71794368977905
2001-05-25,3.9500000000000455,0.0,4.367148443385816,0.4652419056294867,9.386833796660964,90.3724270593271
2001-05-28,15.299999999999955,0.0,9.833574221692885,0.23262095281474335,42.27295135156733,97.68908759683252
2001-05-29,2.5499999999999545,0.0,6.19178711084642,0.11631047640737167,53.23499053653596,98.15617189178573
2001-05-30,0.0,14.75,3.09589355542321,7.433155238203685,0.41649790112164686,29.4033546249412
2001-05-31,0.0,4.899999999999864,1.547946777711605,6.1665776191017745,0.25102202118021494,20.065355919426636
2001-06-01,0.0,34.30000000000018,0.7739733888558025,20.233288809550977,0.038252475716674096,3.6843134604874876
2001-06-04,0.0,12.049999999999955,0.38698669442790123,16.141644404775466,0.023974428176190783,2.341311219938561
2001-06-05,0.0,2.2000000000000455,0.19349334721395062,9.170822202387756,0.02109880040674781,2.066283928484026
2001-06-06,0.0,3.6499999999998636,0.09674667360697531,6.41041110119381,0.015092116882949706,1.4867731343725836
2001-06-07,0.0,1.5,0.048373336803487654,3.955205550596905,0.012230296550880227,1.2082523702910635
2001-06-08,13.649999999999864,0.0,6.849186668401676,1.9776027752984524,3.4633783659451134,77.59544636345765
2001-06-11,0.0,1.449999999999818,3.424593334200838,1.7138013876491351,1.9982439965802803,66.64714409032172
2001-06-12,0.0,2.75,1.712296667100419,2.2319006938245676,0.7671921388967539,43.41305747182118
2001-06-13,2.599999999999909,0.0,2.156148333550164,1.1159503469122838,1.9321185207890275,65.89496662873975
2001-06-14,0.0,18.299999999999955,1.078074166775082,9.70797517345612,0.11105036297608069,9.995079132022326
2001-06-15,0.0,15.900000000000091,0.539037083387541,12.803987586728105,0.042099156980304836,4.039841765374405
2001-06-18,0.0,10.649999999999864,0.2695185416937705,11.726993793363985,0.02298274787578419,2.2466408083135008
2001-06-19,13.149999999999864,0.0,6.709759270846817,5.863496896681992,1.1443272485815936,53.3653270198628
2001-06-20,0.0,1.9500000000000455,3.3548796354234085,3.906748448341019,0.8587396091110092,46.20010274175649
2001-06-21,0.0,2.349999999999909,1.6774398177117043,3.128374224170464,0.536201776869103,34.904384628555974
2001-06-22,0.0,3.7999999999999545,0.8387199088558521,3.4641871120852095,0.24211160705779508,19.491936608763183
2001-06-25,0.0,17.75,0.41935995442792606,10.607093556042605,0.039535802358321506,3.8032170001869474
2001-06-26,27.34999999999991,0.0,13.884679977213917,5.303546778021302,2.6179989652875553,72.36041221696367
2001-06-27,0.0,2.5,6.942339988606959,3.901773389010651,1.7792781118862686,64.01943383343851
2001-06-28,0.4500000000000455,0.0,3.696169994303502,1.9508866945053256,1.8946102839871575,65.45303505857244
2001-06-29,20.0,0.0,11.848084997151751,0.9754433472526628,12.146358915176258,92.39333106259869
2001-07-02,0.0,12.0,5.924042498575876,6.487721673626331,0.9131160053702819,47.72925441045323
2001-07-03,0.0,29.0,2.962021249287938,17.743860836813166,0.16693217313464476,14.305216445119257
2001-07-04,0.0,0.900000000000091,1.481010624643969,9.321930418406629,0.15887381241546683,13.709328031524194
2001-07-05,1.900000000000091,0.0,1.69050531232203,4.660965209203314,0.3626942567569568,26.615967225115057
2001-07-06,0.0,4.7999999999999545,0.845252656161015,4.730482604601635,0.1786821191010797,15.159483308133275
2001-07-09,0.0,8.950000000000045,0.4226263280805075,6.84024130230084,0.061785295196874035,5.819000835325937
