Dates,0,1,2,3,4,5,6,7
2007-06-26,67.89999999999964,54.349999999999454,1952.0999999999985,1757.0999999999985,1808.0999999999985,1.079641612742658,0.9717935954869753,0.10784801725568272
2007-06-27,32.349999999999454,91.84999999999945,1940.449999999998,1485.949999999998,1730.4999999999982,1.121323316960416,0.8586824617162667,0.26264085524414926
2007-06-28,66.94999999999982,44.44999999999982,1942.3999999999978,1235.4999999999982,1565.3499999999985,1.2408726482895196,0.7892803526367901,0.4515922956527295
2007-06-29,298.85000000000036,16.0,2041.3499999999985,1116.5499999999984,1712.8999999999987,1.1917508319224708,0.651847743592737,0.5399030883297338
2007-07-02,274.0,63.75,2283.3999999999987,966.7999999999984,1686.2999999999984,1.354088833540889,0.5733262171618332,0.7807626163790558
2007-07-03,190.89999999999964,59.0,2355.7999999999984,893.7999999999984,1730.8499999999985,1.361065372504839,0.5163936794060716,0.8446716930987673
2007-07-04,215.0,100.5,2439.8999999999987,924.8499999999985,1781.8499999999985,1.36930718073912,0.5190392008305971,0.8502679799085229
2007-07-05,119.44999999999982,213.0,2407.8999999999987,1102.0499999999993,1837.8999999999987,1.3101365689101694,0.5996245715218456,0.7105119973883238
2007-07-06,108.0,134.94999999999982,2395.999999999999,1159.999999999999,1827.8999999999987,1.3107938071010454,0.6346080201323923,0.6761857869686532
2007-07-09,138.89999999999964,85.0,2294.8999999999987,1119.999999999999,1696.7999999999984,1.352487034417728,0.6600660066006602,0.6924210278170678
2007-07-10,141.0,101.84999999999945,2038.8999999999987,1220.8499999999985,1655.7999999999984,1.2313685227684508,0.7373173088537261,0.4940512139147246
2007-07-11,52.899999999999636,171.0,1927.949999999998,1311.8499999999985,1657.8999999999978,1.1628867844863988,0.7912720911997106,0.37161469328668817
2007-07-12,200.0,34.94999999999982,1930.449999999998,1314.1499999999978,1676.4999999999973,1.1514762898896518,0.78386519534745,0.36761109454220176
2007-07-13,195.0,11.0,2101.199999999998,1181.6499999999978,1718.0499999999975,1.2230144640726412,0.6877855708506735,0.5352288932219678
2007-07-16,174.94999999999982,94.0,2208.249999999998,1221.2999999999984,1851.199999999998,1.192874891961971,0.6597342264477094,0.5331406655142615
2007-07-17,219.0,105.94999999999982,2394.8999999999987,1235.3999999999987,1918.7999999999984,1.2481238273921205,0.6438398999374608,0.6042839274546596
2007-07-18,80.0,194.0,2407.949999999999,1384.949999999999,2008.0499999999984,1.199148427578995,0.689698961679241,0.5094494658997539
2007-07-19,194.0,19.949999999999818,2303.0999999999985,1388.8999999999987,1835.6499999999987,1.25465094108354,0.7566257184103722,0.49802522267316784
2007-07-20,124.94999999999982,95.0,2154.0499999999984,1420.1499999999987,1881.749999999999,1.144705726052876,0.7546964261990166,0.39000929985385935
2007-07-23,24.899999999999636,203.0,1988.0499999999984,1564.1499999999987,1795.0999999999985,1.107487048075316,0.8713442148069745,0.2361428332683415
2007-07-24,148.44999999999982,54.849999999999454,1921.4999999999982,1518.4999999999982,1750.9999999999982,1.0973729297544261,0.8672187321530552,0.2301541976013709
2007-07-25,14.949999999999818,218.44999999999982,1816.9999999999982,1523.949999999998,1696.0499999999984,1.0713127561097844,0.8985289348780988,0.17278382123168556
2007-07-26,79.10000000000036,158.80000000000018,1788.0999999999985,1547.7999999999984,1745.949999999999,1.0241415848105615,0.8865087774563987,0.13763280735416283
2007-07-27,61.25,409.10000000000036,1710.449999999999,1871.8999999999987,1908.3499999999995,0.8962978489270833,0.9808997301333608,-0.08460188120627754
2007-07-30,335.5,174.84999999999945,1904.949999999999,1944.8999999999987,2101.7999999999993,0.9063421828908552,0.9253497002569223,-0.019007517366067095
2007-07-31,306.89999999999964,251.5,2158.949999999999,2025.3999999999987,2242.8499999999995,0.9625922375548964,0.9030474619345918,0.05954477562030458
2007-08-01,175.0,377.0,2133.949999999999,2367.449999999999,2478.3999999999996,0.8610192059393154,0.9552332149774044,-0.09421400903808907
2007-08-02,229.94999999999982,296.0,2168.8999999999987,2652.449999999999,2616.3499999999995,0.8289793032277788,1.0137978481472278,-0.18481854491944905
2007-08-03,319.8000000000002,24.899999999999636,2313.749999999999,2583.3499999999985,2576.8499999999995,0.8978985971243959,1.0025224595921374,-0.10462386246774147
2007-08-06,54.94999999999982,264.8000000000002,2149.699999999999,2742.199999999999,2664.499999999999,0.806793019328204,1.029161193469694,-0.22236817414149002
2007-08-07,315.0,49.94999999999982,2384.699999999999,2598.1499999999987,2670.449999999999,0.8929955625456383,0.9729259113632533,-0.07993034881761507
2007-08-08,188.94999999999982,45.0,2379.6499999999987,2623.199999999999,2732.499999999998,0.8708691674290944,0.9600000000000002,-0.08913083257090582
2007-08-09,205.0,191.0,2459.699999999999,2719.199999999999,2894.499999999998,0.8497840732423564,0.9394368630160652,-0.08965278977370883
2007-08-10,123.0,565.0,2557.7999999999993,3081.199999999999,3103.3999999999987,0.8241928207772122,0.9928465553908616,-0.1686537346136494
2007-08-13,192.0,49.75,2601.3499999999995,3076.0999999999995,3089.749999999999,0.8419289586536128,0.9955821668419776,-0.1536532081883648
2007-08-14,99.75,68.80000000000018,2686.1499999999996,2926.45,3038.5499999999993,0.8840236296917938,0.9631074032021855,-0.07908377351039164
2007-08-16,173.19999999999982,430.4499999999998,2780.249999999999,3198.0999999999995,3321.7999999999984,0.8369709193810586,0.9627611535914267,-0.12579023421036806
2007-08-17,95.5,409.5,2814.499999999999,3198.499999999999,3320.0499999999984,0.8477281968645052,0.9633891055857594,-0.11566090872125423
2007-08-20,454.5,9.949999999999818,2933.499999999999,3033.5999999999995,3313.949999999999,0.8851974230148313,0.9154030688453357,-0.030205645830504446
2007-08-21,110.0,385.0,2736.5999999999995,3167.0999999999995,3402.949999999999,0.8041846045343012,0.9306924874006378,-0.12650788286633663
2007-08-22,164.0,440.1999999999998,2725.5999999999995,3230.2999999999993,3290.699999999999,0.8282736195946152,0.9816452426535389,-0.1533716230589237
2007-08-23,315.1999999999998,244.0,2810.8499999999995,3178.2999999999993,3360.749999999999,0.8363758089712119,0.9457115227255821,-0.10933571375437023
2007-08-24,139.89999999999964,311.0,2630.949999999999,3464.3999999999996,3346.199999999999,0.7862500747116131,1.0353236507082664,-0.24907357599665325
2007-08-27,415.0,79.10000000000036,2990.999999999999,3278.7,3431.8999999999996,0.8715288907019434,0.9553600046621405,-0.08383111396019716
2007-08-28,216.0,73.94999999999982,2891.999999999999,3302.7,3376.8999999999996,0.8564067635997511,0.978027184696023,-0.12162042109627191
2007-08-29,119.94999999999982,255.0,2822.999999999999,3512.7,3504.75,0.8054782794778512,1.0022683500962979,-0.19679007061844667
2007-08-30,340.0,15.0,2957.999999999999,3336.7,3271.0,0.9043106083766429,1.0200856007337205,-0.11577499235707756
2007-08-31,199.80000000000018,19.949999999999818,3034.7999999999993,2791.6499999999996,3136.55,0.9675598986147197,0.8900384180070458,0.07752148060767394
2007-09-03,216.94999999999982,32.80000000000018,3059.749999999999,2774.7,3144.6500000000005,0.973001764902294,0.882355747062471,0.09064601783982296
2007-09-04,161.0,67.0,3120.999999999999,2772.8999999999996,3210.8500000000004,0.9720167556877458,0.8636030957534607,0.10841365993428509
2007-09-05,119.89999999999964,108.0,3067.699999999999,2450.45,2902.6000000000004,1.0568800385860948,0.8442258664645489,0.21265417212154591
2007-09-06,139.89999999999964,134.89999999999964,3112.0999999999985,2175.8499999999995,2767.95,1.1243338933145464,0.78608717643021,0.3382467168843364
2007-09-07,230.0,61.69999999999982,2887.5999999999985,2227.5999999999995,2603.45,1.1091436363287173,0.8556338704411453,0.253509765887572
2007-09-10,64.80000000000018,185.0,2842.3999999999987,2027.5999999999995,2376.45,1.1960697679311574,0.8532054114330196,0.34286435649813773
2007-09-11,156.0,73.0,2834.3999999999987,1660.3999999999996,2228.25,1.2720296196566807,0.7451587568719846,0.5268708627846961
2007-09-12,75.0,122.89999999999964,2594.199999999999,1539.2999999999993,2015.1499999999996,1.2873483363521323,0.7638637322283699,0.5234846041237624
2007-09-13,149.54999999999927,95.0,2603.8499999999985,1323.2999999999993,2021.8999999999996,1.2878233344873629,0.6544834066966712,0.6333399277906917
2007-09-14,260.0,27.649999999999636,2448.8499999999985,1271.8499999999985,1858.5499999999993,1.3176131930806272,0.6843238008124608,0.6332893922681664
2007-09-17,75.0,190.05000000000018,2307.8499999999985,1387.949999999999,1888.6499999999996,1.2219574828581257,0.7348900007942176,0.48706748206390804
2007-09-18,227.05000000000018,79.0,2414.949999999999,1211.949999999999,1789.6499999999996,1.34939792696896,0.6771994524068947,0.6721984745620653
2007-09-19,514.0,128.0,2588.949999999999,1324.949999999999,2066.2,1.2530006775723546,0.6412496370148093,0.6117510405575453
2007-09-20,229.5,72.0,2618.6499999999987,1376.999999999999,2010.3499999999995,1.3025841271420397,0.6849553560325314,0.6176287711095083
2007-09-21,197.0,112.5,2598.699999999999,1456.699999999999,2103.499999999999,1.2354171618730687,0.6925124792013309,0.5429046826717379
2007-09-24,328.0,29.949999999999818,2765.699999999999,1419.6499999999987,2137.249999999999,1.2940460872616681,0.6642414317464028,0.6298046555152653
2007-09-25,179.94999999999982,179.0,2825.749999999999,1490.6499999999987,2246.3499999999995,1.2579295301266498,0.6635875976584232,0.5943419324682265
2007-09-26,369.0,100.0,3054.8499999999995,1455.749999999999,2331.45,1.3102790109159534,0.6243968345879171,0.6858821763280364
2007-09-27,330.0,109.0,3154.8499999999995,1503.0499999999993,2393.6499999999996,1.3180080630000208,0.6279322373780626,0.6900758256219582
2007-09-28,415.0,72.0,3505.0499999999993,1390.0499999999993,2593.0,1.3517354415734668,0.5360779020439642,0.8156575395295026
2007-10-01,960.0,210.0,4309.049999999999,1527.0499999999993,3359.0,1.2828371539148553,0.45461446859184257,0.8282226853230128
2007-10-03,275.0,1015.8500000000004,4509.049999999999,2420.0,3685.9500000000007,1.2233074241376032,0.6565471588057351,0.5667602653318681
2007-10-04,297.85000000000036,369.0,4657.35,2694.0,3793.800000000001,1.2276213822552584,0.7101059623596392,0.5175154198956192
2007-10-05,208.0,274.89999999999964,4605.35,2941.25,3893.7000000000007,1.1827696021778769,0.7553869070549861,0.42738269512289073
2007-10-08,124.89999999999964,543.5,4655.25,3294.7,4197.150000000001,1.1091454915835743,0.7849850493787449,0.3241604422048294
2007-10-09,428.0,414.0,4856.2,3629.7,4429.650000000001,1.096294289616561,0.8194101114083504,0.27688417820821065
2007-10-10,561.0,29.5,4903.2,3531.2,4251.85,1.1531921398920468,0.830509072521373,0.32268306737067387
2007-10-11,265.0,85.0,4938.7,3544.2,4328.35,1.1410121639885868,0.8188339667540747,0.32217819723451213
2007-10-12,129.05000000000018,284.89999999999964,4870.75,3716.5999999999995,4385.25,1.1107120460635083,0.847522946240237,0.2631890998232712
2007-10-15,414.89999999999964,141.05000000000018,4957.65,3827.7,4596.8,1.0785002610511658,0.8326879568395404,0.24581230421162537
2007-10-16,515.0,69.0,5292.7,3717.7,4651.8,1.1377746248763918,0.7991960101466098,0.338578614729782
2007-10-17,21.0,815.0,4944.7,4432.7,5167.3,0.9569214096336578,0.8578367812977763,0.0990846283358815
2007-10-18,519.0,765.0,5133.7,5088.7,5742.3,0.894014593455584,0.886178012294725,0.007836581160858946
2007-10-19,215.0,956.75,4933.7,5973.45,5827.7,0.8465947114642141,1.0250098666712426,-0.17841515520702855
2007-10-22,312.75,380.0,4286.45,6143.45,5240.7,0.8179155456332169,1.172257522850001,-0.35434197721678407
2007-10-23,794.8999999999996,145.05000000000018,4806.349999999999,5272.65,5361.099999999999,0.8965231016022831,0.9835015202104046,-0.0869784186081215
2007-10-24,531.2499999999991,69.89999999999964,5039.749999999998,4973.549999999999,5336.899999999999,0.9443216099233637,0.931917405235249,0.01240420468811465
2007-10-25,493.0,125.29999999999927,5324.749999999998,4823.949999999999,5483.999999999999,0.9709609773887672,0.8796407731582786,0.09132020423048859
2007-10-26,674.0,267.89999999999964,5873.8499999999985,4548.3499999999985,5610.399999999999,1.046957436189933,0.8106997718522743,0.2362576643376587
2007-10-29,873.8999999999996,150.0,6319.749999999998,4284.3499999999985,5552.849999999999,1.1381092592092348,0.7715587491108168,0.366550510098418
2007-10-30,770.7999999999993,262.0,6529.549999999997,4516.8499999999985,6239.649999999999,1.0464609393155062,0.7238947697386872,0.32256616957681905
2007-10-31,268.0,865.7999999999993,6532.549999999997,5297.649999999998,6336.649999999999,1.0309153890462623,0.8360332352268153,0.19488215381944707
2007-11-01,482.0,130.0,6885.499999999997,5142.749999999998,6408.749999999999,1.0743904817632142,0.8024575775307196,0.2719329042324946
2007-11-02,635.0,353.0,7105.599999999998,5354.699999999998,6686.449999999999,1.0626864778769,0.8008285413036812,0.2618579365732189
2007-11-05,723.0,269.0,7313.599999999998,5554.699999999998,6763.449999999999,1.0813416229882677,0.821282038013144,0.2600595849751237
2007-11-06,198.95000000000073,507.0,7491.549999999998,5246.699999999998,6352.9,1.1792331061405026,0.8258747973366491,0.35335830880385344
2007-11-07,220.0,428.9500000000007,7192.549999999998,4910.649999999999,5882.9,1.2226197963589385,0.8347328698431045,0.387886926515834
2007-11-08,86.0,545.0,7063.549999999998,4498.899999999999,5749.299999999999,1.228593046109961,0.7825126537143651,0.44608039239559594
2007-11-09,124.0,360.0,6874.799999999998,4478.899999999999,5783.299999999999,1.1887330762713328,0.7744540314353395,0.4142790448359933
2007-11-12,210.04999999999927,524.0,6289.949999999998,4857.8499999999985,5659.0999999999985,1.111475322931208,0.8584138820660528,0.25306144086515514
2007-11-13,719.4500000000007,215.0,6478.15,5002.949999999999,5942.200000000001,1.0901938675911276,0.841935646730167,0.2482582208609606
2007-11-14,969.9500000000007,94.54999999999927,6955.1,4972.199999999999,6131.0,1.1344152666775404,0.8109933126732994,0.323421954004241
2007-11-15,371.0,199.5,6652.1,4903.799999999999,5785.6,1.1497683904867257,0.8475871128318583,0.30218127765486746
2007-11-16,124.5,310.0,5902.700000000001,5063.799999999999,5654.65,1.043866552306509,0.8955107743184811,0.1483557779880278
2007-11-19,240.0,150.0,5371.9000000000015,4951.799999999999,4955.85,1.0839512898897266,0.9991827839825659,0.08476850590716067
2007-11-20,200.0,349.0,5303.9000000000015,4435.0,5069.85,1.0461650739173745,0.8747793327218754,0.1713857411954991
2007-11-21,59.0,852.0,4880.9000000000015,5157.0,5285.65,0.9234247443549992,0.9756605147900448,-0.05223577043504557
2007-11-22,302.0,655.0,4547.9000000000015,5459.0,5069.65,0.897083625102325,1.0768001735820028,-0.17971654847967777
2007-11-23,455.0499999999993,250.0,4279.950000000001,5440.0,4998.699999999999,0.8562126152799732,1.088282953567928,-0.23207033828795476
2007-11-26,450.0,21.0,4531.0,4954.0,4870.549999999997,0.9302850807403686,1.0171335886090898,-0.08684850786872111
2007-11-27,8.950000000000728,280.0,4319.950000000001,4805.049999999999,4749.949999999997,0.9094727312919091,1.011600122106549,-0.10212739081463984
2007-11-28,249.89999999999964,170.0,4483.85,4430.049999999999,4755.699999999997,0.942837016632673,0.9315242761318001,0.011312740500872942
2007-11-29,320.0,139.89999999999964,4679.85,4209.949999999999,4720.449999999997,0.9913991250834143,0.8918535309133666,0.09954559417004771
2007-11-30,413.89999999999964,40.0,4883.700000000001,3725.949999999999,4694.899999999998,1.0402138490702684,0.793616477454259,0.24659737161600936
2007-12-03,304.0,63.899999999999636,4468.25,3574.8499999999985,4269.499999999996,1.0465511183979397,0.8372994495842608,0.20925166881367885
2007-12-04,55.0,128.60000000000036,3553.2999999999993,3608.8999999999996,3788.2999999999975,0.9379668980809338,0.9526436660243386,-0.014676767943404778
2007-12-05,304.60000000000036,65.0,3486.8999999999996,3474.3999999999996,3862.3499999999967,0.9027923414501541,0.8995559698111261,0.003236371639028013
2007-12-06,388.0,120.0,3750.3999999999996,3284.3999999999996,3870.3499999999967,0.9690079708553497,0.8486054232821327,0.120402547573217
2007-12-07,299.0,212.0,3809.3999999999996,3346.3999999999996,3983.3499999999967,0.95633072664968,0.8400969033602376,0.11623382328944243
2007-12-10,292.64999999999964,164.0,3902.0499999999993,3161.3999999999996,3777.9999999999964,1.032834833245104,0.8367919534145057,0.19604287983059832
2007-12-11,427.0,16.350000000000364,4270.049999999999,2325.75,3491.0499999999975,1.2231420346314152,0.6662035777201706,0.5569384569112447
2007-12-12,235.0,201.89999999999964,4203.049999999999,1872.6499999999996,3265.949999999997,1.2869302959322717,0.57338599794853,0.7135442979837417
2007-12-13,199.89999999999964,228.0,3947.8999999999996,1850.6499999999996,3213.899999999998,1.2283829615109376,0.5758268770030184,0.6525560845079192
2007-12-14,57.0,358.0,3554.8999999999996,2187.6499999999996,3174.0999999999985,1.1199710154059423,0.689218991210107,0.43075202419583536
2007-12-17,37.0,599.0,3582.949999999999,2506.6499999999996,3491.5999999999985,1.0261627906976745,0.7179086951540843,0.3082540955435902
2007-12-18,100.0,563.0,3433.0499999999993,2899.6499999999996,3425.699999999999,1.0021455468955252,0.8464401436202822,0.15570540327524296
2007-12-19,209.0,344.9500000000007,3322.0499999999993,3104.7000000000007,3481.8999999999996,0.9540911571268559,0.8916683419971857,0.062422815129670184
2007-12-20,229.95000000000073,235.0,3138.1000000000004,3299.7000000000007,3217.3999999999996,0.9753527693168399,1.0255796605955123,-0.050226891278672414
2007-12-24,379.85000000000036,35.0,3213.9500000000007,3270.800000000001,3450.8500000000004,0.9313502470405843,0.9478244490487853,-0.016474202008200933
2007-12-26,370.35000000000036,15.699999999998909,3529.300000000001,3157.8999999999996,3535.6499999999996,0.9982040077496362,0.8931596736102273,0.10504433413940895
2007-12-27,192.25,51.55000000000109,3416.9500000000007,3144.4500000000007,3356.1000000000004,1.0181311641488633,0.9369357289711273,0.08119543517773598
2007-12-28,191.20000000000073,87.79999999999927,3220.1500000000015,3112.25,3298.1000000000004,0.9763651799520939,0.9436493738819319,0.032715806070162
2007-12-31,234.0,52.0,3155.1500000000015,2952.25,3131.1000000000004,1.0076810066749708,0.9428794992175272,0.06480150745744362
2008-01-01,176.0,108.0,3038.500000000002,2896.25,3125.4500000000007,0.9721800060791249,0.9266665600153575,0.04551344606376739
2008-01-02,574.0,124.0,3185.500000000002,3003.8999999999996,3379.6000000000004,0.9425671677121558,0.8888329979879274,0.0537341697242284
2008-01-03,420.0,289.39999999999964,3370.500000000002,3091.3999999999996,3359.1000000000004,1.003393766187372,0.9203060343544399,0.08308773183293205
2008-01-04,202.39999999999964,148.35000000000036,3373.000000000002,3011.75,3302.4500000000007,1.0213629275235057,0.9119744432163998,0.1093884843071059
2008-01-07,332.35000000000036,332.0,3648.350000000002,2985.75,3608.4500000000007,1.0110573792071391,0.8274328312710442,0.18362454793609495
2008-01-08,548.0,273.7000000000007,4159.350000000002,2660.4500000000007,3446.250000000002,1.2069205658324265,0.7719840406238663,0.4349365252085602
2008-01-09,279.7000000000007,314.0,4339.050000000003,2411.4500000000007,3497.250000000002,1.2407034098220031,0.689527485881764,0.5511759239402391
2008-01-10,385.0,265.0,4515.050000000003,2331.5,3542.300000000001,1.2746097168506343,0.6581881828190721,0.6164215340315622
2008-01-11,394.0,300.0,4679.100000000002,2396.5,3769.750000000002,1.2412228927647722,0.6357185489753959,0.6055043437893762
2008-01-14,456.0,119.0,4755.250000000002,2480.5,3708.300000000001,1.2823261332686138,0.6689048890327102,0.6134212442359036
2008-01-15,249.0,310.7999999999993,4633.9000000000015,2775.6000000000004,3827.7000000000007,1.210622567076835,0.7251351986832824,0.48548736839355255
2008-01-16,6.799999999999272,717.5,4448.450000000001,3441.5499999999993,4170.25,1.0667106288591812,0.825262274443978,0.24144835441520318
2008-01-17,443.5,302.0,4700.75,3655.75,4315.25,1.0893343375238977,0.8471699206303227,0.24216441689357504
2008-01-18,94.75,802.0,4561.5,4405.75,4833.049999999999,0.9438139477141765,0.9115879206712119,0.03222602704296462
2008-01-21,98.0,1939.75,4483.5,6237.5,6121.049999999999,0.7324723699365305,1.0190245137680627,-0.28655214383153216
2008-01-22,444.0,2180.0,4353.5,8293.5,6949.25,0.6264704824261611,1.193438140806562,-0.5669676583804009
2008-01-23,1820.2999999999993,52.20000000000073,5753.799999999999,8056.300000000001,7620.0,0.7550918635170603,1.0572572178477693,-0.302165354330709
2008-01-24,766.7999999999993,519.2999999999993,6318.199999999999,8427.25,8134.65,0.7767021322367894,1.0359695868906469,-0.2592674546538575
2008-01-25,888.0,288.0,6873.8499999999985,8383.25,8343.3,0.8238766435343329,1.0047882732252227,-0.1809116296908898
2008-01-28,609.8999999999996,520.0,6935.749999999998,8629.55,8654.499999999998,0.8014038939280143,0.9971171067074933,-0.19571321277947906
2008-01-29,765.0,514.6999999999989,7421.049999999997,8830.249999999998,9029.299999999997,0.8218854174742227,0.9779551017243863,-0.15606968425016354
2008-01-30,203.79999999999927,810.0,7239.849999999997,9375.249999999998,9018.299999999997,0.8027954270760563,1.0395806304957698,-0.23678520341971343
2008-01-31,235.0,504.0,7080.849999999997,9579.249999999998,9030.849999999997,0.7840734814552339,1.0607251809076668,-0.27665169945243284
2008-02-01,290.0,529.3999999999996,6914.849999999997,9989.649999999998,9219.249999999996,0.7500447433359546,1.0835642812593218,-0.3335195379233672
2008-02-04,794.3999999999996,29.0,7460.249999999996,9707.849999999999,9322.549999999997,0.8002370596027909,1.0413298936449793,-0.2410928340421884
2008-02-05,146.0,364.7000000000007,7599.449999999997,9355.05,9070.699999999999,0.8378019336986118,1.031348187019745,-0.19354625332113318
2008-02-06,121.29999999999927,512.0,7277.249999999996,9565.05,9111.749999999998,0.7986665569182646,1.049748950530908,-0.2510823936126435
2008-02-07,221.0,413.0,7403.499999999996,9176.05,8920.949999999999,0.8299004029839868,1.0285956092120234,-0.1986952062280366
2008-02-08,148.0,687.0,7453.499999999996,7923.299999999999,7856.949999999999,0.948650557786418,1.00844475273484,-0.059794194948421864
2008-02-11,222.0,823.0,7231.499999999996,6566.299999999999,7151.749999999998,1.0111511168595098,0.918138917048275,0.09301219981123476
2008-02-12,459.0,449.0,5870.199999999997,6963.0999999999985,6559.399999999998,0.8949294142756958,1.0615452632862763,-0.16661584901058046
2008-02-13,415.0,125.0,5518.399999999998,6568.799999999999,6225.249999999998,0.8864543592626801,1.0551865386932253,-0.1687321794305452
2008-02-14,645.0,54.0,5275.399999999998,6334.799999999999,5948.149999999998,0.8868976068189268,1.065003404419862,-0.17810579760093515
2008-02-15,543.5,200.0,5208.999999999998,6014.799999999999,5745.749999999998,0.9065831266588348,1.0468259148065964,-0.1402427881477616
2008-02-18,547.2999999999993,97.39999999999964,4991.299999999997,5597.5,5313.149999999998,0.9394238822544064,1.0535181577783428,-0.11409427552393636
2008-02-19,239.10000000000036,136.79999999999927,5026.5999999999985,4924.299999999999,5107.8499999999985,0.9840931115831514,0.9640651154595379,0.0200279961236135
2008-02-20,37.5,514.2000000000007,4829.0999999999985,4934.5,5115.749999999998,0.943967160240434,0.9645701998729418,-0.020603039632507758
2008-02-21,255.0,598.0,4794.0999999999985,5003.1,5206.3499999999985,0.9208178474363037,0.9609611339998275,-0.04014328656352384
2008-02-22,135.0,639.0,4134.699999999999,5613.1,5095.8499999999985,0.8113857354513967,1.1015041651539983,-0.2901184297026016
2008-02-25,108.5,463.0,4097.199999999999,5711.4,5238.649999999998,0.7821098947247861,1.0902427152033447,-0.3081328204785586
2008-02-26,394.5,49.5,4370.4,5248.9,4998.949999999999,0.8742635953550246,1.050000500105022,-0.17573690474999748
2008-02-27,209.89999999999964,141.45000000000073,4359.299999999999,4977.35,4805.799999999999,0.9070914311873153,1.0356964501227686,-0.12860501893545329
2008-02-28,94.95000000000073,429.89999999999964,4306.25,4720.25,4688.799999999999,0.9184119604163113,1.0067074731274528,-0.08829551271114144
2008-02-29,270.0,515.0,4354.25,4412.25,4545.799999999999,0.9578622024726122,0.9706212327863084,-0.012759030313696185
2008-03-03,250.0,769.0,4145.25,4732.25,4974.4,0.8333165808941783,0.9513207623029913,-0.11800418140881308
2008-03-04,114.0,933.8000000000002,3844.25,5541.05,5161.349999999999,0.7448148255785794,1.073566024392843,-0.32875119881426373
